time_s	gforce_x	gforce_y	gforce_z	ang_vel_x	ang_vel_y	ang_vel_z
110.731	-0.13	-0.1	0.74	-0.01	0.25	0.01
110.733	-0.05	0.01	1.04	-0.01	0.25	0.01
110.734	-0.05	0.01	1.04	0.03	0.04	0.0
110.735	-0.06	0.01	0.62	0.03	0.04	0.0
110.736	-0.06	0.01	0.62	-0.02	0.01	0.0
110.74	-0.2	0.14	1.44	-0.02	0.01	0.0
110.752	-0.2	0.14	1.44	0.01	0.05	0.01
110.754	-0.08	0.18	0.78	0.01	0.05	0.01
110.756	-0.08	0.18	0.78	-0.01	0.01	0.0
110.761	0.14	0.16	1.11	-0.01	0.01	0.0
110.766	0.14	0.16	1.11	-0.06	-0.16	-0.01
110.77	-0.1	0.09	1.13	-0.06	-0.16	-0.01
110.776	-0.1	0.09	1.13	0.01	0.19	0.01
110.78	0.03	0.3	0.74	0.01	0.19	0.01
110.786	0.03	0.3	0.74	-0.1	-0.05	0.0
110.789	0.1	0.36	1.14	-0.1	-0.05	0.0
110.798	0.1	0.36	1.14	-0.11	-0.04	0.01
110.8	-0.09	0.25	0.95	-0.11	-0.04	0.01
110.806	-0.09	0.25	0.95	-0.12	0.23	0.01
110.81	-0.09	0.0	0.87	-0.12	0.23	0.01
110.824	-0.09	0.0	0.87	-0.12	0.03	0.01
110.826	-0.18	0.04	0.7	-0.12	0.03	0.01
110.827	-0.18	0.04	0.7	-0.1	-0.01	0.02
110.847	0.14	0.21	1.12	-0.1	-0.01	0.02
110.849	0.14	0.21	1.12	-0.11	-0.17	0.01
110.85	-0.11	0.15	1.32	-0.11	-0.17	0.01
110.851	-0.11	0.15	1.32	-0.09	0.26	0.02
110.852	0.01	0.06	0.81	-0.09	0.26	0.02
110.856	0.01	0.06	0.81	-0.11	-0.05	0.02
110.86	0.03	0.13	0.84	-0.11	-0.05	0.02
110.866	0.03	0.13	0.84	-0.1	0.01	0.0
110.869	-0.23	-0.09	1.09	-0.1	0.01	0.0
110.876	-0.23	-0.09	1.09	-0.07	0.16	0.02
110.882	-0.01	0.05	0.87	-0.07	0.16	0.02
110.886	-0.01	0.05	0.87	-0.07	-0.08	0.01
110.89	0.03	0.15	0.89	-0.07	-0.08	0.01
110.898	0.03	0.15	0.89	-0.08	0.04	-0.01
110.9	0.03	-0.05	1.09	-0.08	0.04	-0.01
110.906	0.03	-0.05	1.09	-0.05	0.09	0.01
110.91	-0.05	-0.03	0.59	-0.05	0.09	0.01
110.927	-0.05	-0.03	0.59	-0.03	0.15	-0.01
110.929	-0.09	0.06	0.73	-0.03	0.15	-0.01
110.93	-0.09	0.06	0.73	-0.07	-0.07	-0.01
110.932	-0.01	0.29	1.19	-0.07	-0.07	-0.01
110.936	-0.01	0.29	1.19	-0.07	0.02	0.0
110.942	-0.15	0.13	0.98	-0.07	0.02	0.0
110.951	-0.15	0.13	0.98	-0.06	0.19	0.0
110.953	-0.03	0.08	0.96	-0.06	0.19	0.0
110.956	-0.03	0.08	0.96	-0.08	-0.09	0.0
110.96	-0.09	-0.13	1.02	-0.08	-0.09	0.0
110.966	-0.09	-0.13	1.02	0.0	-0.01	0.0
110.97	0.07	0.02	0.73	0.0	-0.01	0.0
110.976	0.07	0.02	0.73	-0.04	0.07	0.01
110.98	0.02	0.07	1.03	-0.04	0.07	0.01
110.986	0.02	0.07	1.03	0.02	0.11	0.01
110.99	0.08	-0.06	0.52	0.02	0.11	0.01
110.996	0.08	-0.06	0.52	-0.04	0.07	0.01
111.0	-0.16	0.03	1.06	-0.04	0.07	0.01
111.006	-0.16	0.03	1.06	0.01	0.09	0.01
111.01	0.0	0.03	0.86	0.01	0.09	0.01
111.016	0.0	0.03	0.86	-0.03	-0.06	0.0
111.02	-0.01	0.07	1.41	-0.03	-0.06	0.0
111.026	-0.01	0.07	1.41	-0.03	0.13	0.01
111.048	0.06	0.15	0.98	-0.03	0.13	0.01
111.05	0.06	0.15	0.98	-0.03	0.2	0.0
111.051	-0.1	0.11	1.25	-0.03	0.2	0.0
111.052	-0.1	0.11	1.25	-0.11	-0.27	-0.01
111.053	-0.21	0.09	1.21	-0.11	-0.27	-0.01
111.056	-0.21	0.09	1.21	-0.06	0.3	0.01
111.06	-0.12	0.04	0.7	-0.06	0.3	0.01
111.071	-0.12	0.04	0.7	-0.03	0.15	0.0
111.073	-0.09	0.15	1.28	-0.03	0.15	0.0
111.076	-0.09	0.15	1.28	-0.08	-0.12	0.0
111.081	-0.07	0.11	0.96	-0.08	-0.12	0.0
111.086	-0.07	0.11	0.96	-0.07	-0.06	-0.01
111.089	0.07	0.16	0.71	-0.07	-0.06	-0.01
111.097	0.07	0.16	0.71	-0.06	0.13	0.01
111.1	-0.09	-0.11	0.75	-0.06	0.13	0.01
111.105	-0.09	-0.11	0.75	-0.1	0.0	-0.01
111.109	-0.17	0.01	1.14	-0.1	0.0	-0.01
111.129	-0.17	0.01	1.14	-0.04	0.05	-0.02
111.131	0.07	0.18	1.3	-0.04	0.05	-0.02
111.132	0.07	0.18	1.3	-0.05	-0.1	0.0
111.133	-0.39	-0.08	1.33	-0.05	-0.1	0.0
111.136	-0.39	-0.08	1.33	-0.04	0.02	-0.02
111.14	-0.05	0.02	0.97	-0.04	0.02	-0.02
111.151	-0.05	0.02	0.97	0.01	0.2	0.0
111.153	-0.07	0.03	1.43	0.01	0.2	0.0
111.156	-0.07	0.03	1.43	-0.05	-0.41	0.0
111.164	-0.19	-0.14	1.09	-0.05	-0.41	0.0
111.166	-0.19	-0.14	1.09	0.04	0.14	-0.01
111.17	0.0	-0.04	0.94	0.04	0.14	-0.01
111.176	0.0	-0.04	0.94	0.03	0.13	0.01
111.18	-0.18	0.07	1.05	0.03	0.13	0.01
111.186	-0.18	0.07	1.05	0.03	-0.16	-0.01
111.189	-0.17	-0.09	1.07	0.03	-0.16	-0.01
111.198	-0.17	-0.09	1.07	0.05	0.04	0.0
111.2	-0.09	0.0	1.04	0.05	0.04	0.0
111.206	-0.09	0.0	1.04	0.07	-0.06	0.0
111.214	-0.15	0.14	1.28	0.07	-0.06	0.0
111.216	-0.15	0.14	1.28	0.05	-0.2	0.0
111.22	-0.11	0.06	1.02	0.05	-0.2	0.0
111.226	-0.11	0.06	1.02	0.08	0.0	0.0
111.248	0.02	0.12	1.41	0.08	0.0	0.0
111.25	0.02	0.12	1.41	0.05	-0.17	0.01
111.251	-0.11	-0.05	1.19	0.05	-0.17	0.01
111.252	-0.11	-0.05	1.19	0.05	-0.19	0.01
111.253	-0.12	0.12	0.83	0.05	-0.19	0.01
111.256	-0.12	0.12	0.83	0.09	0.1	0.02
111.271	0.02	0.11	0.93	0.09	0.1	0.02
111.273	0.02	0.11	0.93	0.05	-0.23	0.01
111.274	-0.15	-0.07	1.09	0.05	-0.23	0.01
111.276	-0.15	-0.07	1.09	0.03	-0.25	0.01
111.282	0.05	-0.03	0.61	0.03	-0.25	0.01
111.286	0.05	-0.03	0.61	0.07	0.08	0.01
111.29	-0.04	0.08	1.08	0.07	0.08	0.01
111.296	-0.04	0.08	1.08	0.07	-0.19	0.0
111.3	0.04	0.1	0.96	0.07	-0.19	0.0
111.306	0.04	0.1	0.96	0.04	-0.08	0.0
111.329	-0.11	0.21	1.47	0.04	-0.08	0.0
111.331	-0.11	0.21	1.47	0.04	-0.06	0.0
111.333	0.0	0.09	0.71	0.04	-0.06	0.0
111.334	0.0	0.09	0.71	0.01	-0.09	-0.01
111.336	-0.15	0.19	1.26	0.01	-0.09	-0.01
111.337	-0.15	0.19	1.26	0.01	-0.13	0.0
111.34	0.16	0.08	0.7	0.01	-0.13	0.0
111.356	0.16	0.08	0.7	0.01	-0.22	-0.01
111.358	0.12	0.27	0.99	0.01	-0.22	-0.01
111.361	0.12	0.27	0.99	-0.06	0.02	-0.01
111.362	-0.02	0.28	1.14	-0.06	0.02	-0.01
111.371	-0.02	0.28	1.14	-0.06	0.11	0.0
111.372	-0.15	0.08	0.82	-0.06	0.11	0.0
111.376	-0.15	0.08	0.82	-0.05	0.0	-0.01
111.382	-0.09	0.11	0.84	-0.05	0.0	-0.01
111.386	-0.09	0.11	0.84	-0.08	-0.32	-0.01
111.39	0.05	-0.04	1.18	-0.08	-0.32	-0.01
111.396	0.05	-0.04	1.18	0.01	-0.15	-0.01
111.4	-0.12	-0.01	0.69	0.01	-0.15	-0.01
111.406	-0.12	-0.01	0.69	-0.04	0.19	0.0
111.428	0.09	-0.02	1.13	-0.04	0.19	0.0
111.43	0.09	-0.02	1.13	0.01	-0.17	-0.01
111.431	0.09	-0.06	1.15	0.01	-0.17	-0.01
111.432	0.09	-0.06	1.15	0.04	0.03	-0.01
111.433	-0.08	0.02	0.77	0.04	0.03	-0.01
111.436	-0.08	0.02	0.77	0.04	0.1	0.0
111.44	0.22	0.0	0.75	0.04	0.1	0.0
111.45	0.22	0.0	0.75	0.06	-0.21	-0.02
111.452	-0.05	-0.1	0.64	0.06	-0.21	-0.02
111.456	-0.05	-0.1	0.64	0.04	0.09	-0.01
111.464	-0.02	0.0	1.13	0.04	0.09	-0.01
111.466	-0.02	0.0	1.13	0.08	0.18	-0.01
111.47	0.12	-0.1	0.84	0.08	0.18	-0.01
111.476	0.12	-0.1	0.84	0.09	-0.01	-0.02
111.481	-0.04	0.07	1.11	0.09	-0.01	-0.02
111.486	-0.04	0.07	1.11	0.09	0.13	-0.01
111.49	-0.17	0.24	1.38	0.09	0.13	-0.01
111.496	-0.17	0.24	1.38	0.08	0.08	-0.02
111.5	-0.03	0.07	0.86	0.08	0.08	-0.02
111.506	-0.03	0.07	0.86	0.05	0.01	-0.01
111.523	0.1	0.24	1.19	0.05	0.01	-0.01
111.524	0.1	0.24	1.19	0.03	-0.03	-0.01
111.526	-0.06	0.01	1.19	0.03	-0.03	-0.01
111.527	-0.06	0.01	1.19	0.12	0.25	0.0
111.543	-0.05	0.04	0.21	0.12	0.25	0.0
111.546	-0.05	0.04	0.21	0.0	-0.09	0.01
111.548	0.05	0.07	1.48	0.0	-0.09	0.01
111.549	0.05	0.07	1.48	0.11	-0.33	-0.01
111.55	-0.05	0.01	0.46	0.11	-0.33	-0.01
111.556	-0.05	0.01	0.46	0.0	0.25	0.01
111.563	-0.11	0.12	1.42	0.0	0.25	0.01
111.566	-0.11	0.12	1.42	0.07	0.43	0.01
111.57	0.1	0.19	0.53	0.07	0.43	0.01
111.576	0.1	0.19	0.53	-0.03	-0.14	0.0
111.581	-0.23	0.15	1.56	-0.03	-0.14	0.0
111.586	-0.23	0.15	1.56	0.02	0.06	0.0
111.589	-0.07	0.17	1.12	0.02	0.06	0.0
111.596	-0.07	0.17	1.12	0.0	0.08	0.01
111.6	-0.12	0.12	1.2	0.0	0.08	0.01
111.606	-0.12	0.12	1.2	-0.01	-0.03	-0.01
111.624	0.0	0.01	0.92	-0.01	-0.03	-0.01
111.626	0.0	0.01	0.92	0.0	0.05	0.0
111.629	-0.15	0.1	1.06	0.0	0.05	0.0
111.63	-0.15	0.1	1.06	0.03	0.06	0.0
111.631	0.06	0.06	0.63	0.03	0.06	0.0
111.636	0.06	0.06	0.63	0.02	-0.01	-0.01
111.64	-0.2	0.0	1.02	0.02	-0.01	-0.01
111.646	-0.2	0.0	1.02	0.03	0.0	0.0
111.65	0.02	0.12	0.96	0.03	0.0	0.0
111.656	0.02	0.12	0.96	0.04	-0.05	-0.01
111.662	-0.03	-0.05	0.79	0.04	-0.05	-0.01
111.666	-0.03	-0.05	0.79	0.07	0.07	-0.01
111.67	-0.1	-0.12	0.96	0.07	0.07	-0.01
111.681	-0.1	-0.12	0.96	0.11	0.05	0.0
111.682	0.06	0.06	1.44	0.11	0.05	0.0
111.686	0.06	0.06	1.44	0.09	-0.14	-0.01
111.69	-0.25	-0.01	0.94	0.09	-0.14	-0.01
111.696	-0.25	-0.01	0.94	0.13	0.15	-0.01
111.7	-0.02	0.21	1.16	0.13	0.15	-0.01
111.706	-0.02	0.21	1.16	0.11	0.05	0.0
111.727	0.01	0.09	0.92	0.11	0.05	0.0
111.73	0.01	0.09	0.92	0.08	-0.3	0.0
111.731	-0.02	-0.02	0.62	0.08	-0.3	0.0
111.732	-0.02	-0.02	0.62	0.13	0.07	0.0
111.733	-0.01	0.24	1.25	0.13	0.07	0.0
111.736	-0.01	0.24	1.25	0.04	0.11	0.01
111.74	0.02	0.13	0.82	0.04	0.11	0.01
111.753	0.02	0.13	0.82	0.06	-0.08	0.0
111.755	-0.19	0.04	0.99	0.06	-0.08	0.0
111.756	-0.19	0.04	0.99	0.03	0.07	0.0
111.765	-0.01	0.18	0.81	0.03	0.07	0.0
111.766	-0.01	0.18	0.81	0.08	0.12	0.01
111.77	0.23	0.12	1.06	0.08	0.12	0.01
111.781	0.23	0.12	1.06	0.02	-0.32	0.01
111.782	-0.04	0.11	0.75	0.02	-0.32	0.01
111.786	-0.04	0.11	0.75	0.09	-0.17	0.0
111.789	-0.09	-0.04	1.34	0.09	-0.17	0.0
111.796	-0.09	-0.04	1.34	0.01	0.35	0.01
111.8	-0.07	0.22	0.78	0.01	0.35	0.01
111.806	-0.07	0.22	0.78	0.09	0.16	0.01
111.825	-0.13	0.2	1.23	0.09	0.16	0.01
111.827	-0.13	0.2	1.23	0.02	-0.09	0.0
111.828	-0.04	0.06	1.06	0.02	-0.09	0.0
111.83	-0.04	0.06	1.06	0.04	0.01	0.0
111.831	-0.04	0.15	0.83	0.04	0.01	0.0
111.836	-0.04	0.15	0.83	0.02	0.05	0.0
111.84	-0.03	0.31	1.02	0.02	0.05	0.0
111.848	-0.03	0.31	1.02	0.0	0.03	-0.01
111.85	0.04	0.11	0.89	0.0	0.03	-0.01
111.856	0.04	0.11	0.89	-0.03	-0.04	-0.01
111.861	-0.03	0.13	1.03	-0.03	-0.04	-0.01
111.866	-0.03	0.13	1.03	0.0	-0.02	-0.01
111.87	-0.09	0.24	1.08	0.0	-0.02	-0.01
111.878	-0.09	0.24	1.08	-0.03	0.12	-0.01
111.881	0.08	0.05	1.03	-0.03	0.12	-0.01
111.886	0.08	0.05	1.03	-0.01	0.03	-0.01
111.89	-0.23	0.1	1.1	-0.01	0.03	-0.01
111.896	-0.23	0.1	1.1	-0.03	-0.05	-0.01
111.9	-0.09	0.24	1.08	-0.03	-0.05	-0.01
111.906	-0.09	0.24	1.08	0.0	0.21	-0.01
111.925	-0.14	0.19	1.27	0.0	0.21	-0.01
111.93	-0.14	0.19	1.27	-0.05	-0.14	-0.02
111.931	-0.11	0.17	1.17	-0.05	-0.14	-0.02
111.932	-0.11	0.17	1.17	-0.05	0.06	-0.01
111.933	-0.12	0.09	1.02	-0.05	0.06	-0.01
111.936	-0.12	0.09	1.02	-0.02	-0.07	-0.01
111.941	-0.01	0.1	0.9	-0.02	-0.07	-0.01
111.949	-0.01	0.1	0.9	-0.02	-0.07	0.0
111.951	0.05	0.14	1.22	-0.02	-0.07	0.0
111.956	0.05	0.14	1.22	-0.01	0.0	0.0
111.962	-0.15	0.1	1.15	-0.01	0.0	0.0
111.966	-0.15	0.1	1.15	0.01	0.14	0.0
111.97	-0.09	0.08	0.9	0.01	0.14	0.0
111.981	-0.09	0.08	0.9	-0.04	-0.17	0.0
111.982	0.03	0.06	1.23	-0.04	-0.17	0.0
111.986	0.03	0.06	1.23	0.0	-0.04	-0.01
111.989	-0.18	0.03	0.92	0.0	-0.04	-0.01
111.996	-0.18	0.03	0.92	0.02	0.15	0.0
112.0	-0.04	0.22	1.17	0.02	0.15	0.0
112.006	-0.04	0.22	1.17	-0.05	-0.29	-0.01
112.032	0.03	0.31	1.25	-0.05	-0.29	-0.01
112.033	0.03	0.31	1.25	-0.07	0.05	0.0
112.035	-0.23	0.16	1.28	-0.07	0.05	0.0
112.036	-0.23	0.16	1.28	-0.05	0.15	0.0
112.037	0.04	0.2	0.74	-0.05	0.15	0.0
112.039	0.04	0.2	0.74	-0.11	-0.28	0.0
112.041	-0.14	0.15	1.26	-0.11	-0.28	0.0
112.054	-0.14	0.15	1.26	-0.05	0.04	0.0
112.057	-0.04	-0.02	0.68	-0.05	0.04	0.0
112.058	-0.04	-0.02	0.68	-0.03	-0.04	0.02
112.061	0.1	0.07	0.78	-0.03	-0.04	0.02
112.068	0.1	0.07	0.78	-0.03	-0.25	0.0
112.07	-0.02	-0.11	0.66	-0.03	-0.25	0.0
112.08	-0.02	-0.11	0.66	0.02	-0.01	0.01
112.082	-0.06	-0.09	0.9	0.02	-0.01	0.01
112.086	-0.06	-0.09	0.9	0.04	-0.04	0.02
112.089	0.22	0.02	0.78	0.04	-0.04	0.02
112.096	0.22	0.02	0.78	0.05	-0.15	0.0
112.1	-0.21	0.09	1.09	0.05	-0.15	0.0
112.106	-0.21	0.09	1.09	0.06	0.18	0.02
112.126	-0.12	0.13	1.19	0.06	0.18	0.02
112.128	-0.12	0.13	1.19	0.04	-0.19	0.02
112.13	-0.08	-0.02	1.1	0.04	-0.19	0.02
112.131	-0.08	-0.02	1.1	0.05	-0.08	0.01
112.132	-0.03	0.01	1.18	0.05	-0.08	0.01
112.136	-0.03	0.01	1.18	0.06	-0.03	0.01
112.14	-0.04	0.09	1.06	0.06	-0.03	0.01
112.151	-0.04	0.09	1.06	0.06	-0.04	0.01
112.152	-0.08	0.12	0.75	0.06	-0.04	0.01
112.156	-0.08	0.12	0.75	0.01	-0.08	0.01
112.162	0.07	0.3	1.29	0.01	-0.08	0.01
112.166	0.07	0.3	1.29	0.02	-0.2	0.0
112.17	-0.03	0.21	0.79	0.02	-0.2	0.0
112.179	-0.03	0.21	0.79	0.01	0.03	0.01
112.181	0.21	0.16	0.71	0.01	0.03	0.01
112.186	0.21	0.16	0.71	-0.05	-0.11	0.01
112.19	0.12	0.19	1.0	-0.05	-0.11	0.01
112.196	0.12	0.19	1.0	0.02	-0.01	0.0
112.2	0.01	0.11	0.72	0.02	-0.01	0.0
112.206	0.01	0.11	0.72	-0.06	0.16	0.01
112.225	-0.04	0.04	1.04	-0.06	0.16	0.01
112.227	-0.04	0.04	1.04	0.0	0.07	0.01
112.228	0.01	0.07	0.91	0.0	0.07	0.01
112.229	0.01	0.07	0.91	-0.02	-0.05	0.0
112.23	0.04	0.13	1.1	-0.02	-0.05	0.0
112.236	0.04	0.13	1.1	-0.02	0.0	0.0
112.24	0.04	0.11	1.11	-0.02	0.0	0.0
112.246	0.04	0.11	1.11	0.0	0.13	0.0
112.25	-0.06	0.2	0.96	0.0	0.13	0.0
112.256	-0.06	0.2	0.96	-0.05	0.05	0.0
112.26	-0.06	0.27	1.22	-0.05	0.05	0.0
112.266	-0.06	0.27	1.22	-0.06	0.03	-0.01
112.27	-0.06	0.16	0.91	-0.06	0.03	-0.01
112.28	-0.06	0.16	0.91	-0.08	0.06	-0.01
112.281	0.05	0.15	1.04	-0.08	0.06	-0.01
112.286	0.05	0.15	1.04	-0.07	0.0	-0.01
112.29	-0.08	0.16	0.67	-0.07	0.0	-0.01
112.296	-0.08	0.16	0.67	-0.08	0.13	-0.01
112.3	0.04	0.06	0.99	-0.08	0.13	-0.01
112.306	0.04	0.06	0.99	-0.08	-0.03	-0.02
112.324	0.04	0.16	0.9	-0.08	-0.03	-0.02
112.328	0.04	0.16	0.9	-0.09	0.11	-0.02
112.33	-0.15	0.26	1.39	-0.09	0.11	-0.02
112.331	-0.15	0.26	1.39	-0.07	0.15	-0.01
112.332	-0.02	0.15	0.84	-0.07	0.15	-0.01
112.336	-0.02	0.15	0.84	-0.09	-0.01	-0.01
112.34	-0.09	0.01	1.11	-0.09	-0.01	-0.01
112.346	-0.09	0.01	1.11	-0.08	0.05	-0.01
112.349	-0.05	0.05	0.75	-0.08	0.05	-0.01
112.356	-0.05	0.05	0.75	-0.05	0.07	0.0
112.36	-0.03	-0.02	0.94	-0.05	0.07	0.0
112.366	-0.03	-0.02	0.94	-0.05	0.03	0.0
112.37	-0.02	-0.02	0.62	-0.05	0.03	0.0
112.377	-0.02	-0.02	0.62	-0.01	-0.02	0.0
112.38	0.08	0.07	1.1	-0.01	-0.02	0.0
112.385	0.08	0.07	1.1	-0.04	0.05	0.0
112.39	0.17	-0.05	0.63	-0.04	0.05	0.0
112.396	0.17	-0.05	0.63	0.0	0.02	0.01
112.4	0.09	-0.01	0.87	0.0	0.02	0.01
112.406	0.09	-0.01	0.87	0.0	0.02	0.0
112.427	-0.11	0.22	0.95	0.0	0.02	0.0
112.428	-0.11	0.22	0.95	-0.02	0.22	0.0
112.43	-0.14	-0.01	1.03	-0.02	0.22	0.0
112.431	-0.14	-0.01	1.03	0.0	0.22	0.0
112.432	0.04	0.04	0.94	0.0	0.22	0.0
112.436	0.04	0.04	0.94	-0.03	-0.04	0.0
112.44	-0.02	0.17	1.42	-0.03	-0.04	0.0
112.449	-0.02	0.17	1.42	-0.03	0.03	0.01
112.451	-0.13	-0.09	0.53	-0.03	0.03	0.01
112.456	-0.13	-0.09	0.53	0.02	0.24	0.0
112.462	0.01	0.11	0.85	0.02	0.24	0.0
112.466	0.01	0.11	0.85	0.0	0.16	0.02
112.47	0.07	0.01	0.63	0.0	0.16	0.02
112.478	0.07	0.01	0.63	0.01	-0.32	0.0
112.48	-0.2	0.07	0.79	0.01	-0.32	0.0
112.486	-0.2	0.07	0.79	0.05	-0.04	0.0
112.49	0.05	0.3	1.26	0.05	-0.04	0.0
112.496	0.05	0.3	1.26	-0.05	0.41	0.02
112.499	-0.18	0.07	0.97	-0.05	0.41	0.02
112.506	-0.18	0.07	0.97	-0.02	0.02	0.01
112.532	-0.17	0.06	1.14	-0.02	0.02	0.01
112.534	-0.17	0.06	1.14	0.01	0.11	0.01
112.536	-0.03	0.06	1.35	0.01	0.11	0.01
112.537	-0.03	0.06	1.35	-0.03	-0.1	0.02
112.538	-0.26	-0.04	1.11	-0.03	-0.1	0.02
112.54	-0.26	-0.04	1.11	0.01	0.05	0.0
112.541	-0.09	0.09	1.3	0.01	0.05	0.0
112.551	-0.09	0.09	1.3	0.03	0.13	0.01
112.553	-0.11	0.2	1.31	0.03	0.13	0.01
112.556	-0.11	0.2	1.31	-0.02	-0.18	0.0
112.561	-0.02	0.21	0.92	-0.02	-0.18	0.0
112.566	-0.02	0.21	0.92	-0.01	0.18	0.0
112.57	0.1	0.14	0.83	-0.01	0.18	0.0
112.576	0.1	0.14	0.83	-0.04	-0.04	0.0
112.58	-0.19	0.09	1.06	-0.04	-0.04	0.0
112.585	-0.19	0.09	1.06	-0.04	0.13	0.0
112.59	-0.03	0.23	1.24	-0.04	0.13	0.0
112.596	-0.03	0.23	1.24	-0.07	-0.16	-0.01
112.599	-0.05	0.24	1.31	-0.07	-0.16	-0.01
112.606	-0.05	0.24	1.31	-0.05	0.1	-0.01
112.623	-0.14	0.02	1.11	-0.05	0.1	-0.01
112.626	-0.14	0.02	1.11	-0.03	0.04	0.0
112.627	-0.02	-0.02	0.84	-0.03	0.04	0.0
112.628	-0.02	-0.02	0.84	-0.02	-0.1	-0.02
112.63	-0.11	0.11	0.91	-0.02	-0.1	-0.02
112.636	-0.11	0.11	0.91	-0.02	-0.02	-0.01
112.64	-0.08	0.14	1.21	-0.02	-0.02	-0.01
112.646	-0.08	0.14	1.21	-0.02	-0.05	-0.01
112.65	0.01	0.06	0.68	-0.02	-0.05	-0.01
112.656	0.01	0.06	0.68	-0.04	-0.05	-0.02
112.661	-0.12	0.02	1.12	-0.04	-0.05	-0.02
112.666	-0.12	0.02	1.12	-0.01	-0.03	-0.01
112.67	-0.06	0.02	0.91	-0.01	-0.03	-0.01
112.676	-0.06	0.02	0.91	0.0	-0.09	0.0
112.68	-0.06	0.03	1.06	0.0	-0.09	0.0
112.686	-0.06	0.03	1.06	0.02	-0.11	-0.01
112.69	-0.1	0.05	1.18	0.02	-0.11	-0.01
112.696	-0.1	0.05	1.18	0.02	-0.07	0.0
112.7	-0.1	0.07	1.2	0.02	-0.07	0.0
112.706	-0.1	0.07	1.2	0.01	-0.11	0.0
112.726	-0.02	0.06	1.06	0.01	-0.11	0.0
112.728	-0.02	0.06	1.06	0.0	-0.08	0.0
112.73	-0.06	0.17	1.16	0.0	-0.08	0.0
112.731	-0.06	0.17	1.16	-0.01	-0.1	0.0
112.732	-0.05	0.16	1.2	-0.01	-0.1	0.0
112.736	-0.05	0.16	1.2	-0.03	-0.1	0.0
112.74	-0.03	0.21	1.05	-0.03	-0.1	0.0
112.75	-0.03	0.21	1.05	-0.05	-0.07	0.01
112.752	-0.11	0.06	0.95	-0.05	-0.07	0.01
112.756	-0.11	0.06	0.95	-0.03	-0.07	0.0
112.762	-0.02	0.06	0.84	-0.03	-0.07	0.0
112.766	-0.02	0.06	0.84	-0.06	-0.24	0.01
112.77	-0.02	0.15	1.43	-0.06	-0.24	0.01
112.778	-0.02	0.15	1.43	0.0	-0.09	0.0
112.78	-0.15	0.07	0.68	0.0	-0.09	0.0
112.786	-0.15	0.07	0.68	-0.02	0.03	0.01
112.79	0.07	0.05	1.15	-0.02	0.03	0.01
112.796	0.07	0.05	1.15	-0.03	-0.38	0.0
112.8	0.18	0.05	1.04	-0.03	-0.38	0.0
112.806	0.18	0.05	1.04	0.01	-0.07	0.0
112.825	-0.08	-0.04	1.18	0.01	-0.07	0.0
112.826	-0.08	-0.04	1.18	0.0	0.19	0.0
112.828	0.09	0.14	0.81	0.0	0.19	0.0
112.829	0.09	0.14	0.81	-0.01	-0.04	0.0
112.83	-0.07	0.23	0.8	-0.01	-0.04	0.0
112.836	-0.07	0.23	0.8	-0.04	-0.11	0.0
112.84	0.16	0.11	0.96	-0.04	-0.11	0.0
112.847	0.16	0.11	0.96	-0.05	-0.21	0.0
112.85	0.13	0.11	0.94	-0.05	-0.21	0.0
112.856	0.13	0.11	0.94	-0.04	0.09	0.0
112.86	-0.05	0.01	0.81	-0.04	0.09	0.0
112.866	-0.05	0.01	0.81	-0.03	0.19	0.0
112.87	-0.06	0.0	0.98	-0.03	0.19	0.0
112.876	-0.06	0.0	0.98	-0.03	-0.14	-0.01
112.88	-0.03	0.05	1.1	-0.03	-0.14	-0.01
112.886	-0.03	0.05	1.1	-0.02	-0.01	-0.01
112.89	-0.04	0.14	0.98	-0.02	-0.01	-0.01
112.896	-0.04	0.14	0.98	0.0	0.09	0.0
112.9	0.04	0.16	0.93	0.0	0.09	0.0
112.906	0.04	0.16	0.93	-0.04	-0.17	0.0
112.91	0.03	0.05	0.99	-0.04	-0.17	0.0
112.916	0.03	0.05	0.99	0.02	-0.04	-0.01
112.92	-0.07	0.16	0.67	0.02	-0.04	-0.01
112.94	-0.07	0.16	0.67	-0.06	0.12	0.01
112.944	-0.03	0.02	1.07	-0.06	0.12	0.01
112.945	-0.03	0.02	1.07	0.05	-0.03	0.0
112.951	0.12	-0.09	0.47	0.05	-0.03	0.0
112.952	0.12	-0.09	0.47	-0.06	-0.04	0.0
112.953	-0.06	0.01	1.22	-0.06	-0.04	0.0
112.956	-0.06	0.01	1.22	0.07	0.15	0.0
112.963	0.08	-0.09	0.86	0.07	0.15	0.0
112.966	0.08	-0.09	0.86	0.05	-0.03	0.0
112.97	0.01	0.1	1.11	0.05	-0.03	0.0
112.977	0.01	0.1	1.11	0.05	0.05	0.0
112.98	-0.02	0.11	0.9	0.05	0.05	0.0
112.986	-0.02	0.11	0.9	0.07	0.11	0.0
112.991	-0.02	0.11	1.18	0.07	0.11	0.0
112.996	-0.02	0.11	1.18	0.05	0.02	0.0
113.0	-0.01	0.12	0.9	0.05	0.02	0.0
113.006	-0.01	0.12	0.9	0.04	-0.01	0.0
113.027	-0.02	0.14	1.08	0.04	-0.01	0.0
113.03	-0.02	0.14	1.08	0.02	0.12	0.0
113.032	0.0	0.07	0.97	0.02	0.12	0.0
113.033	0.0	0.07	0.97	0.02	0.05	0.0
