time_s,gforce_x,gforce_y,gforce_z,ang_vel_x,ang_vel_y,ang_vel_z
164.28,0.07,-0.2,1.22,-0.06,-0.21,0.41
164.297,0.07,-0.2,1.22,-0.08,-0.27,0.48
164.298,0.29,-0.56,1.0,-0.08,-0.27,0.48
164.3,0.29,-0.56,1.0,-0.16,-0.42,0.6
164.301,0.38,-0.14,1.23,-0.16,-0.42,0.6
164.305,0.38,-0.14,1.23,-0.17,-0.36,0.64
164.311,-0.05,-0.3,1.16,-0.17,-0.36,0.64
164.315,-0.05,-0.3,1.16,-0.12,-0.37,0.59
164.319,0.14,-0.35,1.21,-0.12,-0.37,0.59
164.325,0.14,-0.35,1.21,-0.21,-0.46,0.78
164.329,0.18,-0.22,1.46,-0.21,-0.46,0.78
164.335,0.18,-0.22,1.46,-0.12,-0.59,0.98
164.339,0.17,-0.2,1.43,-0.12,-0.59,0.98
164.345,0.17,-0.2,1.43,-0.13,-0.59,1.09
164.349,0.45,-0.36,1.12,-0.13,-0.59,1.09
164.355,0.45,-0.36,1.12,-0.13,-0.5,1.06
164.381,0.3,-0.15,1.27,-0.13,-0.5,1.06
164.382,0.3,-0.15,1.27,-0.03,-0.58,1.0
164.384,0.24,-0.16,1.18,-0.03,-0.58,1.0
164.385,0.24,-0.16,1.18,-0.03,-0.65,0.95
164.386,0.63,-0.45,0.85,-0.03,-0.65,0.95
164.387,0.63,-0.45,0.85,0.0,-0.55,0.78
164.389,0.5,-0.07,1.21,0.0,-0.55,0.78
164.404,0.5,-0.07,1.21,0.05,-0.58,0.66
164.406,0.24,-0.17,1.3,0.05,-0.58,0.66
164.407,0.24,-0.17,1.3,0.1,-0.6,0.67
164.409,0.65,-0.34,0.86,0.1,-0.6,0.67
164.416,0.65,-0.34,0.86,0.09,-0.52,0.55
164.419,0.38,-0.14,1.04,0.09,-0.52,0.55
164.428,0.38,-0.14,1.04,0.06,-0.56,0.58
164.429,0.33,-0.21,1.17,0.06,-0.56,0.58
164.435,0.33,-0.21,1.17,0.08,-0.61,0.63
164.439,0.69,-0.18,1.16,0.08,-0.61,0.63
164.445,0.69,-0.18,1.16,0.03,-0.46,0.53
164.449,0.54,-0.36,1.26,0.03,-0.46,0.53
164.455,0.54,-0.36,1.26,0.16,-0.35,0.46
164.486,0.11,-0.16,1.09,0.16,-0.35,0.46
164.488,0.11,-0.16,1.09,0.17,-0.57,0.53
164.49,0.36,-0.27,0.88,0.17,-0.57,0.53
164.491,0.36,-0.27,0.88,0.01,-0.56,0.53
164.492,0.51,-0.38,1.21,0.01,-0.56,0.53
164.493,0.51,-0.38,1.21,0.11,-0.46,0.51
164.494,0.48,-0.26,1.2,0.11,-0.46,0.51
164.495,0.48,-0.26,1.2,0.26,-0.48,0.49
164.508,0.32,-0.2,0.73,0.26,-0.48,0.49
164.513,0.32,-0.2,0.73,0.03,-0.46,0.57
164.514,0.36,-0.52,0.71,0.03,-0.46,0.57
164.515,0.36,-0.52,0.71,0.02,-0.56,0.64
164.519,0.48,-0.27,1.32,0.02,-0.56,0.64
164.527,0.48,-0.27,1.32,0.22,-0.58,0.65
164.529,0.54,-0.24,1.0,0.22,-0.58,0.65
164.536,0.54,-0.24,1.0,0.11,-0.36,0.66
164.539,0.42,-0.35,0.63,0.11,-0.36,0.66
164.545,0.42,-0.35,0.63,0.1,-0.52,0.66
164.549,0.32,-0.51,0.85,0.1,-0.52,0.66
164.555,0.32,-0.51,0.85,0.17,-0.57,0.75
164.573,0.65,-0.07,1.03,0.17,-0.57,0.75
164.58,0.65,-0.07,1.03,0.14,-0.44,0.64
164.581,0.43,-0.17,1.09,0.14,-0.44,0.64
164.582,0.43,-0.17,1.09,0.14,-0.42,0.62
164.583,0.37,-0.51,0.92,0.14,-0.42,0.62
164.585,0.37,-0.51,0.92,0.25,-0.49,0.63
164.589,0.51,-0.08,1.05,0.25,-0.49,0.63
164.597,0.51,-0.08,1.05,0.2,-0.48,0.54
164.599,0.32,-0.13,1.17,0.2,-0.48,0.54
164.605,0.32,-0.13,1.17,0.19,-0.5,0.56
164.609,0.57,-0.4,1.04,0.19,-0.5,0.56
164.615,0.57,-0.4,1.04,0.28,-0.46,0.51
164.619,0.56,-0.18,1.16,0.28,-0.46,0.51
164.625,0.56,-0.18,1.16,0.3,-0.35,0.43
164.629,0.05,-0.08,0.88,0.3,-0.35,0.43
164.635,0.05,-0.08,0.88,0.16,-0.55,0.54
164.639,0.3,-0.12,1.17,0.16,-0.55,0.54
164.645,0.3,-0.12,1.17,0.2,-0.64,0.55
164.649,0.52,-0.44,1.13,0.2,-0.64,0.55
164.655,0.52,-0.44,1.13,0.22,-0.52,0.58
164.68,0.54,-0.44,1.06,0.22,-0.52,0.58
164.681,0.54,-0.44,1.06,0.26,-0.51,0.54
164.682,0.34,-0.19,1.16,0.26,-0.51,0.54
164.683,0.34,-0.19,1.16,0.29,-0.65,0.57
164.685,0.52,-0.24,1.11,0.29,-0.65,0.57
164.687,0.52,-0.24,1.11,0.28,-0.58,0.52
164.689,0.56,-0.47,0.92,0.28,-0.58,0.52
164.7,0.56,-0.47,0.92,0.29,-0.59,0.45
164.701,0.57,-0.36,1.15,0.29,-0.59,0.45
164.705,0.57,-0.36,1.15,0.41,-0.62,0.4
164.709,0.62,-0.17,1.04,0.41,-0.62,0.4
164.715,0.62,-0.17,1.04,0.38,-0.54,0.31
164.719,0.47,-0.19,0.92,0.38,-0.54,0.31
164.725,0.47,-0.19,0.92,0.32,-0.63,0.28
164.73,0.49,-0.46,0.95,0.32,-0.63,0.28
164.735,0.49,-0.46,0.95,0.36,-0.66,0.32
164.738,0.74,-0.29,1.12,0.36,-0.66,0.32
164.745,0.74,-0.29,1.12,0.42,-0.58,0.25
164.749,0.48,-0.27,0.96,0.42,-0.58,0.25
164.755,0.48,-0.27,0.96,0.33,-0.62,0.31
164.774,0.8,-0.31,1.13,0.33,-0.62,0.31
164.776,0.8,-0.31,1.13,0.33,-0.75,0.39
164.777,0.86,-0.39,0.91,0.33,-0.75,0.39
164.778,0.86,-0.39,0.91,0.4,-0.64,0.38
164.779,0.74,-0.3,0.96,0.4,-0.64,0.38
164.785,0.74,-0.3,0.96,0.34,-0.57,0.37
164.789,0.78,-0.25,1.03,0.34,-0.57,0.37
164.801,0.78,-0.25,1.03,0.37,-0.62,0.4
164.803,0.69,-0.21,1.23,0.37,-0.62,0.4
164.805,0.69,-0.21,1.23,0.34,-0.54,0.38
164.816,0.64,-0.17,1.07,0.34,-0.54,0.38
164.818,0.64,-0.17,1.07,0.43,-0.49,0.36
164.82,0.76,-0.32,0.83,0.43,-0.49,0.36
164.825,0.76,-0.32,0.83,0.43,-0.55,0.35
164.83,0.79,-0.04,1.06,0.43,-0.55,0.35
164.835,0.79,-0.04,1.06,0.41,-0.47,0.29
164.838,0.69,-0.3,0.78,0.41,-0.47,0.29
164.845,0.69,-0.3,0.78,0.45,-0.44,0.23
164.848,0.72,-0.26,0.79,0.45,-0.44,0.23
164.855,0.72,-0.26,0.79,0.41,-0.36,0.24
164.873,0.84,-0.36,0.85,0.41,-0.36,0.24
164.875,0.84,-0.36,0.85,0.42,-0.48,0.25
164.876,0.76,-0.39,0.7,0.42,-0.48,0.25
164.877,0.76,-0.39,0.7,0.41,-0.34,0.24
164.878,0.76,-0.37,0.63,0.41,-0.34,0.24
164.893,0.76,-0.37,0.63,0.44,-0.41,0.25
164.894,0.77,-0.37,0.57,0.44,-0.41,0.25
164.896,0.77,-0.37,0.57,0.41,-0.38,0.28
164.899,0.79,-0.18,1.24,0.41,-0.38,0.28
164.905,0.79,-0.18,1.24,0.31,-0.45,0.28
164.913,0.76,-0.21,1.03,0.31,-0.45,0.28
164.915,0.76,-0.21,1.03,0.45,-0.36,0.26
164.919,0.66,-0.05,1.05,0.45,-0.36,0.26
164.927,0.66,-0.05,1.05,0.43,-0.23,0.24
164.929,0.64,-0.06,1.15,0.43,-0.23,0.24
164.935,0.64,-0.06,1.15,0.39,-0.31,0.23
164.938,0.71,-0.16,1.0,0.39,-0.31,0.23
164.945,0.71,-0.16,1.0,0.4,-0.3,0.24
164.949,0.61,-0.19,0.67,0.4,-0.3,0.24
164.955,0.61,-0.19,0.67,0.45,-0.26,0.2
164.98,0.73,-0.26,0.41,0.45,-0.26,0.2
164.982,0.73,-0.26,0.41,0.43,-0.34,0.18
164.983,0.73,-0.21,0.76,0.43,-0.34,0.18
164.984,0.73,-0.21,0.76,0.32,-0.32,0.18
164.985,0.78,-0.2,0.87,0.32,-0.32,0.18
164.986,0.78,-0.2,0.87,0.33,-0.3,0.18
164.989,0.83,-0.01,1.14,0.33,-0.3,0.18
165.003,0.83,-0.01,1.14,0.34,-0.25,0.13
165.006,0.63,-0.08,1.03,0.34,-0.25,0.13
165.007,0.63,-0.08,1.03,0.37,-0.33,0.19
165.017,0.75,-0.18,0.68,0.37,-0.33,0.19
165.019,0.75,-0.18,0.68,0.36,-0.35,0.17
165.02,0.76,-0.33,0.44,0.36,-0.35,0.17
165.031,0.76,-0.33,0.44,0.28,-0.31,0.21
165.033,0.8,-0.39,0.65,0.28,-0.31,0.21
165.035,0.8,-0.39,0.65,0.31,-0.29,0.2
165.039,0.74,-0.18,0.98,0.31,-0.29,0.2
165.045,0.74,-0.18,0.98,0.35,-0.3,0.21
165.049,0.7,0.02,1.01,0.35,-0.3,0.21
165.055,0.7,0.02,1.01,0.29,-0.28,0.22
165.077,0.72,-0.16,0.84,0.29,-0.28,0.22
165.085,0.72,-0.16,0.84,0.28,-0.26,0.23
165.087,0.7,-0.17,0.77,0.28,-0.26,0.23
165.089,0.7,-0.17,0.77,0.36,-0.37,0.28
165.09,0.99,-0.44,0.45,0.36,-0.37,0.28
165.092,0.99,-0.44,0.45,0.28,-0.19,0.26
165.093,0.9,-0.15,0.87,0.28,-0.19,0.26
165.101,0.9,-0.15,0.87,0.27,-0.2,0.23
165.102,0.57,-0.27,1.07,0.27,-0.2,0.23
165.105,0.57,-0.27,1.07,0.37,-0.21,0.33
165.111,0.76,0.06,0.79,0.37,-0.21,0.33
165.115,0.76,0.06,0.79,0.29,-0.26,0.28
165.119,0.71,-0.45,0.51,0.29,-0.26,0.28
165.126,0.71,-0.45,0.51,0.25,-0.27,0.29
165.129,0.72,-0.33,0.98,0.25,-0.27,0.29
165.135,0.72,-0.33,0.98,0.39,-0.32,0.26
165.139,0.77,0.04,1.2,0.39,-0.32,0.26
165.145,0.77,0.04,1.2,0.35,-0.23,0.16
165.149,0.64,0.01,1.05,0.35,-0.23,0.16
165.155,0.64,0.01,1.05,0.33,-0.25,0.14
165.16,0.81,-0.22,0.6,0.33,-0.25,0.14
165.165,0.81,-0.22,0.6,0.37,-0.36,0.13
165.169,0.96,-0.2,0.81,0.37,-0.36,0.13
165.193,0.96,-0.2,0.81,0.34,-0.21,0.07
165.196,0.79,-0.19,0.87,0.34,-0.21,0.07
165.197,0.79,-0.19,0.87,0.23,-0.25,0.12
165.197,0.83,-0.06,1.33,0.23,-0.25,0.12
165.198,0.83,-0.06,1.33,0.36,-0.22,0.12
165.205,0.83,-0.06,1.33,0.39,-0.26,0.15
165.207,0.83,-0.3,0.56,0.39,-0.26,0.15
165.215,0.83,-0.3,0.56,0.22,-0.31,0.15
165.219,0.84,-0.09,1.32,0.22,-0.31,0.15
165.225,0.84,-0.09,1.32,0.28,-0.16,0.13
165.229,0.69,-0.09,0.98,0.28,-0.16,0.13
165.235,0.69,-0.09,0.98,0.4,-0.25,0.17
165.239,0.8,-0.24,0.3,0.4,-0.25,0.17
165.245,0.8,-0.24,0.3,0.23,-0.28,0.17
165.249,0.83,-0.18,0.89,0.23,-0.28,0.17
165.255,0.83,-0.18,0.89,0.16,-0.2,0.13
165.27,0.67,0.04,1.47,0.16,-0.2,0.13
165.273,0.67,0.04,1.47,0.43,-0.29,0.15
165.276,0.97,-0.23,0.2,0.43,-0.29,0.15
165.277,0.97,-0.23,0.2,0.22,-0.24,0.13
165.279,1.05,-0.08,0.83,0.22,-0.24,0.13
165.293,1.05,-0.08,0.83,0.16,-0.11,0.04
165.295,0.7,-0.18,1.24,0.16,-0.11,0.04
165.296,0.7,-0.18,1.24,0.3,-0.17,0.13
165.299,0.99,-0.04,0.67,0.3,-0.17,0.13
165.305,0.99,-0.04,0.67,0.29,-0.16,0.08
165.309,0.79,-0.27,0.57,0.29,-0.16,0.08
165.315,0.79,-0.27,0.57,0.09,-0.07,0.12
165.319,0.6,0.12,1.43,0.09,-0.07,0.12
165.326,0.6,0.12,1.43,0.27,-0.26,0.17
165.329,0.97,-0.23,0.58,0.27,-0.26,0.17
165.335,0.97,-0.23,0.58,0.19,-0.12,0.17
165.339,0.92,-0.01,0.83,0.19,-0.12,0.17
165.345,0.92,-0.01,0.83,0.09,-0.05,0.15
165.349,0.58,-0.22,1.09,0.09,-0.05,0.15
165.356,0.58,-0.22,1.09,0.15,-0.15,0.25
165.38,0.81,-0.14,0.74,0.15,-0.15,0.25
165.382,0.81,-0.14,0.74,0.2,-0.16,0.25
165.383,0.68,-0.16,0.78,0.2,-0.16,0.25
165.385,0.68,-0.16,0.78,0.09,-0.12,0.27
165.386,0.84,-0.27,0.5,0.09,-0.12,0.27
165.387,0.84,-0.27,0.5,0.13,-0.22,0.31
165.39,0.96,-0.1,1.19,0.13,-0.22,0.31
165.411,0.96,-0.1,1.19,0.12,-0.27,0.35
165.413,0.79,-0.13,0.69,0.12,-0.27,0.35
165.414,0.79,-0.13,0.69,0.14,-0.04,0.29
165.415,0.79,-0.13,0.69,0.2,-0.13,0.3
165.419,0.89,0.09,1.15,0.2,-0.13,0.3
165.425,0.89,0.09,1.15,0.11,-0.23,0.3
165.429,0.99,-0.25,0.73,0.11,-0.23,0.3
165.435,0.99,-0.25,0.73,0.13,-0.12,0.25
165.438,0.67,-0.1,0.97,0.13,-0.12,0.25
165.445,0.67,-0.1,0.97,0.22,-0.01,0.18
165.449,0.56,-0.1,0.63,0.22,-0.01,0.18
165.455,0.56,-0.1,0.63,0.19,-0.07,0.15
165.479,0.81,-0.05,1.03,0.19,-0.07,0.15
165.481,0.81,-0.05,1.03,0.15,-0.21,0.21
165.482,0.79,-0.01,0.78,0.15,-0.21,0.21
165.483,0.79,-0.01,0.78,0.2,-0.11,0.16
165.484,0.65,-0.15,0.7,0.2,-0.11,0.16
165.486,0.65,-0.15,0.7,0.13,-0.08,0.15
165.489,0.64,-0.05,1.18,0.13,-0.08,0.15
165.505,0.64,-0.05,1.18,0.08,-0.18,0.2
165.507,0.86,-0.23,0.85,0.08,-0.18,0.2
165.509,0.86,-0.23,0.85,0.11,-0.2,0.26
165.522,0.82,-0.16,0.99,0.11,-0.2,0.26
165.524,0.82,-0.16,0.99,0.17,-0.2,0.26
165.525,0.82,-0.16,0.99,0.16,-0.12,0.29
165.529,0.65,-0.05,0.83,0.16,-0.12,0.29
165.536,0.65,-0.05,0.83,0.15,-0.15,0.31
165.539,0.72,-0.29,0.6,0.15,-0.15,0.31
165.545,0.72,-0.29,0.6,0.04,-0.15,0.35
165.55,1.02,-0.12,1.37,0.04,-0.15,0.35
165.555,1.02,-0.12,1.37,0.1,-0.29,0.43
165.562,0.65,-0.17,0.67,0.1,-0.29,0.43
165.582,0.65,-0.17,0.67,0.19,-0.02,0.31
165.584,0.53,0.08,0.91,0.19,-0.02,0.31
165.585,0.53,0.08,0.91,0.22,-0.12,0.33
165.592,0.98,-0.35,0.57,0.22,-0.12,0.33
165.593,0.98,-0.35,0.57,0.14,-0.32,0.34
165.595,0.83,0.11,1.56,0.14,-0.32,0.34
165.596,0.83,0.11,1.56,0.1,-0.09,0.27
165.605,0.47,-0.35,0.37,0.1,-0.09,0.27
165.608,0.47,-0.35,0.37,0.32,-0.07,0.17
165.609,1.0,0.22,1.18,0.32,-0.07,0.17
165.616,1.0,0.22,1.18,0.21,-0.29,0.31
165.619,0.76,-0.38,0.6,0.21,-0.29,0.31
165.631,0.76,-0.38,0.6,0.2,-0.13,0.24
165.632,0.76,0.1,1.09,0.2,-0.13,0.24
165.635,0.76,0.1,1.09,0.21,-0.13,0.22
165.638,0.86,-0.25,0.84,0.21,-0.13,0.22
165.645,0.86,-0.25,0.84,0.19,-0.02,0.23
165.649,0.51,-0.01,1.11,0.19,-0.02,0.23
165.655,0.51,-0.01,1.11,0.3,-0.28,0.31
165.671,0.74,-0.27,0.54,0.3,-0.28,0.31
165.673,0.74,-0.27,0.54,0.15,-0.24,0.37
165.674,1.08,-0.09,0.94,0.15,-0.24,0.37
165.676,1.08,-0.09,0.94,0.22,-0.09,0.28
165.689,0.74,-0.23,0.93,0.22,-0.09,0.28
165.691,0.74,-0.23,0.93,0.3,-0.1,0.33
165.692,0.73,-0.22,0.48,0.3,-0.1,0.33
165.695,0.73,-0.22,0.48,0.23,-0.22,0.34
165.698,0.91,-0.04,1.16,0.23,-0.22,0.34
165.705,0.91,-0.04,1.16,0.27,-0.06,0.26
165.708,0.77,-0.34,0.61,0.27,-0.06,0.26
165.715,0.77,-0.34,0.61,0.35,-0.12,0.25
165.718,0.74,0.04,1.01,0.35,-0.12,0.25
165.725,0.74,0.04,1.01,0.35,-0.21,0.21
165.728,1.03,-0.27,0.69,0.35,-0.21,0.21
165.735,1.03,-0.27,0.69,0.33,0.04,0.13
165.738,0.74,-0.13,0.85,0.33,0.04,0.13
165.745,0.74,-0.13,0.85,0.37,-0.05,0.11
165.748,0.56,-0.19,1.15,0.37,-0.05,0.11
165.755,0.56,-0.19,1.15,0.41,-0.14,0.13
165.768,0.82,-0.33,0.72,0.41,-0.14,0.13
165.769,0.82,-0.33,0.72,0.36,-0.12,0.13
165.77,0.81,0.13,1.59,0.36,-0.12,0.13
165.783,0.81,0.13,1.59,0.49,-0.06,0.06
165.785,0.61,-0.21,0.7,0.49,-0.06,0.06
165.785,0.61,-0.21,0.7,0.42,-0.09,0.14
165.793,0.71,-0.19,0.41,0.42,-0.09,0.14
165.795,0.71,-0.19,0.41,0.32,-0.24,0.16
165.798,0.7,-0.08,1.4,0.32,-0.24,0.16
165.805,0.7,-0.08,1.4,0.36,-0.12,0.18
165.81,0.9,-0.33,0.82,0.36,-0.12,0.18
165.815,0.9,-0.33,0.82,0.42,-0.14,0.13
165.818,0.68,-0.25,1.07,0.42,-0.14,0.13
165.825,0.68,-0.25,1.07,0.49,-0.17,0.12
165.829,0.68,-0.01,1.15,0.49,-0.17,0.12
165.835,0.68,-0.01,1.15,0.38,-0.23,0.08
165.838,0.75,-0.4,0.93,0.38,-0.23,0.08
165.845,0.75,-0.4,0.93,0.51,-0.21,0.07
165.848,0.73,-0.11,1.05,0.51,-0.21,0.07
165.855,0.73,-0.11,1.05,0.6,-0.33,0.07
165.868,0.96,-0.08,0.78,0.6,-0.33,0.07
165.87,0.96,-0.08,0.78,0.43,-0.27,0.06
165.87,1.23,-0.35,0.53,0.43,-0.27,0.06
165.885,1.23,-0.35,0.53,0.46,-0.11,0.07
165.887,1.11,-0.17,0.94,0.46,-0.11,0.07
165.891,1.11,-0.17,0.94,0.59,-0.06,0.03
165.892,0.7,0.0,1.04,0.59,-0.06,0.03
165.895,0.7,0.0,1.04,0.48,-0.05,0.08
165.899,0.81,-0.21,0.44,0.48,-0.05,0.08
165.906,0.81,-0.21,0.44,0.46,-0.14,0.08
165.91,0.78,-0.23,0.76,0.46,-0.14,0.08
165.915,0.78,-0.23,0.76,0.53,-0.07,0.06
165.918,0.63,0.22,1.26,0.53,-0.07,0.06
165.927,0.63,0.22,1.26,0.51,-0.2,0.06
165.929,0.95,-0.27,0.61,0.51,-0.2,0.06
165.935,0.95,-0.27,0.61,0.46,-0.09,0.07
165.94,1.08,-0.21,0.66,0.46,-0.09,0.07
165.945,1.08,-0.21,0.66,0.61,-0.03,0.01
165.949,0.76,0.06,0.83,0.61,-0.03,0.01
165.957,0.76,0.06,0.83,0.62,-0.04,0.11
165.959,0.99,-0.02,0.24,0.62,-0.04,0.11
165.965,0.99,-0.02,0.24,0.45,0.1,0.05
165.968,0.9,-0.25,0.0,0.45,0.1,0.05
165.975,0.9,-0.25,0.0,0.25,0.09,0.04
165.978,0.51,-0.18,1.36,0.25,0.09,0.04
165.985,0.51,-0.18,1.36,0.47,-0.08,0.12
166.002,0.72,-0.09,1.92,0.47,-0.08,0.12
166.004,0.72,-0.09,1.92,0.72,-0.06,0.08
166.005,0.99,-0.19,0.74,0.72,-0.06,0.08
166.006,0.99,-0.19,0.74,0.58,0.14,-0.06
166.027,0.48,0.0,1.18,0.58,0.14,-0.06
166.029,0.48,0.0,1.18,0.53,-0.11,0.03
166.03,0.48,0.0,1.18,0.53,-0.11,0.03
166.031,0.48,0.0,1.18,0.63,-0.27,0.11
166.032,1.03,0.04,1.14,0.63,-0.27,0.11
166.035,1.03,0.04,1.14,0.56,0.03,0.03
166.04,0.99,-0.16,0.67,0.56,0.03,0.03
166.045,0.99,-0.16,0.67,0.48,0.15,-0.11
166.049,0.46,-0.05,1.88,0.48,0.15,-0.11
166.056,0.46,-0.05,1.88,0.48,-0.28,0.09
166.058,0.87,-0.19,1.63,0.48,-0.28,0.09
166.065,0.87,-0.19,1.63,0.68,-0.4,0.05
166.068,0.54,-0.15,0.67,0.68,-0.4,0.05
166.075,0.54,-0.15,0.67,0.75,-0.14,-0.13
166.08,0.94,-0.14,0.18,0.75,-0.14,-0.13
166.085,0.94,-0.14,0.18,0.8,-0.44,-0.07
166.089,1.59,-0.11,0.93,0.8,-0.44,-0.07
166.104,1.59,-0.11,0.93,0.54,-0.47,0.01
166.106,1.25,-0.09,1.14,0.54,-0.47,0.01
166.107,1.25,-0.09,1.14,0.62,-0.08,-0.13
166.109,1.03,-0.11,0.54,0.62,-0.08,-0.13
166.115,1.03,-0.11,0.54,0.82,-0.01,-0.15
166.119,0.85,0.02,0.43,0.82,-0.01,-0.15
166.129,0.85,0.02,0.43,0.69,0.01,-0.13
166.131,0.52,-0.28,0.99,0.69,0.01,-0.13
166.135,0.52,-0.28,0.99,0.46,0.07,-0.15
166.139,0.89,-0.13,1.01,0.46,0.07,-0.15
166.145,0.89,-0.13,1.01,0.72,-0.18,-0.05
166.149,1.37,-0.01,0.86,0.72,-0.18,-0.05
166.155,1.37,-0.01,0.86,0.76,-0.19,-0.04
166.171,0.49,0.17,1.16,0.76,-0.19,-0.04
166.176,0.49,0.17,1.16,0.58,0.34,-0.25
166.177,0.41,-0.37,0.56,0.58,0.34,-0.25
166.178,0.41,-0.37,0.56,0.7,0.02,-0.23
166.18,1.24,0.09,0.79,0.7,0.02,-0.23
166.185,1.24,0.09,0.79,0.65,-0.2,-0.06
166.188,0.89,-0.2,0.92,0.65,-0.2,-0.06
166.195,0.89,-0.2,0.92,0.59,0.07,-0.27
166.199,0.46,-0.11,0.72,0.59,0.07,-0.27
166.205,0.46,-0.11,0.72,0.66,0.22,-0.27
166.209,0.79,0.02,0.82,0.66,0.22,-0.27
166.215,0.79,0.02,0.82,0.68,-0.09,-0.16
166.219,0.79,-0.05,0.91,0.68,-0.09,-0.16
166.225,0.79,-0.05,0.91,0.58,0.09,-0.22
166.229,0.71,0.05,0.42,0.58,0.09,-0.22
166.235,0.71,0.05,0.42,0.7,0.09,-0.24
166.239,1.29,-0.04,0.24,0.7,0.09,-0.24
166.245,1.29,-0.04,0.24,0.65,-0.06,-0.13
166.249,0.94,0.0,0.31,0.65,-0.06,-0.13
166.255,0.94,0.0,0.31,0.52,0.3,-0.27
166.269,0.55,-0.09,0.81,0.52,0.3,-0.27
166.27,0.55,-0.09,0.81,0.43,0.25,-0.23
166.271,0.82,0.1,0.93,0.43,0.25,-0.23
166.286,0.82,0.1,0.93,0.55,0.13,-0.08
166.287,0.84,-0.01,1.01,0.55,0.13,-0.08
166.289,0.84,-0.01,1.01,0.51,0.11,-0.16
166.289,0.51,0.11,1.03,0.51,0.11,-0.16
166.297,0.51,0.11,1.03,0.55,0.11,-0.12
166.299,0.68,-0.13,0.55,0.55,0.11,-0.12
166.307,0.68,-0.13,0.55,0.48,0.14,-0.16
166.309,0.73,0.15,0.62,0.48,0.14,-0.16
166.315,0.73,0.15,0.62,0.37,0.2,-0.21
166.319,0.58,-0.08,0.8,0.37,0.2,-0.21
166.325,0.58,-0.08,0.8,0.46,0.18,-0.21
166.329,0.5,-0.07,0.65,0.46,0.18,-0.21
166.335,0.5,-0.07,0.65,0.5,0.02,-0.17
166.34,0.61,0.08,0.64,0.5,0.02,-0.17
166.345,0.61,0.08,0.64,0.43,0.11,-0.19
166.348,0.5,0.03,0.47,0.43,0.11,-0.19
166.355,0.5,0.03,0.47,0.32,-0.1,-0.1
166.359,0.74,0.03,0.83,0.32,-0.1,-0.1
166.365,0.74,0.03,0.83,0.34,-0.08,-0.05
166.369,1.04,-0.04,0.91,0.34,-0.08,-0.05
166.393,1.04,-0.04,0.91,0.42,-0.01,-0.05
166.396,1.15,0.05,0.71,0.42,-0.01,-0.05
166.397,1.15,0.05,0.71,0.46,0.19,-0.11
166.398,0.85,0.15,0.48,0.46,0.19,-0.11
166.399,0.85,0.15,0.48,0.47,0.26,-0.14
166.405,0.68,0.01,0.29,0.47,0.26,-0.14
166.407,0.68,0.01,0.29,0.26,0.05,-0.06
166.415,0.68,0.01,0.29,0.08,0.13,-0.04
166.419,0.84,-0.01,1.17,0.08,0.13,-0.04
166.426,0.84,-0.01,1.17,0.34,0.23,-0.12
166.429,0.42,-0.11,1.11,0.34,0.23,-0.12
166.435,0.42,-0.11,1.11,0.52,0.16,-0.06
166.44,0.46,0.14,0.35,0.52,0.16,-0.06
166.446,0.46,0.14,0.35,0.23,-0.05,-0.05
166.449,0.7,-0.14,0.7,0.23,-0.05,-0.05
166.457,0.7,-0.14,0.7,0.27,0.03,-0.05
166.459,0.94,0.02,0.8,0.27,0.03,-0.05
166.465,0.94,0.02,0.8,0.5,0.04,-0.09
166.469,0.98,0.12,0.36,0.5,0.04,-0.09
166.475,0.98,0.12,0.36,0.24,0.27,-0.09
166.479,0.78,-0.05,0.48,0.24,0.27,-0.09
166.485,0.78,-0.05,0.48,0.22,0.3,-0.13
166.489,0.27,0.0,0.73,0.22,0.3,-0.13
166.514,0.27,0.0,0.73,0.34,-0.07,0.03
166.516,0.66,-0.16,0.68,0.34,-0.07,0.03
166.517,0.66,-0.16,0.68,0.3,0.05,0.06
166.518,0.91,0.28,0.91,0.3,0.05,0.06
166.52,0.91,0.28,0.91,0.26,0.08,-0.04
166.521,0.73,-0.25,0.7,0.26,0.08,-0.04
166.536,0.73,-0.25,0.7,0.34,0.12,0.02
166.538,0.83,0.25,0.82,0.34,0.12,0.02
166.54,0.83,0.25,0.82,0.34,0.08,-0.07
166.54,0.73,-0.2,0.42,0.34,0.08,-0.07
166.549,0.73,-0.2,0.42,0.19,0.17,-0.07
166.551,0.6,0.3,1.14,0.19,0.17,-0.07
166.561,0.6,0.3,1.14,0.27,-0.04,-0.11
166.563,0.68,-0.33,0.99,0.27,-0.04,-0.11
166.565,0.68,-0.33,0.99,0.33,0.13,-0.12
166.569,0.63,0.29,1.26,0.33,0.13,-0.12
166.59,0.63,0.29,1.26,0.52,0.01,-0.21
166.591,0.4,-0.21,0.15,0.52,0.01,-0.21
166.597,0.4,-0.21,0.15,0.24,-0.1,-0.08
166.599,0.85,0.3,0.79,0.24,-0.1,-0.08
166.6,0.85,0.3,0.79,0.14,-0.11,-0.16
166.601,0.93,-0.37,1.13,0.14,-0.11,-0.16
166.612,0.93,-0.37,1.13,0.34,0.15,-0.14
166.615,0.7,0.12,1.03,0.34,0.15,-0.14
166.616,0.7,0.12,1.03,0.45,-0.09,-0.12
166.619,0.67,-0.04,0.42,0.45,-0.09,-0.12
166.625,0.67,-0.04,0.42,0.15,-0.05,-0.04
