time_s	gforce_x	gforce_y	gforce_z	ang_vel_x	ang_vel_y	ang_vel_z
87.488	0.29	0.26	0.18	0.68	1.95	0.32
87.49	0.33	0.17	-0.01	0.68	1.95	0.32
87.498	0.33	0.17	-0.01	0.7	2.07	0.05
87.5	0.31	0.07	-0.08	0.7	2.07	0.05
87.508	0.31	0.07	-0.08	0.67	2.29	-0.15
87.524	0.37	0.06	-0.27	0.67	2.29	-0.15
87.525	0.37	0.06	-0.27	0.6	2.74	-0.24
87.526	0.38	-0.05	-0.45	0.6	2.74	-0.24
87.528	0.38	-0.05	-0.45	0.56	2.8	-0.28
87.555	0.38	-0.05	-0.45	0.47	2.49	-0.39
87.556	0.36	-0.01	-0.49	0.47	2.49	-0.39
87.557	0.29	0.04	-0.49	0.47	2.49	-0.39
87.558	0.29	0.04	-0.49	0.46	2.01	-0.4
87.559	0.22	0.04	-0.51	0.46	2.01	-0.4
87.56	0.22	0.04	-0.51	0.87	1.21	-0.08
87.561	0.45	0.08	-0.62	0.87	1.21	-0.08
87.57	0.45	0.08	-0.62	0.92	0.53	-0.1
87.571	0.81	0.19	-0.53	0.92	0.53	-0.1
87.579	0.81	0.19	-0.53	0.66	-0.26	-0.16
87.58	1.02	-0.21	0.04	0.66	-0.26	-0.16
87.588	1.02	-0.21	0.04	0.14	-0.67	0.19
87.59	1.49	-0.4	0.16	0.14	-0.67	0.19
87.598	1.49	-0.4	0.16	-0.36	-1.38	0.31
87.6	2.0	-0.49	0.17	-0.36	-1.38	0.31
87.608	2.0	-0.49	0.17	-1.06	-3.48	-0.21
87.622	2.14	-1.0	0.17	-1.06	-3.48	-0.21
87.624	2.14	-1.0	0.17	-1.89	-4.95	-0.75
87.626	1.1	-0.74	0.6	-1.89	-4.95	-0.75
87.628	1.1	-0.74	0.6	-1.86	-5.85	-0.89
87.654	0.38	-0.27	0.94	-1.86	-5.85	-0.89
87.655	0.38	-0.27	0.94	-0.9	-9.15	-0.49
87.656	-3.43	0.21	3.08	-0.9	-9.15	-0.49
87.657	-3.43	0.21	3.08	0.33	-8.64	0.07
87.659	-2.51	1.66	4.0	0.33	-8.64	0.07
87.663	-2.51	1.66	4.0	0.6	-3.94	-0.25
87.665	-1.08	1.01	4.0	0.6	-3.94	-0.25
87.668	-1.08	1.01	4.0	0.92	-1.0	-0.49
87.67	-1.0	0.57	3.46	0.92	-1.0	-0.49
87.678	-1.0	0.57	3.46	0.8	0.58	-0.68
87.68	-0.72	0.61	2.28	0.8	0.58	-0.68
87.688	-0.72	0.61	2.28	0.74	1.2	-0.96
87.69	-0.34	0.39	1.94	0.74	1.2	-0.96
87.698	-0.34	0.39	1.94	0.73	1.56	-1.28
87.701	0.1	0.6	1.18	0.73	1.56	-1.28
87.708	0.1	0.6	1.18	0.56	1.65	-1.8
87.725	-0.03	0.37	1.03	0.56	1.65	-1.8
87.726	-0.03	0.37	1.03	0.4	1.52	-2.07
87.729	-0.17	0.26	0.72	0.4	1.52	-2.07
87.731	-0.17	0.26	0.72	0.43	0.76	-2.11
87.732	-0.16	0.16	0.72	0.43	0.76	-2.11
87.765	-0.16	0.16	0.72	0.55	0.05	-2.07
87.767	-0.32	0.0	0.94	0.55	0.05	-2.07
87.768	-0.32	0.0	0.94	0.61	-0.25	-1.9
87.769	-0.37	-0.15	1.09	0.61	-0.25	-1.9
87.77	-0.37	-0.15	1.09	0.55	-0.21	-1.76
87.772	-0.49	-0.32	1.24	0.55	-0.21	-1.76
87.773	-0.49	-0.32	1.24	0.43	0.06	-1.64
87.774	-0.48	-0.42	1.23	0.43	0.06	-1.64
87.78	-0.48	-0.42	1.23	0.24	0.43	-1.51
87.783	-0.4	-0.51	1.19	0.24	0.43	-1.51
87.788	-0.4	-0.51	1.19	0.0	0.9	-1.36
87.79	-0.38	-0.59	1.04	0.0	0.9	-1.36
87.799	-0.38	-0.59	1.04	-0.21	1.23	-1.07
87.801	-0.35	-0.59	0.86	-0.21	1.23	-1.07
87.808	-0.35	-0.59	0.86	-0.35	1.46	-0.69
87.826	-0.25	-0.48	0.7	-0.35	1.46	-0.69
87.827	-0.25	-0.48	0.7	-0.43	1.72	-0.39
87.829	-0.08	-0.33	0.58	-0.43	1.72	-0.39
87.831	-0.08	-0.33	0.58	-0.45	1.91	-0.19
87.831	0.08	-0.22	0.46	-0.45	1.91	-0.19
87.838	0.08	-0.22	0.46	-0.48	2.17	-0.06
87.84	0.23	-0.15	0.4	-0.48	2.17	-0.06
87.859	0.23	-0.15	0.4	-0.49	2.54	0.02
87.864	0.33	-0.13	0.14	-0.49	2.54	0.02
87.865	0.33	-0.13	0.14	-0.5	2.38	0.07
87.867	0.4	-0.14	-0.08	-0.5	2.38	0.07
87.868	0.4	-0.14	-0.08	-0.52	2.11	0.13
87.87	0.34	-0.14	-0.16	-0.52	2.11	0.13
87.878	0.34	-0.14	-0.16	-0.57	2.53	0.19
87.88	0.28	-0.08	-0.28	-0.57	2.53	0.19
87.888	0.28	-0.08	-0.28	-0.46	2.92	0.23
87.89	0.32	-0.04	-0.54	-0.46	2.92	0.23
87.898	0.32	-0.04	-0.54	-0.26	2.8	0.21
87.9	0.35	-0.08	-0.7	-0.26	2.8	0.21
87.92	0.35	-0.08	-0.7	0.06	2.06	0.24
87.921	0.61	-0.1	-0.76	0.06	2.06	0.24
87.922	0.61	-0.1	-0.76	0.23	0.87	0.24
87.923	0.97	0.29	-0.11	0.23	0.87	0.24
87.952	0.97	0.29	-0.11	0.4	-0.25	-0.04
87.953	1.82	0.45	0.37	0.4	-0.25	-0.04
87.954	1.82	0.45	0.37	0.78	-1.11	-0.36
87.955	1.93	0.64	0.44	0.78	-1.11	-0.36
87.955	1.93	0.64	0.44	0.81	-1.89	-0.42
87.956	1.44	0.74	0.14	0.81	-1.89	-0.42
87.964	1.44	0.74	0.14	0.6	-2.97	-0.13
87.966	0.61	0.46	0.09	0.6	-2.97	-0.13
87.968	0.61	0.46	0.09	0.43	-3.76	0.34
87.97	0.23	0.07	0.26	0.43	-3.76	0.34
87.978	0.23	0.07	0.26	0.06	-5.66	0.55
87.98	-0.92	-0.62	0.06	0.06	-5.66	0.55
87.988	-0.92	-0.62	0.06	-0.22	-9.68	0.58
87.99	-3.04	-1.96	3.64	-0.22	-9.68	0.58
87.998	-3.04	-1.96	3.64	0.2	-6.97	0.84
88.0	-1.35	-0.85	4.0	0.2	-6.97	0.84
88.008	-1.35	-0.85	4.0	-0.51	-2.51	0.49
88.021	-1.45	-0.67	4.0	-0.51	-2.51	0.49
88.024	-1.45	-0.67	4.0	-0.43	-0.02	0.64
88.025	-1.24	-0.55	3.71	-0.43	-0.02	0.64
88.06	-1.24	-0.55	3.71	-0.35	1.33	0.84
88.064	-0.81	-0.71	2.36	-0.35	1.33	0.84
88.065	-0.81	-0.71	2.36	-0.42	1.92	1.08
88.067	-0.76	-0.63	1.73	-0.42	1.92	1.08
88.068	-0.76	-0.63	1.73	-0.58	2.06	1.39
88.07	-0.34	-0.38	1.05	-0.58	2.06	1.39
88.071	-0.34	-0.38	1.05	-0.83	1.56	1.66
88.071	-0.06	-0.1	0.78	-0.83	1.56	1.66
88.072	-0.06	-0.1	0.78	-0.95	0.95	1.88
88.072	0.01	0.16	0.93	-0.95	0.95	1.88
88.08	0.01	0.16	0.93	-1.03	0.48	2.03
88.082	-0.15	0.28	1.17	-1.03	0.48	2.03
88.088	-0.15	0.28	1.17	-0.96	0.27	2.03
88.09	-0.07	0.45	1.2	-0.96	0.27	2.03
88.099	-0.07	0.45	1.2	-0.77	0.31	1.97
88.101	-0.05	0.46	1.18	-0.77	0.31	1.97
88.111	-0.05	0.46	1.18	-0.51	0.42	1.74
88.113	-0.14	0.5	1.04	-0.51	0.42	1.74
88.118	-0.14	0.5	1.04	-0.27	0.64	1.46
88.12	-0.11	0.44	0.9	-0.27	0.64	1.46
88.136	-0.11	0.44	0.9	-0.06	0.88	1.22
88.138	0.03	0.33	0.67	-0.06	0.88	1.22
88.139	0.03	0.33	0.67	0.09	1.1	1.03
88.172	-0.04	0.31	0.59	0.09	1.1	1.03
88.173	-0.04	0.31	0.59	0.19	1.29	0.91
88.174	-0.04	0.31	0.59	0.25	1.54	0.79
88.176	0.23	0.19	0.24	0.25	1.54	0.79
88.176	0.23	0.19	0.24	0.24	1.76	0.65
88.178	0.32	0.18	0.16	0.24	1.76	0.65
88.179	0.32	0.18	0.16	0.17	2.05	0.52
88.181	0.42	0.2	0.09	0.17	2.05	0.52
88.188	0.42	0.2	0.09	0.11	2.56	0.39
88.19	0.46	0.25	-0.13	0.11	2.56	0.39
88.207	0.46	0.25	-0.13	0.16	2.98	0.13
88.212	0.48	0.27	-0.33	0.16	2.98	0.13
88.213	0.48	0.27	-0.33	0.61	2.93	0.0
88.214	0.39	0.22	-0.5	0.61	2.93	0.0
88.218	0.39	0.22	-0.5	0.84	1.81	-0.04
88.22	0.26	0.2	-0.54	0.84	1.81	-0.04
88.243	0.26	0.2	-0.54	0.97	1.4	-0.05
88.244	0.28	0.15	-0.78	0.97	1.4	-0.05
88.245	0.28	0.15	-0.78	0.83	0.67	-0.2
88.246	0.42	0.29	-0.33	0.83	0.67	-0.2
88.248	0.42	0.29	-0.33	0.68	0.09	-0.25
88.25	0.75	0.24	0.18	0.68	0.09	-0.25
88.26	0.75	0.24	0.18	0.36	-0.16	0.06
88.262	1.31	-0.09	0.22	0.36	-0.16	0.06
88.268	1.31	-0.09	0.22	-0.35	-0.21	0.47
88.27	1.84	-0.27	0.26	-0.35	-0.21	0.47
88.278	1.84	-0.27	0.26	-0.86	-1.21	0.21
88.283	1.62	-0.57	-0.02	-0.86	-1.21	0.21
88.288	1.62	-0.57	-0.02	-1.24	-2.63	-0.44
88.29	0.97	-0.97	-0.19	-1.24	-2.63	-0.44
88.298	0.97	-0.97	-0.19	-1.71	-3.65	-0.87
88.301	0.55	-0.58	0.66	-1.71	-3.65	-0.87
88.308	0.55	-0.58	0.66	-1.5	-5.61	-0.92
88.331	-0.38	-0.38	1.22	-1.5	-5.61	-0.92
88.332	-0.38	-0.38	1.22	-0.67	-9.26	-0.8
88.334	-1.96	0.49	3.1	-0.67	-9.26	-0.8
88.334	-1.96	0.49	3.1	-0.17	-6.48	-0.76
88.335	-2.25	0.91	4.0	-0.17	-6.48	-0.76
88.338	-2.25	0.91	4.0	0.32	-1.88	-0.64
88.341	-1.4	0.58	4.0	0.32	-1.88	-0.64
88.364	-1.4	0.58	4.0	0.6	-0.38	-0.5
88.365	-0.97	0.45	3.32	0.6	-0.38	-0.5
88.366	-0.97	0.45	3.32	0.73	0.47	-0.68
88.367	-0.68	0.65	2.49	0.73	0.47	-0.68
88.369	-0.68	0.65	2.49	0.67	1.01	-1.03
88.371	-0.09	0.68	1.95	0.67	1.01	-1.03
88.381	-0.09	0.68	1.95	0.56	1.23	-1.45
88.382	-0.07	0.58	1.53	0.56	1.23	-1.45
88.388	-0.07	0.58	1.53	0.53	1.09	-1.84
88.39	-0.09	0.48	1.27	0.53	1.09	-1.84
88.399	-0.09	0.48	1.27	0.64	0.88	-2.05
88.403	-0.31	0.4	1.11	0.64	0.88	-2.05
88.408	-0.31	0.4	1.11	0.79	0.48	-2.12
88.412	-0.27	0.18	1.05	0.79	0.48	-2.12
88.418	-0.27	0.18	1.05	0.87	0.23	-2.14
88.42	-0.36	0.04	1.22	0.87	0.23	-2.14
88.439	-0.36	0.04	1.22	0.88	0.24	-2.13
88.441	-0.36	-0.09	1.24	0.88	0.24	-2.13
88.442	-0.36	-0.09	1.24	0.85	0.33	-2.12
88.443	-0.39	-0.25	1.28	0.85	0.33	-2.12
88.478	-0.39	-0.25	1.28	0.77	0.6	-2.08
88.48	-0.35	-0.41	1.19	0.77	0.6	-2.08
88.482	-0.35	-0.41	1.19	0.63	0.95	-1.95
88.483	-0.37	-0.57	1.01	0.63	0.95	-1.95
88.483	-0.37	-0.57	1.01	0.39	1.29	-1.67
88.484	-0.4	-0.71	0.74	0.39	1.29	-1.67
88.485	-0.4	-0.71	0.74	0.09	1.54	-1.28
88.486	-0.33	-0.75	0.56	0.09	1.54	-1.28
88.488	-0.33	-0.75	0.56	-0.2	1.78	-0.92
88.49	-0.17	-0.73	0.46	-0.2	1.78	-0.92
88.498	-0.17	-0.73	0.46	-0.45	2.05	-0.61
88.5	0.0	-0.67	0.3	-0.45	2.05	-0.61
88.508	0.0	-0.67	0.3	-0.69	2.29	-0.37
88.525	0.13	-0.57	0.25	-0.69	2.29	-0.37
88.527	0.13	-0.57	0.25	-0.81	2.47	-0.15
88.528	0.32	-0.41	0.12	-0.81	2.47	-0.15
88.529	0.32	-0.41	0.12	-0.79	2.26	0.0
88.531	0.42	-0.32	0.07	-0.79	2.26	0.0
88.538	0.42	-0.32	0.07	-0.72	2.07	0.17
88.541	0.44	-0.19	-0.07	-0.72	2.07	0.17
88.559	0.44	-0.19	-0.07	-0.68	2.5	0.3
88.561	0.3	0.01	-0.05	-0.68	2.5	0.3
88.562	0.3	0.01	-0.05	-0.47	3.13	0.48
88.564	0.35	0.11	-0.26	-0.47	3.13	0.48
88.568	0.35	0.11	-0.26	-0.16	3.08	0.58
88.571	0.53	-0.06	-0.64	-0.16	3.08	0.58
88.58	0.53	-0.06	-0.64	0.11	2.47	0.55
88.582	0.35	-0.09	-0.8	0.11	2.47	0.55
88.588	0.35	-0.09	-0.8	0.29	1.67	0.63
88.59	0.5	-0.04	-1.2	0.29	1.67	0.63
88.598	0.5	-0.04	-1.2	0.05	0.19	0.53
88.6	0.85	0.12	-0.08	0.05	0.19	0.53
88.608	0.85	0.12	-0.08	0.16	-0.2	0.32
88.624	1.49	0.37	0.36	0.16	-0.2	0.32
88.626	1.49	0.37	0.36	0.5	-0.47	0.0
88.626	1.82	0.62	0.42	0.5	-0.47	0.0
88.628	1.82	0.62	0.42	0.72	-1.46	-0.22
88.631	1.53	0.81	0.17	0.72	-1.46	-0.22
88.638	1.53	0.81	0.17	0.59	-2.56	-0.19
88.64	0.75	0.78	-0.1	0.59	-2.56	-0.19
88.656	0.75	0.78	-0.1	0.35	-3.26	0.15
88.657	0.34	0.47	0.07	0.35	-3.26	0.15
88.658	0.34	0.47	0.07	-0.03	-3.91	0.33
88.669	0.8	-0.04	-0.26	-0.03	-3.91	0.33
88.67	0.8	-0.04	-0.26	-0.61	-8.11	-0.04
88.671	-1.91	-1.23	1.45	-0.61	-8.11	-0.04
88.68	-1.91	-1.23	1.45	-0.45	-11.34	0.23
88.682	-2.67	-1.99	4.0	-0.45	-11.34	0.23
88.688	-2.67	-1.99	4.0	-0.16	-5.74	0.44
88.69	-1.89	-1.09	4.0	-0.16	-5.74	0.44
88.698	-1.89	-1.09	4.0	-0.16	-1.21	0.6
88.702	-1.58	-0.85	2.83	-0.16	-1.21	0.6
88.708	-1.58	-0.85	2.83	-0.23	1.06	0.96
88.724	-0.79	-0.49	1.89	-0.23	1.06	0.96
88.728	-0.79	-0.49	1.89	-0.32	1.97	1.33
88.73	-0.01	-0.18	1.35	-0.32	1.97	1.33
88.731	-0.01	-0.18	1.35	-0.51	2.25	1.51
88.734	-0.28	-0.25	0.88	-0.51	2.25	1.51
88.738	-0.28	-0.25	0.88	-0.77	2.18	1.58
88.76	-0.28	-0.25	0.88	-0.96	1.47	1.88
88.762	-0.17	0.07	0.84	-0.96	1.47	1.88
88.763	-0.17	0.07	0.84	-1.06	0.51	2.06
88.764	-0.1	0.3	1.06	-1.06	0.51	2.06
88.768	-0.1	0.3	1.06	-1.05	-0.02	2.02
88.771	-0.21	0.4	1.29	-1.05	-0.02	2.02
88.779	-0.21	0.4	1.29	-1.0	-0.13	1.85
88.781	-0.24	0.42	1.29	-1.0	-0.13	1.85
88.788	-0.24	0.42	1.29	-0.86	0.07	1.7
88.791	-0.14	0.4	1.19	-0.86	0.07	1.7
88.798	-0.14	0.4	1.19	-0.7	0.29	1.53
88.8	-0.21	0.42	1.16	-0.7	0.29	1.53
88.822	-0.21	0.42	1.16	-0.54	0.53	1.35
88.823	-0.16	0.39	0.99	-0.54	0.53	1.35
88.826	-0.16	0.39	0.99	-0.33	0.89	1.22
88.826	-0.08	0.36	0.87	-0.33	0.89	1.22
88.854	-0.08	0.36	0.87	-0.1	1.21	1.1
88.856	0.08	0.31	0.7	-0.1	1.21	1.1
88.857	0.08	0.31	0.7	0.13	1.53	0.96
88.858	0.21	0.26	0.49	0.13	1.53	0.96
88.859	0.21	0.26	0.49	0.3	1.85	0.76
88.861	0.37	0.23	0.35	0.3	1.85	0.76
88.862	0.37	0.23	0.35	0.47	2.3	0.29
88.863	0.38	0.17	0.19	0.47	2.3	0.29
88.868	0.38	0.17	0.19	0.44	2.89	0.1
88.87	0.44	0.13	0.05	0.44	2.89	0.1
88.878	0.44	0.13	0.05	0.45	3.31	-0.01
88.88	0.53	0.16	-0.18	0.45	3.31	-0.01
88.888	0.53	0.16	-0.18	0.56	3.19	-0.1
88.89	0.53	0.15	-0.35	0.56	3.19	-0.1
88.898	0.53	0.15	-0.35	0.79	2.72	-0.14
88.9	0.44	0.12	-0.46	0.79	2.72	-0.14
88.923	0.44	0.12	-0.46	1.04	2.22	-0.11
88.924	0.33	0.1	-0.61	1.04	2.22	-0.11
88.925	0.33	0.1	-0.61	1.14	1.65	-0.06
88.926	0.51	0.15	-0.7	1.14	1.65	-0.06
88.928	0.51	0.15	-0.7	0.96	0.82	-0.14
88.93	0.63	0.01	-0.39	0.96	0.82	-0.14
88.938	0.63	0.01	-0.39	0.33	-0.05	0.0
88.94	1.13	-0.32	0.05	0.33	-0.05	0.0
88.952	1.13	-0.32	0.05	-0.52	-0.45	0.51
88.954	1.77	-0.22	0.1	-0.52	-0.45	0.51
88.964	1.77	-0.22	0.1	-1.01	-1.3	0.17
88.965	1.41	-0.52	-0.21	-1.01	-1.3	0.17
88.968	1.41	-0.52	-0.21	-1.28	-2.43	-0.71
88.97	0.62	-0.74	-0.31	-1.28	-2.43	-0.71
88.978	0.62	-0.74	-0.31	-1.49	-3.35	-1.09
88.98	0.26	-0.5	0.59	-1.49	-3.35	-1.09
88.988	0.26	-0.5	0.59	-1.4	-4.53	-0.8
88.991	0.55	-0.1	0.75	-1.4	-4.53	-0.8
88.998	0.55	-0.1	0.75	-0.76	-7.52	-0.7
89.0	-1.36	0.15	2.49	-0.76	-7.52	-0.7
89.021	-1.36	0.15	2.49	-0.04	-8.31	-0.55
89.023	-1.72	1.25	4.0	-0.04	-8.31	-0.55
89.024	-1.72	1.25	4.0	0.08	-3.65	-0.82
89.028	-1.65	1.0	4.0	0.08	-3.65	-0.82
89.029	-1.65	1.0	4.0	0.34	-1.36	-0.86
89.052	-1.15	0.55	3.95	0.34	-1.36	-0.86
89.054	-1.15	0.55	3.95	0.46	-0.34	-0.91
89.055	-0.8	0.48	3.03	0.46	-0.34	-0.91
89.056	-0.8	0.48	3.03	0.58	0.41	-1.09
89.056	-0.58	0.54	2.48	0.58	0.41	-1.09
89.064	-0.58	0.54	2.48	0.61	0.9	-1.33
89.065	-0.11	0.47	1.86	0.61	0.9	-1.33
89.068	-0.11	0.47	1.86	0.66	1.08	-1.65
89.071	-0.38	0.23	1.42	0.66	1.08	-1.65
89.078	-0.38	0.23	1.42	0.73	0.94	-1.83
89.08	-0.12	0.17	1.13	0.73	0.94	-1.83
89.088	-0.12	0.17	1.13	0.77	0.75	-2.0
89.09	-0.16	0.09	1.0	0.77	0.75	-2.0
89.098	-0.16	0.09	1.0	0.88	0.6	-2.1
89.1	-0.32	-0.1	0.93	0.88	0.6	-2.1
89.12	-0.32	-0.1	0.93	0.92	0.34	-2.06
89.122	-0.32	-0.13	0.86	0.92	0.34	-2.06
89.123	-0.32	-0.13	0.86	0.9	0.18	-2.07
89.124	-0.31	-0.26	1.03	0.9	0.18	-2.07
89.155	-0.31	-0.26	1.03	0.83	0.34	-2.06
89.156	-0.38	-0.34	1.03	0.83	0.34	-2.06
89.158	-0.38	-0.34	1.03	0.72	0.61	-1.94
89.159	-0.38	-0.45	0.99	0.72	0.61	-1.94
89.16	-0.38	-0.45	0.99	0.57	0.94	-1.67
89.161	-0.39	-0.57	0.84	0.57	0.94	-1.67
89.162	-0.39	-0.57	0.84	0.35	1.2	-1.28
89.163	-0.35	-0.59	0.65	0.35	1.2	-1.28
89.168	-0.35	-0.59	0.65	0.09	1.41	-0.84
89.171	-0.25	-0.53	0.47	0.09	1.41	-0.84
89.179	-0.25	-0.53	0.47	-0.18	1.56	-0.41
89.181	-0.07	-0.44	0.38	-0.18	1.56	-0.41
89.188	-0.07	-0.44	0.38	-0.4	1.61	-0.07
89.192	0.12	-0.36	0.37	-0.4	1.61	-0.07
89.198	0.12	-0.36	0.37	-0.57	1.85	0.13
89.2	0.25	-0.31	0.36	-0.57	1.85	0.13
89.209	0.25	-0.31	0.36	-0.67	2.26	0.22
89.211	0.28	-0.26	0.13	-0.67	2.26	0.22
89.218	0.28	-0.26	0.13	-0.7	2.31	0.25
89.22	0.3	-0.22	-0.09	-0.7	2.31	0.25
89.238	0.3	-0.22	-0.09	-0.68	2.02	0.27
89.24	0.29	-0.18	-0.16	-0.68	2.02	0.27
89.241	0.29	-0.18	-0.16	-0.6	1.98	0.28
89.242	0.24	-0.11	-0.16	-0.6	1.98	0.28
89.271	0.24	-0.11	-0.16	-0.4	2.2	0.24
89.272	0.27	-0.1	-0.4	-0.4	2.2	0.24
89.274	0.27	-0.1	-0.4	-0.17	2.16	0.22
89.274	0.08	0.0	-0.42	-0.17	2.16	0.22
89.275	0.08	0.0	-0.42	0.09	1.85	0.4
89.276	0.49	-0.17	-0.64	0.09	1.85	0.4
89.278	0.49	-0.17	-0.64	0.08	1.19	0.45
89.281	1.15	-0.07	-0.29	0.08	1.19	0.45
89.288	1.15	-0.07	-0.29	0.06	0.65	0.14
89.306	1.32	0.07	0.48	0.06	0.65	0.14
89.308	1.32	0.07	0.48	0.22	0.14	-0.23
89.31	1.87	0.37	0.47	0.22	0.14	-0.23
89.311	1.87	0.37	0.47	0.31	-1.19	-0.42
89.312	1.84	0.6	0.37	0.31	-1.19	-0.42
89.318	1.84	0.6	0.37	0.32	-2.69	-0.36
89.321	1.11	0.58	0.24	0.32	-2.69	-0.36
89.342	1.11	0.58	0.24	0.47	-3.92	0.08
89.344	0.16	0.26	0.18	0.47	-3.92	0.08
89.345	0.16	0.26	0.18	0.44	-4.77	0.61
89.346	-0.27	-0.32	0.21	0.44	-4.77	0.61
89.348	-0.27	-0.32	0.21	0.73	-9.22	1.19
89.351	-1.54	-1.71	4.0	0.73	-9.22	1.19
89.359	-1.54	-1.71	4.0	0.82	-8.81	1.39
89.361	-1.26	-0.59	4.0	0.82	-8.81	1.39
89.369	-1.26	-0.59	4.0	-0.63	-3.69	0.44
89.37	-1.07	-0.85	3.89	-0.63	-3.69	0.44
89.378	-1.07	-0.85	3.89	-0.82	-0.66	0.53
89.38	-1.53	-0.61	3.0	-0.82	-0.66	0.53
89.388	-1.53	-0.61	3.0	-0.72	1.2	0.78
89.392	-0.77	-0.5	1.76	-0.72	1.2	0.78
89.398	-0.77	-0.5	1.76	-0.55	2.23	1.22
89.4	-0.24	-0.26	1.3	-0.55	2.23	1.22
89.409	-0.24	-0.26	1.3	-0.49	2.29	1.61
89.411	0.02	-0.16	0.77	-0.49	2.29	1.61
89.418	0.02	-0.16	0.77	-0.55	1.98	1.76
89.42	0.08	-0.07	0.71	-0.55	1.98	1.76
89.443	0.08	-0.07	0.71	-0.69	1.37	1.75
89.445	-0.23	0.08	0.72	-0.69	1.37	1.75
89.446	-0.23	0.08	0.72	-0.74	0.7	1.8
89.448	-0.09	0.32	0.98	-0.74	0.7	1.8
89.452	-0.09	0.32	0.98	-0.71	0.14	1.93
89.454	-0.08	0.4	1.2	-0.71	0.14	1.93
89.478	-0.08	0.4	1.2	-0.49	-0.08	1.83
89.481	-0.18	0.47	1.17	-0.49	-0.08	1.83
89.483	-0.18	0.47	1.17	-0.28	0.08	1.7
89.484	-0.14	0.46	1.07	-0.28	0.08	1.7
89.485	-0.14	0.46	1.07	-0.14	0.33	1.55
89.486	-0.15	0.42	1.0	-0.14	0.33	1.55
89.488	-0.15	0.42	1.0	0.0	0.6	1.34
89.495	-0.08	0.34	0.81	0.0	0.6	1.34
89.498	-0.08	0.34	0.81	0.2	1.16	0.92
89.501	-0.07	0.32	0.65	0.2	1.16	0.92
89.511	-0.07	0.32	0.65	0.24	1.49	0.78
89.512	0.04	0.29	0.5	0.24	1.49	0.78
89.518	0.04	0.29	0.5	0.25	1.84	0.58
89.52	0.19	0.22	0.33	0.25	1.84	0.58
89.538	0.19	0.22	0.33	0.23	2.1	0.35
89.542	0.34	0.2	0.22	0.23	2.1	0.35
89.543	0.34	0.2	0.22	0.18	2.42	0.15
89.544	0.43	0.2	0.09	0.18	2.42	0.15
89.548	0.43	0.2	0.09	0.14	2.84	0.0
89.55	0.47	0.18	0.02	0.14	2.84	0.0
89.574	0.47	0.18	0.02	0.22	3.16	-0.08
89.576	0.48	0.18	-0.14	0.22	3.16	-0.08
89.577	0.48	0.18	-0.14	0.45	3.11	-0.14
89.578	0.47	0.16	-0.35	0.45	3.11	-0.14
89.579	0.47	0.16	-0.35	0.76	2.61	-0.15
89.581	0.34	0.08	-0.54	0.76	2.61	-0.15
89.588	0.34	0.08	-0.54	1.01	2.04	-0.07
89.592	0.24	0.05	-0.67	1.01	2.04	-0.07
89.598	0.24	0.05	-0.67	1.15	1.51	0.03
89.6	0.28	0.11	-0.78	1.15	1.51	0.03
89.608	0.28	0.11	-0.78	1.07	0.6	-0.06
89.611	0.5	0.12	-0.58	1.07	0.6	-0.06
89.618	0.5	0.12	-0.58	0.84	-0.41	-0.18
89.62	0.73	-0.01	0.09	0.84	-0.41	-0.18
89.637	0.73	-0.01	0.09	0.35	-0.27	0.31
89.638	1.34	-0.16	0.07	0.35	-0.27	0.31
89.64	1.34	-0.16	0.07	-0.35	-0.65	0.6
89.641	1.9	-0.29	0.12	-0.35	-0.65	0.6
89.672	1.9	-0.29	0.12	-0.79	-1.98	0.12
89.674	1.82	-0.67	-0.06	-0.79	-1.98	0.12
89.675	1.82	-0.67	-0.06	-1.46	-3.26	-0.71
89.676	1.11	-0.94	0.09	-1.46	-3.26	-0.71
89.677	1.11	-0.94	0.09	-2.05	-3.72	-1.14
89.679	0.66	-0.45	0.87	-2.05	-3.72	-1.14
89.681	0.66	-0.45	0.87	-1.43	-6.58	-1.08
89.682	-0.33	-0.18	1.07	-1.43	-6.58	-1.08
89.688	-0.33	-0.18	1.07	-0.7	-10.3	-0.95
89.691	-2.78	0.81	3.76	-0.7	-10.3	-0.95
89.709	-2.78	0.81	3.76	0.13	-5.65	-0.82
89.711	-2.15	0.92	3.98	0.13	-5.65	-0.82
89.715	-2.15	0.92	3.98	0.54	-2.08	-0.64
89.715	-1.32	0.24	3.76	0.54	-2.08	-0.64
89.742	-1.32	0.24	3.76	0.72	-0.74	-0.44
89.743	-1.09	0.71	3.29	0.72	-0.74	-0.44
89.744	-1.09	0.71	3.29	0.82	0.36	-0.68
89.745	-0.64	0.45	2.24	0.82	0.36	-0.68
89.746	-0.64	0.45	2.24	0.76	0.89	-0.82
89.748	-0.1	0.42	1.77	0.76	0.89	-0.82
89.749	-0.1	0.42	1.77	0.63	0.93	-1.18
89.751	-0.13	0.46	1.43	0.63	0.93	-1.18
89.775	-0.13	0.46	1.43	0.6	0.86	-1.59
89.776	-0.15	0.32	1.11	0.6	0.86	-1.59
89.777	-0.15	0.32	1.11	0.69	0.49	-1.83
89.777	-0.3	0.23	1.1	0.69	0.49	-1.83
89.778	-0.3	0.23	1.1	0.82	0.19	-1.91
89.78	-0.37	0.14	1.24	0.82	0.19	-1.91
