time_s,gforce_x,gforce_y,gforce_z,ang_vel_x,ang_vel_y,ang_vel_z
174.333,0.14,-0.18,0.95,0.01,-0.09,0.03
174.334,0.32,-0.3,0.68,0.01,-0.09,0.03
174.354,0.32,-0.3,0.68,0.08,-0.15,0.01
174.356,0.37,-0.07,0.9,0.08,-0.15,0.01
174.356,0.37,-0.07,0.9,0.05,-0.16,0.01
174.357,0.54,0.07,1.15,0.05,-0.16,0.01
174.362,0.54,0.07,1.15,-0.01,0.01,-0.04
174.364,0.43,0.15,1.16,-0.01,0.01,-0.04
174.373,0.43,0.15,1.16,0.01,0.05,-0.04
174.375,0.36,-0.05,0.89,0.01,0.05,-0.04
174.382,0.36,-0.05,0.89,0.04,0.11,-0.01
174.386,0.35,-0.2,0.46,0.04,0.11,-0.01
174.392,0.35,-0.2,0.46,-0.01,0.11,-0.03
174.393,0.13,-0.2,0.67,-0.01,0.11,-0.03
174.405,0.13,-0.2,0.67,-0.04,0.02,0.02
174.407,0.11,-0.03,1.35,-0.04,0.02,0.02
174.412,0.11,-0.03,1.35,0.02,-0.04,0.01
174.413,0.17,0.11,1.5,0.02,-0.04,0.01
174.422,0.17,0.11,1.5,0.04,0.03,0.0
174.423,0.22,-0.03,0.97,0.04,0.03,0.0
174.432,0.22,-0.03,0.97,0.03,-0.01,-0.01
174.433,0.24,-0.2,0.54,0.03,-0.01,-0.01
174.449,0.24,-0.2,0.54,0.01,-0.12,0.02
174.45,0.42,-0.22,0.69,0.01,-0.12,0.02
174.452,0.42,-0.22,0.69,0.04,-0.04,0.03
174.453,0.48,0.1,1.18,0.04,-0.04,0.03
174.462,0.48,0.1,1.18,0.01,0.06,-0.03
174.463,0.21,0.16,1.31,0.01,0.06,-0.03
174.472,0.21,0.16,1.31,-0.04,0.07,0.0
174.474,0.22,-0.04,1.01,-0.04,0.07,0.0
174.482,0.22,-0.04,1.01,0.03,-0.05,0.02
174.486,0.38,-0.14,0.73,0.03,-0.05,0.02
174.492,0.38,-0.14,0.73,0.03,0.0,0.0
174.494,0.33,-0.24,0.59,0.03,0.0,0.0
174.502,0.33,-0.24,0.59,-0.04,0.04,-0.01
174.504,0.18,-0.17,1.12,-0.04,0.04,-0.01
174.512,0.18,-0.17,1.12,0.02,-0.12,0.02
174.513,0.32,0.11,1.61,0.02,-0.12,0.02
174.522,0.32,0.11,1.61,0.1,0.06,0.0
174.524,0.36,0.14,0.96,0.1,0.06,0.0
174.532,0.36,0.14,0.96,0.02,0.07,-0.07
174.556,0.09,-0.24,0.44,0.02,0.07,-0.07
174.558,0.09,-0.24,0.44,-0.05,-0.11,0.01
174.559,0.41,-0.18,0.81,-0.05,-0.11,0.01
174.56,0.41,-0.18,0.81,0.07,-0.1,-0.02
174.561,0.42,-0.07,1.09,0.07,-0.1,-0.02
174.564,0.42,-0.07,1.09,0.06,0.07,-0.05
174.565,0.19,0.15,1.09,0.06,0.07,-0.05
174.574,0.19,0.15,1.09,-0.07,-0.02,-0.03
174.576,0.24,0.01,1.21,-0.07,-0.02,-0.03
174.583,0.24,0.01,1.21,0.01,-0.01,-0.01
174.584,0.37,-0.2,0.84,0.01,-0.01,-0.01
174.592,0.37,-0.2,0.84,0.09,0.0,-0.01
174.594,0.33,-0.22,0.43,0.09,0.0,-0.01
174.602,0.33,-0.22,0.43,0.01,-0.03,0.0
174.604,0.3,-0.04,0.94,0.01,-0.03,0.0
174.613,0.3,-0.04,0.94,-0.02,-0.04,0.0
174.617,0.35,0.1,1.34,-0.02,-0.04,0.0
174.622,0.35,0.1,1.34,0.03,-0.02,0.0
174.624,0.42,0.1,1.08,0.03,-0.02,0.0
174.633,0.42,0.1,1.08,0.0,0.1,-0.04
174.634,0.31,-0.17,0.65,0.0,0.1,-0.04
174.653,0.31,-0.17,0.65,-0.04,0.14,-0.03
174.654,0.1,-0.16,0.63,-0.04,0.14,-0.03
174.656,0.1,-0.16,0.63,0.01,-0.11,0.02
174.656,0.22,-0.23,1.04,0.01,-0.11,0.02
174.662,0.22,-0.23,1.04,0.0,-0.02,0.04
174.664,0.44,0.13,1.6,0.0,-0.02,0.04
174.672,0.44,0.13,1.6,-0.01,0.13,-0.07
174.674,0.03,0.01,1.37,-0.01,0.13,-0.07
174.682,0.03,0.01,1.37,0.06,0.05,-0.03
174.686,0.09,-0.15,0.72,0.06,0.05,-0.03
174.692,0.09,-0.15,0.72,0.03,-0.16,0.01
174.693,0.45,-0.25,0.61,0.03,-0.16,0.01
174.704,0.45,-0.25,0.61,0.04,-0.05,-0.01
174.706,0.5,-0.11,0.97,0.04,-0.05,-0.01
174.712,0.5,-0.11,0.97,0.09,0.06,-0.07
174.713,0.25,0.13,0.98,0.09,0.06,-0.07
174.722,0.25,0.13,0.98,0.0,-0.05,-0.02
174.724,0.39,0.12,1.14,0.0,-0.05,-0.02
174.732,0.39,0.12,1.14,-0.05,0.16,-0.03
174.736,0.33,-0.08,0.82,-0.05,0.16,-0.03
174.754,0.33,-0.08,0.82,0.01,0.1,-0.05
174.756,0.08,-0.22,0.6,0.01,0.1,-0.05
174.757,0.08,-0.22,0.6,0.02,-0.07,0.04
174.758,0.32,-0.19,0.72,0.02,-0.07,0.04
174.762,0.32,-0.19,0.72,-0.07,-0.01,0.02
174.763,0.3,0.07,1.58,-0.07,-0.01,0.02
174.773,0.3,0.07,1.58,0.0,0.09,-0.03
174.774,0.06,0.01,1.4,0.0,0.09,-0.03
174.782,0.06,0.01,1.4,0.05,-0.05,0.0
174.786,0.23,0.0,0.99,0.05,-0.05,0.0
174.792,0.23,0.0,0.99,0.0,-0.09,-0.01
174.794,0.4,-0.2,0.7,0.0,-0.09,-0.01
174.802,0.4,-0.2,0.7,0.02,-0.01,-0.02
174.804,0.46,-0.29,0.52,0.02,-0.01,-0.02
174.812,0.46,-0.29,0.52,0.02,-0.03,-0.01
174.814,0.39,0.08,1.23,0.02,-0.03,-0.01
174.822,0.39,0.08,1.23,0.0,0.12,-0.05
174.824,0.17,0.02,1.12,0.0,0.12,-0.05
174.832,0.17,0.02,1.12,0.0,0.06,-0.03
174.836,0.33,-0.14,0.59,0.0,0.06,-0.03
174.856,0.33,-0.14,0.59,0.03,-0.01,0.01
174.858,0.31,-0.23,0.28,0.03,-0.01,0.01
174.859,0.31,-0.23,0.28,0.08,0.03,-0.02
174.86,0.21,0.0,0.96,0.08,0.03,-0.02
174.863,0.21,0.0,0.96,-0.03,-0.03,-0.02
174.864,0.57,0.11,1.45,-0.03,-0.03,-0.02
174.877,0.57,0.11,1.45,-0.05,-0.14,0.05
174.879,0.42,0.05,1.03,-0.05,-0.14,0.05
174.89,0.42,0.05,1.03,0.0,0.17,-0.06
174.892,0.05,-0.18,0.52,0.0,0.17,-0.06
174.893,0.05,-0.18,0.52,-0.04,-0.06,0.06
174.894,0.44,-0.27,0.61,-0.04,-0.06,0.06
174.904,0.44,-0.27,0.61,-0.05,-0.02,0.04
174.905,0.46,-0.08,1.4,-0.05,-0.02,0.04
174.912,0.46,-0.08,1.4,0.03,0.15,-0.02
174.913,0.13,0.09,1.3,0.03,0.15,-0.02
174.922,0.13,0.09,1.3,0.03,0.08,0.03
174.924,0.1,0.17,1.08,0.03,0.08,0.03
174.952,0.1,0.17,1.08,-0.07,0.02,0.0
174.954,0.14,-0.21,0.86,-0.07,0.02,0.0
174.954,0.14,-0.21,0.86,-0.05,-0.04,0.02
174.956,0.33,-0.34,0.84,-0.05,-0.04,0.02
174.957,0.33,-0.34,0.84,0.06,-0.01,0.02
174.958,0.27,-0.04,1.16,0.06,-0.01,0.02
174.963,0.27,-0.04,1.16,0.08,0.07,-0.04
174.964,0.04,0.01,0.96,0.08,0.07,-0.04
174.978,0.04,0.01,0.96,0.03,-0.07,-0.01
174.98,0.09,0.1,0.94,0.03,-0.07,-0.01
174.99,0.09,0.1,0.94,-0.07,-0.13,0.03
174.992,0.43,-0.06,0.97,-0.07,-0.13,0.03
174.993,0.43,-0.06,0.97,0.03,-0.03,0.02
174.994,0.53,-0.4,0.57,0.03,-0.03,0.02
175.002,0.53,-0.4,0.57,0.11,-0.03,0.01
175.004,0.4,0.06,0.9,0.11,-0.03,0.01
175.012,0.4,0.06,0.9,0.02,0.01,0.01
175.013,0.32,0.03,1.02,0.02,0.01,0.01
175.022,0.32,0.03,1.02,-0.06,0.02,0.01
175.024,0.31,0.13,1.26,-0.06,0.02,0.01
175.048,0.31,0.13,1.26,0.01,-0.02,0.01
175.05,0.42,-0.18,0.88,0.01,-0.02,0.01
175.05,0.42,-0.18,0.88,0.09,0.1,0.0
175.052,0.37,-0.16,0.44,0.09,0.1,0.0
175.053,0.37,-0.16,0.44,0.03,0.06,-0.02
175.054,0.22,-0.07,0.84,0.03,0.06,-0.02
175.062,0.22,-0.07,0.84,-0.03,0.05,0.02
175.063,0.34,-0.02,1.34,-0.03,0.05,0.02
175.072,0.34,-0.02,1.34,0.03,0.1,-0.02
175.074,0.16,0.06,1.3,0.03,0.1,-0.02
175.084,0.16,0.06,1.3,0.05,0.07,0.0
175.085,0.2,-0.11,0.8,0.05,0.07,0.0
175.092,0.2,-0.11,0.8,0.03,0.04,0.01
175.093,0.28,-0.2,0.64,0.03,0.04,0.01
175.103,0.28,-0.2,0.64,0.05,-0.03,-0.03
175.104,0.18,-0.25,0.77,0.05,-0.03,-0.03
175.112,0.18,-0.25,0.77,0.09,-0.12,0.03
175.117,0.49,0.11,1.27,0.09,-0.12,0.03
175.122,0.49,0.11,1.27,0.02,0.06,-0.05
175.124,0.33,0.1,1.42,0.02,0.06,-0.05
175.154,0.33,0.1,1.42,0.04,0.17,-0.08
175.156,0.06,-0.1,1.06,0.04,0.17,-0.08
175.158,0.06,-0.1,1.06,0.13,0.0,-0.08
175.159,0.18,-0.23,0.48,0.13,0.0,-0.08
175.161,0.18,-0.23,0.48,0.05,-0.09,0.0
175.164,0.36,-0.22,0.68,0.05,-0.09,0.0
175.165,0.36,-0.22,0.68,0.05,-0.04,0.0
175.168,0.39,-0.06,1.19,0.05,-0.04,0.0
175.172,0.39,-0.06,1.19,0.1,0.01,-0.03
175.174,0.28,0.19,1.28,0.1,0.01,-0.03
175.186,0.28,0.19,1.28,0.05,0.1,-0.05
175.189,0.24,-0.01,0.87,0.05,0.1,-0.05
175.192,0.24,-0.01,0.87,0.04,0.03,-0.05
175.193,0.27,-0.27,0.58,0.04,0.03,-0.05
175.202,0.27,-0.27,0.58,0.09,0.0,-0.04
175.204,0.32,-0.09,0.74,0.09,0.0,-0.04
175.212,0.32,-0.09,0.74,0.06,-0.02,-0.05
175.213,0.29,0.04,1.18,0.06,-0.02,-0.05
175.222,0.29,0.04,1.18,0.01,0.03,-0.07
175.223,0.19,0.09,1.43,0.01,0.03,-0.07
175.248,0.19,0.09,1.43,0.04,-0.01,-0.06
175.253,0.3,-0.02,1.13,0.04,-0.01,-0.06
175.254,0.3,-0.02,1.13,0.11,0.0,-0.06
175.255,0.46,-0.1,0.59,0.11,0.0,-0.06
175.256,0.46,-0.1,0.59,0.03,0.05,-0.1
175.257,0.35,-0.15,0.69,0.03,0.05,-0.1
175.262,0.35,-0.15,0.69,0.04,0.07,-0.12
175.264,0.17,-0.12,0.99,0.04,0.07,-0.12
175.273,0.17,-0.12,0.99,0.02,-0.09,-0.05
175.274,0.37,0.2,1.53,0.02,-0.09,-0.05
175.283,0.37,0.2,1.53,-0.01,0.12,-0.09
175.286,0.24,0.01,0.61,-0.01,0.12,-0.09
175.292,0.24,0.01,0.61,0.04,0.1,-0.11
175.302,0.24,0.01,0.61,0.04,-0.17,0.01
175.304,0.36,-0.14,0.66,0.04,-0.17,0.01
175.312,0.36,-0.14,0.66,0.01,-0.11,-0.01
175.314,0.42,0.05,1.18,0.01,-0.11,-0.01
175.322,0.42,0.05,1.18,-0.05,0.03,-0.08
175.324,0.15,0.12,1.41,-0.05,0.03,-0.08
175.349,0.15,0.12,1.41,-0.03,-0.06,-0.02
175.351,0.38,-0.04,1.1,-0.03,-0.06,-0.02
175.353,0.38,-0.04,1.1,0.05,-0.02,-0.03
175.354,0.43,-0.15,0.51,0.05,-0.02,-0.03
175.356,0.43,-0.15,0.51,-0.03,0.04,-0.04
175.357,0.29,-0.06,0.65,-0.03,0.04,-0.04
175.362,0.29,-0.06,0.65,-0.06,-0.02,-0.02
175.364,0.26,-0.15,1.1,-0.06,-0.02,-0.02
175.372,0.26,-0.15,1.1,-0.04,-0.05,-0.01
175.373,0.3,0.21,1.48,-0.04,-0.05,-0.01
175.383,0.3,0.21,1.48,-0.01,0.03,-0.02
175.386,0.26,-0.24,0.5,-0.01,0.03,-0.02
175.392,0.26,-0.24,0.5,-0.04,0.06,-0.03
175.402,0.26,-0.24,0.5,-0.04,-0.05,0.0
175.404,0.39,-0.1,0.82,-0.04,-0.05,0.0
175.412,0.39,-0.1,0.82,0.02,-0.06,0.0
175.413,0.44,0.01,1.13,0.02,-0.06,0.0
175.422,0.44,0.01,1.13,-0.05,0.12,-0.03
175.424,0.24,0.12,1.26,-0.05,0.12,-0.03
175.452,0.24,0.12,1.26,-0.08,0.08,-0.04
175.454,0.09,-0.05,1.16,-0.08,0.08,-0.04
175.455,0.09,-0.05,1.16,0.02,-0.01,0.02
175.456,0.28,-0.2,0.53,0.02,-0.01,0.02
175.457,0.28,-0.2,0.53,-0.05,-0.02,0.03
175.458,0.38,-0.14,0.68,-0.05,-0.02,0.03
175.462,0.38,-0.14,0.68,-0.1,0.01,-0.01
175.463,0.18,-0.15,1.49,-0.1,0.01,-0.01
175.472,0.18,-0.15,1.49,-0.03,0.01,0.03
175.473,0.23,-0.01,1.1,-0.03,0.01,0.03
175.484,0.23,-0.01,1.1,0.0,-0.01,0.0
175.486,0.25,-0.26,0.52,0.0,-0.01,0.0
175.492,0.25,-0.26,0.52,-0.01,0.03,-0.01
175.493,0.32,-0.11,0.62,-0.01,0.03,-0.01
175.502,0.32,-0.11,0.62,0.0,-0.07,0.0
175.504,0.41,-0.01,1.12,0.0,-0.07,0.0
175.512,0.41,-0.01,1.12,-0.02,-0.13,0.0
175.514,0.42,0.09,1.44,-0.02,-0.13,0.0
175.522,0.42,0.09,1.44,-0.02,0.11,-0.05
175.524,0.17,0.0,1.07,-0.02,0.11,-0.05
175.554,0.17,0.0,1.07,0.02,0.02,-0.02
175.556,0.22,-0.17,0.48,0.02,0.02,-0.02
175.556,0.22,-0.17,0.48,-0.05,-0.12,0.02
175.557,0.46,-0.22,0.72,-0.05,-0.12,0.02
175.558,0.46,-0.22,0.72,-0.02,-0.03,0.01
175.559,0.45,-0.08,1.15,-0.02,-0.03,0.01
175.563,0.45,-0.08,1.15,0.02,0.08,-0.04
175.564,0.19,0.11,1.14,0.02,0.08,-0.04
175.573,0.19,0.11,1.14,-0.04,0.03,-0.01
175.575,0.2,0.06,0.98,-0.04,0.03,-0.01
175.584,0.2,0.06,0.98,-0.07,0.0,0.01
175.586,0.33,-0.19,0.72,-0.07,0.0,0.01
175.592,0.33,-0.19,0.72,-0.02,0.03,0.0
175.593,0.3,-0.14,0.71,-0.02,0.03,0.0
175.603,0.3,-0.14,0.71,0.0,-0.03,0.02
175.604,0.28,-0.12,1.02,0.0,-0.03,0.02
175.612,0.28,-0.12,1.02,-0.09,-0.01,0.03
175.614,0.23,0.16,1.64,-0.09,-0.01,0.03
175.622,0.23,0.16,1.64,0.0,0.05,0.01
175.626,0.2,-0.12,1.05,0.0,0.05,0.01
175.646,0.2,-0.12,1.05,0.04,-0.01,0.06
175.648,0.39,-0.11,0.53,0.04,-0.01,0.06
175.649,0.39,-0.11,0.53,-0.07,0.04,0.02
175.649,0.27,-0.23,0.65,-0.07,0.04,0.02
175.652,0.27,-0.23,0.65,-0.05,0.0,0.04
175.653,0.22,-0.12,1.23,-0.05,0.0,0.04
175.662,0.22,-0.12,1.23,0.03,-0.07,0.05
175.664,0.32,0.19,1.51,0.03,-0.07,0.05
175.673,0.32,0.19,1.51,0.0,0.07,0.0
175.674,0.23,-0.05,0.94,0.0,0.07,0.0
175.683,0.23,-0.05,0.94,0.0,0.03,0.0
175.684,0.19,-0.28,0.59,0.0,0.03,0.0
175.693,0.19,-0.28,0.59,0.02,-0.16,0.05
175.694,0.47,-0.1,0.94,0.02,-0.16,0.05
175.702,0.47,-0.1,0.94,0.09,-0.06,0.03
175.704,0.54,0.03,1.04,0.09,-0.06,0.03
175.712,0.54,0.03,1.04,0.0,0.1,-0.06
175.714,0.1,0.19,1.26,0.0,0.1,-0.06
175.722,0.1,0.19,1.26,-0.02,0.03,0.01
175.723,0.25,-0.12,0.96,-0.02,0.03,0.01
175.746,0.25,-0.12,0.96,0.07,0.01,0.02
175.748,0.31,-0.11,0.59,0.07,0.01,0.02
175.749,0.31,-0.11,0.59,0.0,0.08,-0.01
175.75,0.14,-0.19,0.62,0.0,0.08,-0.01
175.753,0.14,-0.19,0.62,-0.08,-0.04,0.02
175.754,0.19,-0.15,1.47,-0.08,-0.04,0.02
175.762,0.19,-0.15,1.47,0.07,-0.08,0.02
175.764,0.29,0.17,1.6,0.07,-0.08,0.02
175.772,0.29,0.17,1.6,0.1,0.0,-0.03
175.774,0.25,-0.1,0.74,0.1,0.0,-0.03
175.782,0.25,-0.1,0.74,0.01,-0.04,-0.02
175.784,0.34,-0.27,0.53,0.01,-0.04,-0.02
175.792,0.34,-0.27,0.53,0.06,-0.18,0.0
175.793,0.52,-0.11,0.99,0.06,-0.18,0.0
175.802,0.52,-0.11,0.99,0.14,0.0,-0.02
175.804,0.45,0.03,0.87,0.14,0.0,-0.02
175.812,0.45,0.03,0.87,0.0,0.01,-0.05
175.814,0.3,0.15,1.14,0.0,0.01,-0.05
175.822,0.3,0.15,1.14,-0.03,0.09,-0.04
175.823,0.35,0.02,1.1,-0.03,0.09,-0.04
175.846,0.35,0.02,1.1,0.11,0.12,-0.07
175.848,0.21,-0.29,0.42,0.11,0.12,-0.07
175.849,0.21,-0.29,0.42,0.0,0.05,-0.01
175.849,0.24,-0.15,0.85,0.0,0.05,-0.01
175.852,0.24,-0.15,0.85,-0.02,0.0,-0.01
175.853,0.17,-0.15,1.54,-0.02,0.0,-0.01
175.862,0.17,-0.15,1.54,0.11,0.0,0.0
175.864,0.2,0.15,1.4,0.11,0.0,0.0
175.872,0.2,0.15,1.4,0.09,-0.02,-0.02
175.873,0.24,0.01,0.9,0.09,-0.02,-0.02
175.882,0.24,0.01,0.9,0.03,0.05,-0.05
175.884,0.2,-0.29,0.42,0.03,0.05,-0.05
175.892,0.2,-0.29,0.42,0.03,-0.12,-0.01
175.894,0.41,-0.12,0.89,0.03,-0.12,-0.01
175.902,0.41,-0.12,0.89,0.07,-0.13,-0.01
175.904,0.53,0.0,1.47,0.07,-0.13,-0.01
175.912,0.53,0.0,1.47,0.07,0.15,-0.09
175.913,0.21,0.14,1.21,0.07,0.15,-0.09
175.922,0.21,0.14,1.21,0.06,0.01,-0.07
175.924,0.17,-0.05,0.81,0.06,0.01,-0.07
175.947,0.17,-0.05,0.81,0.08,-0.08,-0.02
175.948,0.49,-0.23,0.44,0.08,-0.08,-0.02
175.949,0.49,-0.23,0.44,0.03,-0.03,-0.04
175.95,0.37,-0.16,0.91,0.03,-0.03,-0.04
175.953,0.37,-0.16,0.91,0.06,0.04,-0.04
175.954,0.24,0.03,1.25,0.06,0.04,-0.04
175.962,0.24,0.03,1.25,0.09,-0.02,-0.01
175.963,0.37,0.14,1.09,0.09,-0.02,-0.01
175.972,0.37,0.14,1.09,0.04,0.06,-0.04
175.974,0.36,-0.07,0.67,0.04,0.06,-0.04
175.984,0.36,-0.07,0.67,-0.01,0.09,-0.05
175.986,0.26,-0.23,0.68,-0.01,0.09,-0.05
175.992,0.26,-0.23,0.68,0.01,-0.01,-0.02
175.993,0.19,-0.21,1.13,0.01,-0.01,-0.02
176.002,0.19,-0.21,1.13,0.1,-0.01,0.0
176.004,0.24,0.06,1.38,0.1,-0.01,0.0
176.013,0.24,0.06,1.38,0.07,-0.01,0.0
176.014,0.18,0.15,1.39,0.07,-0.01,0.0
176.022,0.18,0.15,1.39,0.04,0.02,-0.01
176.023,0.33,-0.1,0.91,0.04,0.02,-0.01
176.048,0.33,-0.1,0.91,0.1,0.03,-0.05
176.05,0.25,-0.19,0.48,0.1,0.03,-0.05
176.053,0.25,-0.19,0.48,0.05,0.0,-0.04
176.054,0.22,-0.16,0.77,0.05,0.0,-0.04
176.056,0.22,-0.16,0.77,0.04,-0.05,-0.04
176.058,0.32,0.05,1.33,0.04,-0.05,-0.04
176.063,0.32,0.05,1.33,0.06,-0.04,-0.04
176.064,0.35,0.12,1.3,0.06,-0.04,-0.04
176.072,0.35,0.12,1.3,0.06,0.09,-0.07
176.074,0.32,-0.15,0.55,0.06,0.09,-0.07
176.082,0.32,-0.15,0.55,0.04,0.0,-0.05
176.084,0.35,-0.23,0.59,0.04,0.0,-0.05
176.092,0.35,-0.23,0.59,0.06,-0.06,-0.04
176.093,0.39,0.0,1.18,0.06,-0.06,-0.04
176.102,0.39,0.0,1.18,0.09,0.01,-0.07
176.104,0.3,0.1,1.15,0.09,0.01,-0.07
176.112,0.3,0.1,1.15,0.03,0.06,-0.06
176.113,0.39,0.17,1.01,0.03,0.06,-0.06
176.122,0.39,0.17,1.01,0.05,0.05,-0.08
176.127,0.4,-0.12,0.59,0.05,0.05,-0.08
176.152,0.4,-0.12,0.59,0.0,0.12,-0.08
176.154,0.1,-0.11,1.38,0.0,0.12,-0.08
176.156,0.1,-0.11,1.38,-0.06,0.13,-0.07
176.157,0.14,-0.05,1.3,-0.06,0.13,-0.07
176.16,0.14,-0.05,1.3,0.1,0.04,-0.03
176.162,0.18,0.21,1.11,0.1,0.04,-0.03
176.165,0.18,0.21,1.11,0.09,0.03,-0.03
176.166,0.03,-0.25,0.77,0.09,0.03,-0.03
176.174,0.03,-0.25,0.77,-0.07,0.11,-0.09
176.176,0.34,-0.32,0.85,-0.07,0.11,-0.09
176.188,0.34,-0.32,0.85,0.14,-0.16,-0.01
176.19,0.55,0.16,1.15,0.14,-0.16,-0.01
176.193,0.55,0.16,1.15,0.06,-0.01,-0.1
176.194,0.32,0.03,1.01,0.06,-0.01,-0.1
176.202,0.32,0.03,1.01,-0.04,0.03,-0.07
176.204,0.34,0.09,0.95,-0.04,0.03,-0.07
176.213,0.34,0.09,0.95,0.02,0.01,-0.06
176.214,0.47,-0.09,0.74,0.02,0.01,-0.06
176.222,0.47,-0.09,0.74,0.08,0.08,-0.06
176.223,0.4,-0.31,0.35,0.08,0.08,-0.06
176.248,0.4,-0.31,0.35,-0.03,0.1,-0.05
176.25,0.2,0.1,1.12,-0.03,0.1,-0.05
176.252,0.2,0.1,1.12,-0.05,0.0,-0.03
176.254,0.23,0.0,1.45,-0.05,0.0,-0.03
176.255,0.23,0.0,1.45,0.04,0.09,-0.02
176.256,0.31,0.02,0.96,0.04,0.09,-0.02
176.262,0.31,0.02,0.96,0.0,0.1,-0.06
176.264,0.16,-0.16,0.68,0.0,0.1,-0.06
176.272,0.16,-0.16,0.68,-0.01,0.04,-0.03
176.274,0.19,-0.3,0.62,-0.01,0.04,-0.03
176.285,0.19,-0.3,0.62,0.06,-0.09,0.0
176.286,0.33,0.08,1.13,0.06,-0.09,0.0
176.292,0.33,0.08,1.13,0.05,-0.04,-0.03
176.294,0.4,0.13,1.17,0.05,-0.04,-0.03
176.302,0.4,0.13,1.17,-0.05,0.15,-0.07
176.304,0.24,0.01,0.94,-0.05,0.15,-0.07
176.312,0.24,0.01,0.94,-0.02,0.1,-0.06
176.316,0.1,-0.18,0.76,-0.02,0.1,-0.06
176.322,0.1,-0.18,0.76,0.08,-0.06,0.01
176.324,0.38,-0.13,0.66,0.08,-0.06,0.01
176.347,0.38,-0.13,0.66,0.0,0.0,-0.02
176.349,0.3,-0.03,1.13,0.0,0.0,-0.02
176.35,0.3,-0.03,1.13,-0.09,0.11,-0.05
176.351,0.03,0.15,1.57,-0.09,0.11,-0.05
176.353,0.03,0.15,1.57,0.02,-0.06,-0.01
176.353,0.29,-0.12,1.01,0.02,-0.06,-0.01
176.362,0.29,-0.12,1.01,0.03,-0.04,-0.01
176.363,0.52,-0.22,0.62,0.03,-0.04,-0.01
176.372,0.52,-0.22,0.62,0.03,0.1,-0.08
176.374,0.24,-0.12,0.7,0.03,0.1,-0.08
176.382,0.24,-0.12,0.7,0.03,0.01,-0.07
176.384,0.12,0.03,1.07,0.03,0.01,-0.07
176.392,0.12,0.03,1.07,0.0,-0.06,-0.04
176.393,0.33,0.18,1.23,0.0,-0.06,-0.04
176.402,0.33,0.18,1.23,-0.03,0.05,-0.08
176.404,0.36,-0.04,0.87,-0.03,0.05,-0.08
176.412,0.36,-0.04,0.87,0.02,0.05,-0.07
176.416,0.31,-0.2,0.48,0.02,0.05,-0.07
176.423,0.31,-0.2,0.48,0.02,-0.01,-0.06
176.424,0.23,-0.06,0.84,0.02,-0.01,-0.06
176.45,0.23,-0.06,0.84,-0.07,-0.06,-0.03
176.452,0.27,0.04,1.54,-0.07,-0.06,-0.03
176.453,0.27,0.04,1.54,-0.04,0.02,-0.04
176.454,0.26,0.1,1.39,-0.04,0.02,-0.04
176.455,0.26,0.1,1.39,0.02,0.01,-0.06
176.456,0.21,-0.16,0.7,0.02,0.01,-0.06
176.462,0.21,-0.16,0.7,0.02,-0.1,0.0
176.463,0.55,-0.12,0.48,0.02,-0.1,0.0
176.472,0.55,-0.12,0.48,0.01,-0.03,-0.06
176.473,0.5,-0.06,0.75,0.01,-0.03,-0.06
176.484,0.5,-0.06,0.75,-0.09,0.11,-0.12
176.486,0.13,0.13,1.18,-0.09,0.11,-0.12
176.492,0.13,0.13,1.18,-0.14,0.03,-0.08
176.493,0.19,-0.02,1.36,-0.14,0.03,-0.08
176.502,0.19,-0.02,1.36,-0.02,0.06,-0.06
176.504,0.3,-0.11,0.92,-0.02,0.06,-0.06
176.512,0.3,-0.11,0.92,0.02,0.04,-0.07
176.515,0.21,-0.2,0.59,0.02,0.04,-0.07
176.522,0.21,-0.2,0.59,-0.07,-0.03,-0.05
176.524,0.14,-0.1,1.11,-0.07,-0.03,-0.05
176.545,0.14,-0.1,1.11,-0.12,-0.07,-0.05
176.55,0.15,0.29,1.79,-0.12,-0.07,-0.05
176.551,0.15,0.29,1.79,0.0,-0.13,-0.03
176.552,0.46,-0.12,0.92,0.0,-0.13,-0.03
176.554,0.46,-0.12,0.92,0.04,-0.03,-0.06
176.555,0.54,-0.05,0.3,0.04,-0.03,-0.06
176.562,0.54,-0.05,0.3,-0.1,0.07,-0.11
176.564,0.31,-0.11,0.41,-0.1,0.07,-0.11
176.572,0.31,-0.11,0.41,-0.16,-0.01,-0.04
176.574,0.39,-0.17,1.14,-0.16,-0.01,-0.04
176.584,0.39,-0.17,1.14,-0.14,0.05,-0.03
176.586,0.26,0.31,1.69,-0.14,0.05,-0.03
176.593,0.26,0.31,1.69,-0.07,0.18,-0.07
176.594,-0.08,-0.14,0.84,-0.07,0.18,-0.07
176.603,-0.08,-0.14,0.84,-0.1,-0.06,0.03
176.604,0.19,-0.2,0.54,-0.1,-0.06,0.03
176.612,0.19,-0.2,0.54,-0.13,-0.16,0.05
176.616,0.51,-0.03,0.98,-0.13,-0.16,0.05
176.623,0.51,-0.03,0.98,-0.09,0.02,-0.03
176.627,0.3,-0.1,1.11,-0.09,0.02,-0.03
176.646,0.3,-0.1,1.11,-0.11,0.03,-0.02
176.647,0.2,0.21,1.26,-0.11,0.03,-0.02
176.648,0.2,0.21,1.26,-0.15,-0.09,0.0
176.649,0.49,-0.01,1.01,-0.15,-0.09,0.0
176.653,0.49,-0.01,1.01,-0.08,0.07,-0.02
176.654,0.51,-0.2,0.37,-0.08,0.07,-0.02
