time_s	gforce_x	gforce_y	gforce_z
122.8381191	0.0606	0.0666	1.1465
122.8387358	0.0391	0.0705	0.7165
122.8392532	0.1075	0.2249	0.9941
122.8433401	0.2071	0.2679	1.1192
122.8472789	0.2716	0.3206	0.6169
122.8511608	0.1622	0.178	0.3843
122.8552172	-0.0372	0.0236	0.3589
122.8597019	-0.2561	-0.1601	0.6305
122.8633769	-0.4046	-0.08	1.1876
122.8673707	-0.174	0.1018	0.5152
122.8713841	-0.2307	0.2386	1.0547
122.8799497	0.1602	-0.0644	0.8143
122.8809477	0.17	-0.1289	0.4527
122.8826935	0.2619	-0.2715	1.2188
122.8873753	0.2814	-0.1113	1.3889
122.9319607	0.2873	0.219	0.8944
122.9327692	0.17	0.3011	0.8612
122.9333328	0.2208	0.1721	0.8494
122.9339515	-0.1271	-0.0663	1.0214
122.934542	-0.2033	-0.2325	0.8045
122.9351309	-0.1212	-0.1641	0.7595
122.9356156	-0.2404	0.2073	0.955
122.9360377	-0.0509	0.2679	0.5113
122.9364924	-0.0684	0.1369	0.8338
122.9369972	0.0293	0.0158	1.1876
122.9374018	0.2091	0.1311	0.9139
122.937792	0.3107	0.0607	0.8944
122.9430413	0.2619	0.0099	1.2618
122.9439453	-0.043	0.0275	0.9999
122.9477037	-0.1486	0.1037	0.8592
122.9511163	-0.3264	0.1115	1.3146
122.9596855	-0.2033	0.1252	0.7361
122.9605094	-0.1368	0.1096	0.8221
122.9638715	-0.0743	0.2092	0.6325
122.9676564	0.043	0.2542	0.5621
122.9716283	0.0625	0.1252	1.1915
122.9789017	0.2013	-0.0214	1.168
122.9796529	0.3909	-0.0194	0.9843
122.9838112	0.215	0.006	1.0859
122.9878562	-0.0528	0.1936	1.0038
123.0322542	-0.1408	0.2522	0.7419
123.0330454	-0.4496	0.0236	1.34
123.0337272	-0.2346	-0.0331	1.1035
123.034358	0.043	0.1154	0.6247
123.0349385	0.2071	-0.0253	1.0781
123.0358023	0.1348	0.004	1.2423
123.0362757	0.1622	0.0763	1.299
123.0367945	0.215	-0.0331	0.9804
123.0372847	0.0215	0.1057	0.9667
123.0377643	-0.0665	0.1193	1.3048
123.0381586	0.1759	0.1096	1.1328
123.0386816	0.1778	0.0588	0.7146
123.0392058	0.1661	-0.0468	0.8279
123.0438703	0.0977	0.0099	0.6208
123.0476238	-0.1075	-0.0194	0.8944
123.0515893	-0.2815	0.0236	1.2032
123.0614586	-0.2815	0.1487	1.2071
123.062382	-0.0939	0.1623	1.1817
123.063666	0.1075	0.0216	1.3029
123.0678799	0.3654	-0.0272	0.9863
123.0712425	0.428	-0.0487	0.8866
123.0831038	0.4163	-0.1816	1.2364
123.0842577	0.2345	-0.0272	1.3889
123.0849549	0.0097	0.1917	0.781
123.0873532	-0.0079	0.1565	0.6931
123.1475853	-0.1583	-0.0351	1.6664
123.1483535	0.215	-0.0331	0.5543
123.1488102	0.211	-0.0644	0.3237
123.1494757	0.043	-0.0663	1.0156
123.1500199	-0.1349	-0.0331	1.0723
123.1505745	-0.2072	0.0431	1.0957
123.1511339	-0.4007	0.1057	1.4026
123.151597	-0.1114	0.1174	0.9784
123.1520064	0.0058	0.1272	1.297
123.1523732	0.3303	0.0842	0.9003
123.1527032	0.4573	-0.0409	0.867
123.1530297	0.4671	-0.0038	1.299
123.1533619	0.3009	0.0529	0.9941
123.1538322	0.1778	0.1311	0.7068
123.1542032	0.0215	0.135	0.398
123.1548601	-0.1075	0.1311	0.5524
123.1552863	-0.3831	-0.1816	1.7524
123.1587922	0.0879	-0.2246	0.6872
123.163132	0.1133	-0.0722	0.2006
123.1679508	0.2775	-0.0996	0.8182
123.1711279	0.1661	-0.0175	0.5621
123.1810525	0.0371	0.0275	1.1895
123.1818398	-0.1154	-0.1445	1.6156
123.1834319	-0.1075	-0.2442	1.2423
123.188264	-0.045	-0.1015	1.2657
123.233702	0.0371	0.004	0.7205
123.2345726	0.0215	0.0353	1.0957
123.2351729	0.0527	0.2151	0.7107
123.2357606	0.0781	0.2894	0.5719
123.2361789	-0.0098	0.2816	0.9863
123.2365982	0.1211	0.0588	1.0078
123.2370772	0.2091	-0.0781	0.7537
123.237548	0.1309	-0.1816	1.1602
123.2380841	-0.086	0.0314	1.1407
123.2385817	-0.1251	0.2855	0.869
123.2390313	-0.2698	0.2053	0.7224
123.2397074	-0.5043	0.0451	1.2892
123.2402284	-0.2483	-0.0702	0.7029
123.2453707	0.0371	-0.2207	1.1739
123.2474698	0.2521	-0.0683	0.9569
123.252157	0.385	0.0197	1.1328
123.2560029	0.2579	0.0451	1.3244
123.2605496	-0.0333	0.1623	1.0859
123.2640284	-0.2053	0.0627	0.656
123.2680982	-0.4711	-0.0976	1.4084
123.2713374	-0.2404	-0.2071	1.0156
123.2789469	-0.0997	-0.0976	0.7009
123.2796753	-0.0684	0.0392	0.867
123.2839457	0.0723	0.2073	0.5836
123.2880754	0.0996	0.4125	1.1719
123.3243482	0.0977	0.4086	1.4123
123.3251244	0.0723	0.1252	1.1739
123.325676	0.0449	-0.0663	0.998
123.3261732	-0.0039	-0.2735	1.9107
123.3268495	0.0332	0.0685	1.0605
123.3275169	-0.0196	0.3617	0.6188
123.3280453	-0.1525	0.4047	1.0859
123.3284702	-0.172	0.1995	0.8534
123.3288087	-0.1974	0.0373	0.9198
123.3291318	-0.002	0.0177	1.1446
123.3321813	0.17	0.133	1.0371
123.3366649	0.1817	0.0666	1.256
123.3413879	0.0058	0.0803	1.0488
123.3440122	-0.2189	0.1702	0.9061
123.3485839	-0.43	0.1877	1.4241
123.352535	-0.2912	0.1917	1.1309
123.3558915	-0.0743	0.2366	0.8788
123.3617254	0.0606	0.0412	1.1133
123.3640092	0.215	0.0079	0.9921
123.3687378	0.3967	0.0431	1.3146
123.3721156	0.4729	0.1897	1.4143
123.3811026	0.2443	0.3011	1.082
123.3819358	-0.0899	0.2503	0.9393
123.3838972	-0.4046	0.1096	1.2032
123.3886098	-0.5434	-0.1504	1.596
123.4339525	-0.2463	-0.0996	0.611
123.4349227	-0.3264	-0.08	0.8612
123.4355673	-0.1818	0.1545	0.5348
123.4361892	-0.0137	0.2777	0.9276
123.4366983	0.0097	0.3793	1.2442
123.4379325	0.2912	0.264	1.3478
123.4385478	0.4495	0.004	1.4104
123.4392504	0.3049	-0.1289	1.3322
123.4398894	0.0371	-0.1601	1.1563
123.4404682	-0.086	0.004	1.4065
123.4410117	0.0723	0.2698	1.2677
123.4415071	0.0762	0.4203	0.9667
123.4419673	-0.1759	0.2268	0.7732
123.4464934	-0.2639	-0.0448	0.6501
123.4479659	-0.2502	-0.08	0.6403
123.452154	-0.3675	-0.1074	1.0683
123.4556785	-0.3655	-0.0663	1.1582
