time;gFx;gFy;gFz;TgF
126.1787629;0.0391;0.1741;1.2618;1.258
126.1827024;0.129;0.2757;1.0879;1.112
126.1867119;0.0566;0.2268;0.8025;0.817
126.1906756;-0.0411;0.0959;0.9374;0.927
126.194338;-0.0704;-0.0077;0.8201;0.809
126.204984;-0.0548;-0.039;0.7517;0.742
126.2059039;0.0469;-0.0312;1.0703;1.06
126.2064624;0.1094;0.0021;0.8905;0.886
126.2110128;0.1231;-0.0741;0.8084;0.813
126.2625555;0.0332;-0.1504;1.039;1.042
126.2637152;-0.0059;-0.0409;0.8377;0.827
126.2644091;-0.0118;0.1311;0.9081;0.901
126.2651733;0.0449;0.1936;0.8201;0.826
126.265794;0.1094;0.0822;0.7107;0.711
126.266395;0.0645;-0.0527;0.6775;0.673
126.267058;0.0234;-0.1171;0.7556;0.757
126.2678105;-0.0274;0.0724;1.0117;0.999
126.2683337;0.0078;0.1838;0.9061;0.907
126.2687218;-0.0274;0.1096;0.9589;0.949
126.2692007;-0.0645;0.0724;0.953;0.942
126.2696079;-0.129;0.0588;0.9667;0.96
126.2700546;-0.0567;0.1545;0.9784;0.974
126.2706218;0.0996;0.1506;0.8338;0.838
126.2710354;0.127;0.135;1.0801;1.082
126.2750734;0.1641;0.1057;1.0351;1.04
126.2786224;0.3009;0.1877;1.0332;1.08
126.2823775;0.3322;0.2132;0.9374;1.005
126.2862879;0.3342;0.0881;0.7967;0.86
126.2911425;0.17;0.0373;0.8455;0.853
126.2951614;0.1094;0.0548;0.8455;0.842
126.3042186;0.0762;0.1956;1.0429;1.047
126.305011;0.0097;0.2737;0.7732;0.799
126.3062609;-0.0294;0.2073;0.6423;0.654
126.3101423;-0.1447;-0.0194;0.8358;0.833
126.3140145;-0.0704;-0.0761;0.6579;0.655
126.3498983;0.0097;-0.1113;0.7732;0.772
126.3508812;0.1348;0.0353;0.781;0.782
126.3514961;0.2032;0.1877;0.8924;0.92
126.3520321;0.2677;0.0822;1.1113;1.135
126.3524571;0.2423;0.0666;1.0117;1.032
126.3528664;0.0781;0.0744;0.8846;0.878
126.3532998;-0.0645;-0.0507;1.1485;1.138
126.3538171;-0.1564;-0.0409;1.0664;1.064
126.3543879;-0.1486;0.0724;0.8494;0.847
126.3548684;-0.1427;-0.0429;0.7654;0.765
126.3584021;-0.1505;0.0158;0.7087;0.708
126.3623283;0.0039;0.1819;0.738;0.741
126.3665398;0.1974;0.3206;0.8788;0.939
126.3704832;0.3635;0.1682;1.2169;1.27
126.3743574;0.3009;-0.0487;1.2384;1.268
126.3790365;0.1505;-0.25;1.0586;1.094
126.3876258;-0.0157;-0.3009;1.1582;1.191
126.3883636;-0.1603;-0.0585;1.555;1.55
126.3905092;-0.0724;0.2483;1.0625;1.074
126.3951092;-0.0919;0.1956;1.1837;1.185
126.4404885;-0.0587;0.0861;1.0644;1.053
126.4413719;0.0136;-0.0253;0.7595;0.748
126.4420033;-0.0411;-0.0663;1.1055;1.096
126.4426132;-0.0098;0.0529;1.3439;1.331
126.4431846;0.0566;0.2425;1.2364;1.244
126.4437707;0.0;0.2034;0.9081;0.912
126.4442304;-0.0939;0.1526;1.1739;1.17
126.4446645;0.0351;0.1662;1.2501;1.245
126.4450798;0.1661;0.2444;0.7498;0.789
126.4454653;0.2306;0.3226;1.2755;1.32
126.4458639;0.2091;0.3539;1.0957;1.153
126.4463195;0.2013;0.2444;0.9198;0.957
126.4467718;0.086;0.0412;1.2364;1.227
126.4522101;-0.045;-0.0253;0.9804;0.969
126.4549766;-0.2502;-0.1406;1.1895;1.21
126.4597525;-0.2404;-0.1152;1.2482;1.263
126.4631228;-0.1193;-0.0272;0.7634;0.759
126.469573;-0.1701;-0.0722;1.0488;1.051
126.470869;-0.0469;-0.0702;1.0117;1.003
126.4750094;0.1094;0.0842;0.9667;0.963
126.4796314;0.1407;0.1213;1.17;1.171
126.4845558;0.0351;-0.0155;1.3283;1.316
126.4868141;0.1114;0.0118;1.2188;1.212
126.4918096;0.2443;0.0548;1.0801;1.098
126.4951994;0.1348;0.004;1.1485;1.145
126.5057884;0.0156;0.178;1.213;1.209
126.5067213;-0.0997;0.2386;0.9941;1.007
126.5074212;-0.1544;0.1233;0.9472;0.949
126.5121612;-0.1994;0.0881;1.5198;1.518
126.5149265;-0.0939;0.221;1.1758;1.181
126.5587857;0.0254;0.0588;1.0996;1.087
126.5595756;0.1211;0.0158;1.3889;1.382
126.5603841;0.1094;0.0705;1.125;1.119
126.5609644;0.0918;0.1584;1.4397;1.436
126.5613506;0.0918;0.262;1.1837;1.198
126.5618774;0.0176;0.1936;0.9061;0.909
126.5623733;0.0215;0.0881;1.3498;1.338
126.562923;0.0723;0.2855;1.084;1.105
126.5633949;0.1505;0.3324;0.9198;0.971
126.563816;0.1817;0.1154;0.91;0.923
126.5641467;0.1153;-0.166;1.1817;1.191
126.5644999;0.086;-0.2637;0.7439;0.793
126.5707739;0.0351;-0.2129;0.8201;0.843
126.5715309;-0.0645;0.0079;1.1582;1.146
126.5749988;0.0351;0.1252;0.824;0.818
126.5799927;-0.1017;-0.0116;0.8045;0.796
126.5876037;-0.2228;-0.2188;1.2306;1.258
126.5882917;-0.1232;-0.1152;0.8729;0.877
126.5909508;-0.0391;-0.1093;1.0117;1.007
126.5953368;0.0234;-0.0018;1.3205;1.308
126.6476175;0.1055;0.2034;1.1817;1.188
126.6484513;0.2286;0.2542;1.1035;1.14
126.649072;0.2306;0.1936;1.0742;1.102
126.6497279;0.0625;-0.0292;1.1934;1.184
126.6502061;-0.0118;-0.2618;1.1485;1.171
126.6515667;-0.1075;-0.1523;1.2403;1.243
126.6520915;-0.0626;-0.0077;0.9452;0.933
126.6525119;-0.0821;0.004;1.1152;1.104
126.6528886;-0.0626;0.1115;1.2247;1.215
126.6532535;0.0684;0.178;0.9667;0.969
126.6537867;0.0821;0.0666;1.3166;1.307
126.6541766;-0.0157;0.0803;1.4964;1.484
126.6547091;0.041;0.0881;1.0938;1.083
126.6552187;0.1133;0.1936;1.1446;1.151
126.6556294;0.1153;0.1877;1.471;1.472
126.6594065;0.211;0.0588;0.9296;0.945
126.6638967;0.1309;-0.039;0.9843;0.984
126.6679343;-0.0137;-0.037;1.0195;1.008
126.6710705;-0.0782;-0.0077;0.8885;0.878
126.6755725;-0.129;0.0197;1.0332;1.026
126.6804696;-0.1994;0.0803;1.1309;1.133
126.695039;-0.0997;0.1545;0.8455;0.846
126.6965658;-0.1759;0.1213;0.8983;0.904
126.6973793;-0.0763;-0.0233;1.1328;1.122
126.6985793;0.0762;-0.0644;0.9491;0.945
126.7542042;0.1837;-0.08;0.9491;0.963
126.7552202;0.0684;-0.0331;1.1074;1.099
126.7558742;-0.0215;0.1213;1.0508;1.041
126.7564375;-0.043;0.1154;0.9843;0.975
126.7569025;-0.0684;0.0783;1.1563;1.145
126.7574881;-0.0254;0.1819;0.9745;0.973
126.7579504;-0.0235;0.1291;0.8866;0.879
126.758424;-0.0196;0.0236;1.0859;1.072
126.7588718;0.0254;0.0939;1.2071;1.196
126.7593478;0.211;0.2014;1.254;1.273
126.7598792;0.3264;0.307;1.2403;1.304
126.7604714;0.1739;0.2581;1.0898;1.117
126.761057;-0.0469;0.0939;1.0156;1.005
126.7616036;-0.172;0.1233;1.0586;1.061
126.7620463;-0.3245;0.1369;1.0801;1.115
126.7625141;-0.1368;0.0451;0.8025;0.798
126.7637605;-0.0997;0.0197;0.7674;0.758
126.7679474;0.043;0.0685;0.7205;0.711
126.7720338;0.1974;-0.0663;0.824;0.843
126.7755333;0.1739;-0.039;1.084;1.089
126.7801846;0.0957;-0.1641;0.9706;0.982
126.7887003;-0.1193;-0.2149;0.8475;0.874
126.7894304;-0.2991;-0.1992;1.0918;1.137
126.7915898;-0.2013;0.0353;0.8182;0.825
126.7962409;0.0821;0.09;0.8983;0.893
126.8415096;0.1133;0.0177;0.7732;0.771
126.8423595;0.1993;-0.0741;0.4761;0.52
126.8429648;0.1563;-0.1347;0.8162;0.837
126.8436515;0.0703;0.0568;1.0742;1.065
126.8442129;0.1524;0.0509;1.0058;1.007
126.8446561;0.0156;0.049;1.0078;0.995
126.8450678;-0.0391;0.1506;1.2325;1.225
126.8454606;0.0684;0.0548;0.7009;0.693
126.8458809;0.0547;-0.1543;0.7791;0.79
126.846274;0.1485;-0.1797;0.7009;0.736
126.8466801;0.2404;0.0412;0.566;0.61
126.8471861;0.256;0.0607;0.8573;0.887
126.8477097;0.0996;0.0744;0.8358;0.832
126.8530578;-0.0118;-0.0448;0.7752;0.765
126.8561232;-0.1779;-0.0761;1.0175;1.022
126.860454;-0.0978;-0.0312;0.9374;0.929
126.8645012;0.041;0.0373;0.7478;0.737
126.8701443;0.1192;-0.037;1.0429;1.04
126.8718732;0.2325;-0.0116;0.6169;0.654
126.8767595;0.2931;0.0842;0.6384;0.7
126.880534;0.1915;0.0138;1.1876;1.192
126.8850975;0.1114;-0.0038;1.211;1.205
126.8878637;0.1172;-0.0253;0.7595;0.76
126.892087;0.0156;-0.0351;0.9257;0.915
126.8967139;0.0938;0.0216;1.2462;1.238
126.906775;0.2619;0.1799;0.652;0.713
126.9077923;0.2619;0.0627;0.5016;0.563
126.9082995;0.172;0.0099;0.6403;0.655
126.9119697;0.0136;-0.0233;0.9237;0.912
126.9627533;0.0351;-0.1191;0.7419;0.745
126.9637069;-0.0059;-0.0996;0.783;0.78
126.9643251;0.0156;-0.0272;0.8045;0.793
126.9648382;0.0254;0.0763;0.8494;0.838
126.9653566;0.0078;0.219;0.9804;0.986
126.9658997;0.0801;0.2366;0.8866;0.903
126.9664992;0.0703;0.0158;0.9198;0.91
126.9672548;0.127;-0.1074;1.0019;1.008
126.9678997;0.1739;0.047;0.8514;0.86
126.968477;0.2677;0.0803;0.9061;0.938
126.9690561;0.3185;0.1917;1.0664;1.117
126.9695596;0.3303;0.2425;0.9491;1.021
126.9699856;0.2325;0.1213;0.9589;0.982
126.9704954;0.1094;-0.0097;1.0253;1.02
126.9743458;-0.0118;-0.0566;0.8807;0.871
126.9758824;-0.0704;-0.037;0.8455;0.836
126.9806268;-0.0098;0.133;1.0371;1.029
126.9889281;0.0938;0.2522;0.8162;0.841
126.9896312;0.1544;0.176;0.8201;0.838
126.9919935;0.1485;0.0744;1.0332;1.034
126.9967306;0.0938;0.0842;1.0703;1.064
126.9997583;0.1055;0.1838;1.2071;1.21
127.0373261;0.1016;0.2874;1.3322;1.349
127.0383045;0.0918;0.2581;1.0644;1.082
127.0389124;0.0351;0.0588;0.9843;0.973
127.0394115;-0.0763;0.0392;1.2579;1.246
127.040094;0.0527;0.3187;1.082;1.11
127.0405931;0.1759;0.4516;0.8416;0.951
127.0410185;0.2169;0.391;1.0097;1.086
127.0415387;0.2228;0.0724;1.1348;1.147
127.0419833;0.1915;-0.0468;0.8455;0.861
127.0423134;0.1094;0.0568;1.0038;0.999
127.0440429;0.1426;0.0685;1.0703;1.07
127.0485306;0.1485;0.1623;0.9276;0.939
127.0523601;0.0332;0.0138;0.8104;0.798
127.0567271;-0.2131;-0.0468;0.996;1.004
127.0607222;-0.344;0.0275;0.9472;0.989
127.0646321;-0.4066;0.0842;1.0038;1.066
127.0696031;-0.215;0.0998;0.9784;0.988
127.0730577;-0.0548;0.1428;0.8514;0.847
127.0768069;0.0625;0.1682;1.1563;1.154
127.080612;0.2599;0.1741;1.1993;1.227
127.0846331;0.5238;0.1193;1.1915;1.299
127.0882468;0.514;0.0451;1.1328;1.239
127.0925477;0.4182;-0.1015;1.1231;1.199
127.097269;0.1856;0.004;1.1485;1.153
127.1072953;0.041;0.1096;0.9628;0.955
127.1082331;-0.3597;0.1721;1.3674;1.404
127.1087679;-0.1974;0.3011;0.8885;0.935
127.1132217;-0.1935;0.3363;0.7537;0.821
127.1647061;-0.2404;0.0705;1.0508;1.062
127.1655612;-0.0079;0.0763;0.7791;0.767
127.1661369;0.1544;0.1272;0.8592;0.869
127.1667951;0.3264;0.1037;1.2892;1.323
127.1676467;0.3811;0.0978;1.4729;1.514
127.1683328;0.3381;0.0666;1.2032;1.242
127.1690151;0.1778;0.1096;1.2325;1.237
127.169621;0.0684;0.1135;1.2306;1.223
127.1701814;-0.0489;0.1135;0.9687;0.96
127.1707194;-0.0294;0.1018;0.9745;0.964
127.17121;-0.0079;0.1233;0.869;0.861
127.1716483;-0.0137;0.1936;0.8494;0.852
127.1720725;0.0508;0.1565;0.7791;0.779
127.1725716;-0.0176;0.0001;0.9999;0.987
127.1729565;-0.0743;-0.08;1.2364;1.229
127.1772304;-0.0548;0.0314;1.1661;1.153
127.1812276;-0.1583;0.1995;1.1426;1.151
127.1847342;-0.1017;0.1115;1.0566;1.05
127.1882351;-0.0118;-0.0487;0.912;0.902
127.1933677;0.0371;-0.0448;1.0527;1.043
127.1974169;0.2482;0.1115;0.9433;0.971
127.2065976;0.3772;0.2366;1.0214;1.102
127.2077464;0.4514;0.1838;1.0938;1.188
127.2092954;0.3733;0.0412;0.9999;1.061
127.2123146;0.0781;-0.0683;0.8788;0.876
127.2162416;-0.2619;0.0099;0.8846;0.905
127.2506409;-0.3421;0.1721;1.1172;1.16
127.2515333;-0.4457;0.0197;1.4534;1.502
127.2521246;-0.2307;0.1076;0.611;0.64
127.2526841;-0.172;0.0978;0.8807;0.884
127.2531073;0.1837;0.0314;0.611;0.63
127.2535428;0.3244;-0.0018;0.8299;0.885
127.2540718;0.4182;-0.0155;1.2442;1.306
127.2544744;0.3733;-0.0898;1.2931;1.343
127.2548937;0.0332;0.0177;1.0859;1.074
127.2566599;-0.1251;0.0255;0.7576;0.752
127.2612679;-0.2268;-0.1562;0.8592;0.89
127.2651785;-0.26;-0.2891;2.3759;2.396
127.2684493;0.0293;0.0431;0.7185;0.707
127.2727007;0.17;0.1154;0.3628;0.406
127.2776376;0.172;0.2034;0.6266;0.666
127.2816504;0.0879;0.1428;0.8631;0.864
127.2922713;-0.1603;0.0646;0.7537;0.755
127.2932347;-0.2698;0.0861;1.4104;1.421
127.2938608;-0.1759;-0.08;1.1954;1.197
127.2968114;-0.0743;-0.0331;1.2892;1.278
127.3433688;0.0234;0.1447;1.1465;1.14
127.3443255;0.1661;0.2952;0.9843;1.024
127.344865;0.2228;0.1135;0.8494;0.874
127.3453462;0.0332;0.0099;1.0156;1.003
127.3457369;-0.088;-0.0429;0.8592;0.851
127.3460897;-0.2033;0.049;0.9354;0.941
127.346445;-0.3577;0.049;1.1543;1.191
127.3468067;-0.1036;-0.0722;0.8123;0.809
127.3472286;-0.0645;-0.2071;0.998;1.013
127.3477451;0.1075;-0.0527;1.0019;0.999
127.3481824;0.256;0.0744;0.8827;0.912
127.3485708;0.3283;0.0685;0.9843;1.031
127.3489528;0.0723;-0.082;1.0977;1.093
127.3548034;-0.1857;-0.0429;1.1172;1.119
127.3565748;-0.4437;-0.0057;1.0996;1.167
127.3614238;-0.4906;0.0568;1.1973;1.275
127.3647305;-0.2619;0.1975;0.7165;0.764
127.3703474;-0.2228;0.0099;1.0253;1.033
127.3741218;0.0996;-0.0566;0.6384;0.641
127.3775323;0.2579;-0.0624;0.8397;0.875
127.3814304;0.2443;-0.1504;1.2247;1.252
127.3864666;0.1739;-0.125;1.2482;1.258
127.3890055;-0.0684;0.0646;1.0214;1.01
127.393118;-0.26;0.049;0.7459;0.772
127.3978544;-0.5277;-0.1093;1.7289;1.795
127.4079559;-0.2092;-0.0859;0.9452;0.958
127.4088265;0.0703;0.0216;0.5836;0.577
127.4093484;0.0586;-0.0429;0.7283;0.722
127.4130392;0.0508;-0.0781;0.609;0.608
127.4170015;0.0996;0.0158;0.7185;0.715
127.46242;0.1172;-0.0956;0.998;1.001
127.4632094;0.0156;-0.1836;1.1563;1.162
127.4638644;-0.1388;-0.1992;1.0801;1.097
127.4645;-0.2268;-0.1152;1.0468;1.064
127.4651455;-0.2385;-0.1132;0.998;1.019
127.4656615;-0.1505;-0.1347;1.0527;1.06
127.4661028;-0.1095;-0.0663;0.953;0.948
127.4665146;-0.0039;-0.0253;0.9569;0.945
127.4670691;0.1759;-0.0214;0.7185;0.732
127.4677164;0.1798;0.0021;0.998;1.004
127.4683292;0.1075;0.0275;1.0547;1.048
127.4689607;0.0254;0.0118;0.9042;0.892
127.4694867;-0.0274;0.0236;0.9335;0.92
127.4740231;-0.0997;-0.1152;1.5609;1.556
127.4777987;0.0312;-0.0292;1.0136;1.003
127.4817367;0.0215;0.0978;0.8709;0.861
127.4909125;-0.0079;0.0646;1.0644;1.052
127.4917676;0.0586;-0.0312;0.9315;0.923
127.492859;0.0527;-0.0351;1.0429;1.034
127.4978858;-0.0079;-0.0214;1.1328;1.12
127.5391502;-0.1271;-0.0487;1.385;1.378
127.5400726;-0.1134;0.0216;1.3576;1.347
127.5407573;0.0957;-0.0624;1.0136;1.01
127.5413281;0.0351;-0.0683;1.1426;1.134
127.5417519;0.1622;-0.0194;1.0488;1.052
127.5421757;0.2325;0.0568;0.9804;0.999
127.54263;0.3772;-0.0253;0.8436;0.92
127.5430477;0.2834;-0.0702;1.0097;1.045
127.5434373;-0.0215;-0.0644;1.1426;1.133
127.5440394;-0.1798;0.0177;0.9081;0.909
127.5444925;-0.4281;-0.0409;1.0293;1.098
127.5449404;-0.3147;-0.0663;0.9902;1.025
127.5499541;-0.2463;0.0412;0.9491;0.963
127.5554616;-0.0137;0.1076;0.9569;0.947
127.5576198;0.2619;0.09;0.8436;0.878
127.5620761;0.4808;0.0548;1.168;1.258
127.5655904;0.5394;0.0177;1.3771;1.473
127.5731104;0.4221;0.0177;1.1543;1.222
127.5744409;0.1485;0.1369;1.082;1.087
127.5779735;0.0527;0.1018;0.9726;0.964
127.5826056;0.0351;0.0236;0.9843;0.972
127.5888918;-0.2365;-0.0722;1.6449;1.649
127.5898516;-0.0333;0.0099;0.6149;0.602
127.5940051;0.0938;0.0646;0.4976;0.498
127.5983935;0.2052;0.0079;0.7615;0.78
127.6083606;0.2032;0.0021;0.609;0.635
127.6092782;0.0781;-0.08;1.0527;1.049
127.6098397;0.041;-0.1035;1.256;1.25
127.6144672;-0.0039;-0.1035;1.3967;1.389
127.6176546;0.0351;-0.1562;1.2931;1.294
127.6623282;0.0918;-0.0624;0.9589;0.956
127.6631751;0.1465;0.0158;1.2442;1.242
127.6638215;0.2853;0.0509;0.9276;0.963
127.6644766;0.3342;0.0744;0.7146;0.786
127.6650611;0.2853;-0.0018;0.9608;0.995
127.6656659;0.0684;-0.0507;0.8905;0.884
127.6661408;0.0449;-0.0468;0.9061;0.898
127.6665487;-0.0118;0.0568;1.0898;1.077
127.6671209;0.041;0.0529;0.7791;0.768
127.6676269;-0.0137;-0.0155;0.8749;0.862
127.6682062;-0.002;0.0373;0.9374;0.924
127.6688011;0.0606;0.09;0.8123;0.805
127.6694058;0.1505;0.0998;0.9784;0.982
127.6745324;0.1602;0.0978;1.0234;1.028
127.6784397;0.1524;-0.0233;0.9335;0.937
127.6818412;0.1446;-0.0917;1.041;1.047
127.691414;0.0527;-0.0077;0.9218;0.911
127.6924409;0.0606;-0.0487;0.8827;0.876
127.6939606;0.0918;-0.1113;1.0038;1.006
127.6985221;0.0879;-0.0878;0.912;0.912
127.7639266;0.0254;-0.0878;0.8944;0.889
127.7647766;0.0097;-0.0976;0.8377;0.834
127.7654178;-0.0528;-0.0839;0.8553;0.85
127.766045;-0.0939;-0.1093;0.9179;0.918
127.7664939;-0.1134;-0.0839;1.0625;1.059
127.7670592;-0.0372;0.0118;1.0078;0.994
127.7675673;0.0645;-0.0468;0.8983;0.891
127.7681788;0.1172;-0.0937;1.0468;1.049
127.7687532;0.1798;-0.0507;0.9784;0.988
127.7694482;0.2325;-0.0351;0.9863;1.006
127.7700168;0.2286;0.0275;1.1622;1.175
127.7707505;0.1622;0.0509;1.1211;1.122
127.7715261;0.1778;0.0333;0.9472;0.954
127.7721318;0.0684;0.0001;0.9999;0.99
127.7727493;-0.0469;0.0197;0.9296;0.916
127.7733206;-0.1544;0.0763;0.8983;0.897
127.7741736;-0.2013;0.0021;0.9022;0.908
127.7750916;-0.1525;-0.0702;0.9315;0.933
127.7757171;-0.0274;0.0333;0.8885;0.875
127.7781817;0.1407;0.1154;1.0175;1.02
127.7822562;0.2404;0.0861;1.1055;1.123
127.7948207;0.3009;-0.0116;1.0703;1.104
127.7956894;0.2306;-0.1074;1.1172;1.139
127.7962137;-0.0176;-0.0956;1.2052;1.198
127.7981101;-0.1427;0.0021;1.127;1.121
127.8464447;-0.1447;-0.0448;1.0058;1.003
127.8473717;-0.1056;-0.2129;0.8279;0.853
127.8479666;-0.1544;-0.2168;0.912;0.941
127.8484903;0.0527;-0.08;0.7244;0.722
127.8489627;0.1915;-0.0077;0.8338;0.847
127.8497626;0.1602;0.0568;1.2012;1.201
127.8502021;0.2071;0.0861;1.0253;1.038
127.8508511;0.1231;0.0138;1.0078;1.004
127.851479;-0.0196;0.0666;1.4436;1.431
127.8520605;-0.0782;0.0529;1.1504;1.139
127.8526214;-0.1759;-0.0097;0.996;0.996
127.8530992;-0.1173;0.0998;0.9061;0.901
127.8536437;0.0156;0.1662;0.7087;0.71
127.8580354;0.1602;0.0939;0.955;0.96
127.8588093;0.17;0.0275;0.9081;0.914
127.8617483;0.1368;-0.1406;1.0058;1.018
127.866359;-0.0215;-0.2149;1.1758;1.187
127.8745189;-0.088;-0.0996;1.0468;1.043
127.875566;-0.0978;-0.0448;1.1446;1.136
127.8783975;0.0371;-0.0468;0.8416;0.833
127.8832757;-0.0039;-0.0761;0.7419;0.736
127.8889772;0.0918;-0.0956;0.7752;0.779
127.8901946;0.0801;0.0236;0.7791;0.772
127.8945188;0.0488;0.1057;1.0723;1.064
127.8986615;0.0742;0.0294;1.0214;1.012
127.912444;0.0254;-0.1152;1.1094;1.106
127.9136637;0.0273;-0.0859;1.0859;1.079
127.9144119;0.0332;-0.0272;0.9198;0.909
127.9150122;-0.0919;-0.08;1.0136;1.008
127.9683095;-0.1798;-0.0976;0.9628;0.971
127.9692955;-0.1486;-0.0605;0.8729;0.874
127.9699344;-0.0782;-0.0292;0.9667;0.957
127.9706969;-0.0254;0.0177;0.8709;0.857
127.9712063;0.0449;-0.0663;0.998;0.991
127.9716113;0.1153;-0.0644;1.1289;1.127
127.9719878;0.0938;0.0607;1.1954;1.187
127.9723378;0.0821;0.09;1.2286;1.221
127.9728028;0.0781;-0.0351;1.1739;1.166
127.9732032;0.1172;0.0099;0.9628;0.959
127.9736523;0.0645;0.0079;1.0253;1.015
127.9740888;0.0977;0.0509;1.1035;1.096
127.9744454;0.1035;0.1272;0.9569;0.956
127.9747914;0.1094;-0.0175;0.9257;0.922
127.9751156;0.0136;-0.1777;0.9608;0.969
127.9789561;-0.0684;-0.2071;0.9902;1.005
127.9822653;-0.0821;-0.1562;1.1328;1.136
127.987026;-0.1193;-0.0507;1.1035;1.097
127.9901474;-0.1466;-0.0018;1.1778;1.172
127.9947366;-0.0684;-0.0859;1.0195;1.013
127.9984144;-0.0079;-0.0839;1.0097;1.002
128.0080111;0.1231;-0.0272;0.9804;0.978
128.0087128;0.211;-0.0272;1.0273;1.04
128.0100801;0.2384;0.0197;1.0156;1.034
128.0149;0.2521;0.0294;1.0175;1.039
128.0182744;0.1856;0.0451;1.1739;1.178
128.0624197;0.1426;0.0177;1.0918;1.09
128.0632646;0.0469;-0.0839;1.0371;1.031
128.0639063;-0.0528;-0.037;0.9491;0.938
128.0644388;-0.1329;0.1565;0.9589;0.961
128.0648873;-0.1642;0.1936;1.0214;1.032
128.06532;-0.1368;0.1428;1.1133;1.112
128.065851;-0.1017;0.0881;1.0605;1.052
128.066419;-0.0059;0.0978;1.1524;1.141
128.0670241;0.0703;0.0353;1.1993;1.189
128.0675019;0.1641;-0.0448;1.2071;1.209
128.067909;0.1446;-0.0429;1.1152;1.116
128.0683015;0.1563;-0.0409;1.084;1.086
128.0741242;0.1446;0.0568;1.0664;1.066
128.0749321;0.0977;0.0822;0.9511;0.946
128.0792983;0.0254;-0.1054;0.9198;0.917
128.0834318;-0.1193;-0.123;0.9393;0.943
128.0923796;-0.174;-0.1367;0.8338;0.851
128.0934664;-0.1154;-0.2129;0.9491;0.971
128.0947989;0.0645;0.0099;0.9218;0.912
128.0993786;0.1798;0.1076;0.8827;0.895
128.1479044;0.2208;-0.0018;0.9667;0.983
128.1486862;0.1935;-0.1054;1.0488;1.065
128.1492165;0.1759;-0.0917;1.0449;1.056
128.1497304;0.1192;-0.0976;1.1016;1.103
128.1503826;0.0391;-0.0312;1.1661;1.155
128.1510392;-0.0469;0.0451;0.9589;0.946
128.151609;-0.1603;-0.0233;1.0664;1.064
128.1521645;-0.1114;0.0118;0.8631;0.855
128.1526437;-0.1095;-0.08;0.7967;0.796
128.1531323;-0.0606;-0.1269;1.0019;1.001
128.1538286;0.0742;0.0666;0.996;0.987
128.1546156;0.2013;0.1604;1.0175;1.036
128.1551316;0.2208;0.0568;1.0468;1.061
128.1556763;0.1035;-0.0018;0.9726;0.967
128.1587449;0.0195;-0.1484;1.1133;1.114
128.1632362;0.0234;-0.0644;1.1192;1.11
128.1665863;0.0645;0.0646;0.8807;0.872
128.1718344;0.0391;-0.0038;0.8885;0.877
128.1750346;-0.0215;-0.0683;0.9257;0.917
128.1790891;0.0547;-0.037;0.7869;0.779
128.1827204;0.0234;-0.1093;0.9491;0.946
128.1933564;0.0097;-0.1934;0.9823;0.994
128.1943365;0.1035;-0.1816;0.9745;0.991
128.1949326;0.1817;-0.166;1.0038;1.028
128.1984853;0.2306;-0.0741;0.953;0.977
128.2022209;0.1309;0.0255;0.9452;0.943
128.240667;-0.002;-0.0487;0.9139;0.904
128.2414932;-0.1388;-0.25;0.783;0.827
128.2421053;-0.2131;-0.3458;0.9511;1.028
128.2427241;0.0078;-0.1406;0.8749;0.878
128.2440508;0.168;0.0685;0.9061;0.912
128.2445124;0.2951;0.2014;0.8534;0.913
128.2449627;0.2013;0.0685;0.8749;0.89
128.2453741;0.0449;-0.1641;1.0527;1.058
128.2457748;-0.0372;-0.1543;1.0859;1.088
128.2462002;-0.0645;-0.0917;1.0273;1.022
128.2467148;-0.0333;-0.0917;1.1113;1.104
128.2516269;0.0078;-0.0839;0.7205;0.716
128.2548435;0.0019;-0.1211;0.7967;0.797
128.2588336;0.1231;-0.0956;0.7791;0.788
128.2634102;0.1661;-0.0781;0.9257;0.936
128.2675501;0.1231;-0.1269;1.2286;1.233
128.2742209;0.1211;-0.1152;1.0371;1.042
128.2755495;0.0703;-0.0761;0.9374;0.934
128.2787979;-0.0509;-0.0351;1.2755;1.264
128.2836603;0.0078;0.0333;0.996;0.983
128.2877256;0.0176;-0.0077;0.9198;0.907
128.2910604;-0.0196;-0.0702;0.8964;0.888
128.2948292;-0.0059;-0.0136;0.9081;0.895
128.2989633;0.1641;0.0001;0.9784;0.982
128.3097853;0.1661;-0.037;1.0977;1.101
128.3108751;0.127;-0.0057;1.0977;1.094
128.3114025;0.1133;0.0763;1.0566;1.052
128.3158177;0.0078;0.006;1.1328;1.12
128.3193337;-0.045;-0.0898;1.0136;1.007
128.3791109;-0.0704;-0.0312;0.9257;0.915
128.3799472;-0.043;0.0627;1.0117;0.999
128.3806434;0.0176;0.1291;0.9081;0.901
128.3811705;0.1407;0.0314;0.7908;0.793
128.3815877;0.211;-0.1582;0.9921;1.022
128.3820305;0.1817;-0.1523;1.0664;1.086
128.3825401;0.168;-0.0292;1.0175;1.022
128.3830802;0.0664;0.0685;0.9061;0.897
128.383697;-0.0958;-0.0624;1.0078;1.001
128.3841225;-0.0724;-0.1758;0.8905;0.902
128.3844975;-0.0528;-0.1289;0.8045;0.807
128.3849064;0.0;-0.0077;0.9491;0.936
128.3852773;0.0664;0.1545;0.8553;0.855
