time;gFx;gFy;gFz;TgF
61.55095707;-0.6633;0.325;1.3674;1.554
61.56825557;-0.5234;0.2213;1.3237;1.44
61.57737938;-0.3042;0.2112;1.3944;1.443
61.58790696;-0.0165;0.2384;1.4591;1.479
61.59752142;0.1413;0.214;1.52;1.541
61.60749953;0.147;0.1809;1.6867;1.703
61.61744846;0.1264;0.1107;1.7192;1.727
61.62923588;0.0818;0.015;1.6029;1.605
61.63895123;0.0546;-0.0762;1.4238;1.427
61.64894442;0.0435;-0.1491;1.228;1.238
61.6590253;0.0657;-0.2031;1.0056;1.028
61.67204042;0.0831;-0.2665;0.7616;0.811
61.68890557;0.0925;-0.3979;0.4542;0.611
61.70140719;0.0277;-0.4187;0.4299;0.601
61.70982926;-0.0829;-0.3723;0.5607;0.678
61.71899834;-0.1827;-0.2389;0.7355;0.795
61.72922807;-0.2436;-0.0864;0.8672;0.905
61.73897715;-0.2397;0.0534;0.966;0.997
61.75201265;-0.2025;0.1416;1.0399;1.069
61.76890503;-0.1664;0.2051;1.0957;1.127
61.78088903;-0.1429;0.2398;1.0388;1.076
61.7899908;-0.1108;0.2337;0.9241;0.96
61.800502;-0.0765;0.2255;0.8229;0.857
61.81304846;-0.0528;0.2057;0.6983;0.73
61.8288453;0.0125;0.1733;0.5303;0.558
61.83986353;0.0217;0.1432;0.4641;0.486
61.84844307;0.0176;0.1054;0.4167;0.43
61.85936257;-0.0083;0.0545;0.3914;0.395
61.87000276;-0.0754;-0.0028;0.4207;0.427
61.8790783;-0.1459;-0.0434;0.5005;0.523
61.889892;-0.2282;-0.0789;0.6238;0.669
61.89947403;-0.3059;-0.1091;0.752;0.819
61.91153565;-0.3777;-0.1516;0.8812;0.971
61.91967719;-0.4283;-0.1896;0.9662;1.074
61.93175161;-0.4576;-0.2066;1.0422;1.157
61.94869669;-0.3646;-0.17;1.0715;1.145
61.9600575;-0.2829;-0.1162;1.0361;1.08
61.96876284;-0.2191;-0.0696;1.0434;1.068
61.97969038;-0.2008;-0.0202;1.0687;1.088
61.99344788;-0.2121;0.0081;1.1947;1.213
62.00867819;-0.283;0.0258;1.2379;1.27
62.02388573;-0.3473;-0.0048;1.2841;1.33
62.03898276;-0.5363;-0.1434;1.3175;1.43
62.04913269;-0.6226;-0.1603;1.347;1.493
62.06407538;-0.6637;-0.1187;1.2896;1.455
62.07905942;-0.5498;0.0002;1.257;1.372
62.09043326;-0.3152;-0.0445;1.2512;1.291
62.10008942;-0.0793;-0.1533;1.3078;1.319
62.10944273;0.0508;-0.1742;1.5863;1.597
62.11958523;0.0404;-0.1649;1.8176;1.826
62.13113757;-0.0456;-0.0989;1.7858;1.789
62.13945265;-0.0456;-0.017;1.7858;1.786
62.1490488;-0.1071;-0.0254;1.5939;1.598
62.16244126;0.0418;-0.0569;1.0034;1.006
62.17903565;0.1876;0.0341;0.7151;0.74
62.19164934;0.38;0.2091;0.3057;0.531
62.20888542;0.2555;0.2391;0.3775;0.515
62.22364969;0.1534;0.1859;0.5996;0.646
62.23906446;-0.1351;-0.0084;1.0582;1.067
62.25025342;-0.2227;-0.0898;1.1982;1.222
62.25888999;-0.2691;-0.1317;1.2625;1.298
62.26954461;-0.3101;-0.1437;1.3173;1.361
62.27944338;-0.2973;-0.134;1.3003;1.341
62.29013861;-0.2595;-0.1168;1.2335;1.266
62.29752703;-0.2024;-0.0959;1.1101;1.132
62.31119792;-0.1677;-0.0656;0.9803;0.997
62.31799842;-0.1285;-0.0448;0.8247;0.836
62.32763823;-0.1141;-0.0314;0.6769;0.687
62.33749665;-0.0933;-0.0073;0.5548;0.563
62.34753265;-0.048;0.0255;0.4689;0.472
62.35736096;-0.0724;0.0277;0.3836;0.391
62.36753711;-0.0384;0.0406;0.3816;0.386
62.37719103;-0.0542;0.0305;0.3891;0.394
62.38799665;-0.0997;0.0132;0.4694;0.48
62.39777757;-0.1909;0.002;0.6017;0.631
62.68293384;-0.2726;0.0325;0.7492;0.798
62.68419211;-0.3443;0.1048;0.8761;0.947
62.68526519;-0.3698;0.1874;0.9389;1.026
62.68750296;-0.3568;0.2228;0.9455;1.035
62.68832953;-0.329;0.2176;0.8896;0.973
62.68908388;0.0578;0.1572;0.4226;0.455
62.69038626;0.0134;0.0811;0.336;0.346
62.69142976;-0.0149;-0.0072;0.3072;0.308
62.69232615;-0.079;-0.1013;0.3332;0.357
62.6933828;-0.1597;-0.1691;0.4461;0.503
62.69456438;-0.2521;-0.2138;0.6028;0.688
62.69576319;-0.3312;-0.2327;0.7517;0.854
62.69683738;-0.4102;-0.2398;0.9207;1.036
62.70277353;-0.458;-0.222;1.0691;1.184
62.71294453;-0.4781;-0.191;1.1546;1.264
62.72289388;-0.4307;-0.1328;1.197;1.279
62.73248388;-0.3575;-0.0635;1.2154;1.269
62.74285265;-0.2987;-0.0182;1.2262;1.262
62.75262034;-0.2562;0.0048;1.2692;1.295
62.76271707;-0.2278;0.0215;1.3045;1.324
62.77272234;-0.2211;0.0508;1.3261;1.345
62.78289157;-0.2321;0.0638;1.3037;1.326
62.79258684;-0.2574;0.0344;1.2428;1.27
62.80281696;-0.3216;-0.0511;1.1894;1.233
62.81287119;-0.4455;-0.1581;1.2013;1.291
62.82257419;-0.5777;-0.2234;1.2662;1.41
62.83247507;-0.6661;-0.2184;1.3207;1.495
62.84480096;-0.6606;-0.1666;1.3158;1.482
62.85266303;-0.5152;-0.1314;1.324;1.427
62.86289169;-0.3001;-0.1579;1.2253;1.271
62.87259715;-0.0958;-0.1422;1.335;1.346
62.88281338;0.0364;-0.0915;1.5588;1.562
62.8927118;0.159;-0.1037;1.7028;1.713
62.90271034;0.0352;-0.0695;1.7654;1.767
62.91310023;-0.0092;-0.0832;1.6785;1.681
62.92281865;0.0219;-0.0457;1.4332;1.434
62.93306434;0.1451;0.0556;1.1354;1.146
62.94333015;0.2781;0.1906;0.822;0.888
62.95304519;0.3672;0.3379;0.5173;0.719
62.96292688;0.3797;0.4319;0.329;0.663
62.97293003;0.2938;0.3938;0.3485;0.602
62.98281134;0.1529;0.2783;0.5294;0.617
62.99306646;0.0489;0.1731;0.7035;0.726
63.00304111;-0.0821;0.0122;0.8989;0.903
63.01289811;-0.1543;-0.007;1.0769;1.088
63.02282407;-0.1801;-0.0691;1.121;1.137
63.03325826;-0.2255;-0.1627;1.1658;1.199
63.04280469;-0.2441;-0.1902;1.1788;1.219
63.05276265;-0.2488;-0.1928;1.1517;1.194
63.06683834;-0.2287;-0.1823;1.0861;1.125
63.07278949;-0.2114;-0.1543;0.9966;1.03
63.08289396;-0.1726;-0.1259;0.8668;0.893
63.09280053;-0.1548;-0.092;0.7416;0.763
63.10314622;-0.1077;-0.0528;0.6054;0.617
63.11277003;-0.0696;-0.0206;0.4975;0.503
63.12308011;-0.0333;0.01;0.4069;0.408
63.13353669;-0.0178;0.0327;0.3463;0.348
63.14340476;-0.0473;0.0402;0.3331;0.339
63.15321842;-0.0818;0.0755;0.4173;0.432
63.16301261;-0.1515;0.1196;0.5183;0.553
63.17270672;-0.2389;0.1721;0.6908;0.751
63.1830463;-0.3362;0.2285;0.8448;0.938
63.19304915;-0.3694;0.2599;0.9429;1.046
63.20303407;-0.3768;0.2573;0.9711;1.073
63.21290326;-0.3485;0.2365;0.9708;1.058
63.22290326;-0.3083;0.1691;0.9114;0.977
63.23266322;-0.3044;0.1708;0.9286;0.992
63.24282784;-0.2753;0.0993;0.9096;0.955
63.25276903;-0.2456;0.0614;0.8931;0.928
63.26288888;-0.2106;0.0412;0.892;0.917
63.27280653;-0.1753;0.0338;0.8932;0.911
63.28349722;-0.1625;0.0276;0.9201;0.935
63.29288307;-0.1812;0.0162;0.9761;0.993
63.30297684;-0.2222;0.017;1.0462;1.07
63.3132038;-0.2973;0.0393;1.1546;1.193
63.3229948;-0.399;0.0798;1.2763;1.34
63.33267076;-0.5056;0.1317;1.3802;1.476
63.34300172;-0.6021;0.1648;1.4458;1.575
63.3529803;-0.6616;0.1667;1.4264;1.581
63.36292146;-0.6809;0.1521;1.3542;1.523
63.37289153;-0.6725;0.1247;1.2656;1.439
63.38284119;-0.5829;0.0883;1.2463;1.379
63.3928988;-0.3647;0.1333;1.3111;1.367
63.40291272;-0.0358;0.2915;1.415;1.445
63.41294376;0.241;0.3627;1.5328;1.593
63.42303761;0.257;0.3285;1.7155;1.765
63.43305942;0.1876;0.2091;1.7858;1.808
63.44418796;0.0743;0.0785;1.6915;1.695
63.45281961;0.0155;-0.0175;1.4969;1.497
63.56181261;-0.0061;-0.0845;1.2395;1.242
63.56326946;-0.0046;-0.1424;0.9433;0.954
63.56456542;-0.0029;-0.2165;0.68;0.714
63.56583103;-0.0133;-0.3092;0.489;0.579
63.5671968;-0.0031;-0.3749;0.4284;0.569
63.56825046;-0.006;-0.3558;0.4809;0.598
63.56899996;-0.0386;-0.2424;0.6314;0.677
63.57002846;-0.1074;-0.0965;0.8021;0.815
63.57143499;-0.1644;0.0432;0.9587;0.974
63.57240019;-0.1954;0.1699;1.0697;1.101
63.57341876;-0.2072;0.294;1.2329;1.284
63.57450461;-0.2072;0.294;1.2329;1.284
63.58283696;-0.2239;0.3294;1.2798;1.34
63.59290169;-0.1831;0.3108;1.2174;1.27
63.60274522;-0.0676;0.25;0.884;0.921
63.61273661;-0.0285;0.1998;0.7168;0.745
63.62340196;0.0248;0.1405;0.5631;0.581
63.63306022;0.0257;0.069;0.4036;0.41
63.64278742;0.0184;0.0147;0.3448;0.346
63.6531413;-0.001;-0.045;0.2928;0.296
63.66329938;-0.0213;-0.097;0.2763;0.294
63.67265588;-0.0733;-0.1369;0.311;0.348
63.68282326;-0.1356;-0.1466;0.4329;0.477
63.6928923;-0.2276;-0.1384;0.6249;0.679
63.7032883;-0.3363;-0.1256;0.8333;0.907
63.71307046;-0.4106;-0.129;0.9937;1.083
63.72358242;-0.4572;-0.1286;1.0657;1.167
63.73307107;-0.4547;-0.1151;1.0381;1.139
63.74324922;-0.3933;-0.0827;0.9645;1.045
63.75270042;-0.3033;-0.055;0.8786;0.931
63.76260576;-0.1978;-0.0205;0.8058;0.83
63.77305972;-0.1203;0.0125;0.7763;0.786
63.78297461;-0.0997;0.0404;0.8073;0.814
63.79292753;-0.1467;0.0544;0.935;0.948
63.8031548;-0.2268;0.0385;1.1403;1.163
63.81417257;-0.3176;0.0043;1.3378;1.375
63.82294369;-0.4001;-0.0506;1.4574;1.512
63.83290176;-0.4906;-0.1489;1.4986;1.584
63.84331511;-0.5635;-0.2416;1.4666;1.59
63.85319007;-0.6209;-0.2788;1.3888;1.547
63.86302084;-0.6557;-0.2369;1.2629;1.443
63.87299334;-0.6599;-0.1171;1.1349;1.318
63.88329322;-0.6434;-0.0038;1.0287;1.213
63.89317188;-0.5192;0.071;1.0449;1.169
63.90317699;-0.2474;0.0974;1.1402;1.171
63.91292592;0.0172;0.0327;1.27;1.271
63.92311134;0.2017;-0.0393;1.6619;1.675
63.93304134;0.1826;-0.123;1.9968;2.009
63.94310126;0.1032;-0.068;2.0585;2.062
63.95338946;-0.0335;0.0225;1.9343;1.935
63.96303526;-0.0972;0.0115;1.7343;1.737
63.97319338;-0.0413;0.0027;1.4465;1.447
63.98331372;0.0989;0.0589;1.0614;1.068
63.99321419;0.232;0.1499;0.6845;0.738
64.00324572;0.3208;0.2318;0.4185;0.576
64.01303803;0.3395;0.2812;0.2802;0.522
64.02329661;0.2503;0.2832;0.3606;0.522
64.0331298;0.0971;0.2183;0.5656;0.614
64.04329915;0.021;0.1587;0.7725;0.789
64.05296372;-0.1087;0.0588;0.9907;0.998
64.06289642;-0.1827;-0.0268;1.1546;1.169
64.0737118;-0.2222;-0.1016;1.2116;1.236
64.08382192;-0.266;-0.1223;1.2528;1.287
64.09318719;-0.2461;-0.1181;1.1989;1.23
64.10326438;-0.2212;-0.1138;1.1155;1.143
64.11311138;-0.1941;-0.101;1.012;1.035
64.12330322;-0.1632;-0.0869;0.8892;0.908
64.13317588;-0.1294;-0.0831;0.7666;0.782
64.14330803;-0.1165;-0.0784;0.6485;0.664
64.15323457;-0.0809;-0.0684;0.5477;0.558
64.16329092;-0.0628;-0.0496;0.4699;0.477
64.17311688;-0.0221;-0.0132;0.4154;0.416
64.18320588;-0.0022;0.0128;0.3762;0.376
64.19320392;-0.0123;0.0214;0.384;0.385
64.20329892;-0.0578;0.036;0.4393;0.445
64.21314495;-0.1202;0.0751;0.5408;0.559
64.22340949;-0.2122;0.1388;0.6844;0.73
64.23320499;-0.3302;0.2103;0.8452;0.931
64.24331272;-0.3821;0.2974;0.9712;1.085
64.25319203;-0.4086;0.3274;1.028;1.154
64.26329838;-0.3892;0.3332;1.0255;1.146
64.27342888;-0.2882;0.2494;0.9082;0.985
64.28330615;-0.3083;0.3205;0.8496;0.959
64.2931728;-0.1881;0.1207;0.8248;0.855
64.30340015;-0.1693;0.064;0.8056;0.826
64.31317038;-0.1595;0.015;0.8283;0.844
64.32326499;-0.179;-0.0274;0.8989;0.917
64.33392357;-0.2191;-0.0697;1.0026;1.029
64.34347184;-0.2777;-0.1062;1.1026;1.142
64.3530223;-0.339;-0.1135;1.1942;1.247
64.36298834;-0.4088;-0.0624;1.296;1.36
64.37303322;-0.483;0.041;1.382;1.465
64.38372792;-0.5455;0.1604;1.4156;1.526
64.39527415;-0.584;0.2432;1.3746;1.513
64.41251719;-0.5736;0.2471;1.2009;1.354
64.42251438;-0.4358;0.24;1.2572;1.352
64.43416365;-0.1874;0.385;1.4099;1.473
64.44253692;0.1127;0.5083;1.5057;1.593
64.45247838;0.2216;0.4435;1.7116;1.782
64.46268034;0.1231;0.2692;1.9339;1.956
64.4725938;-0.0121;0.0971;1.9235;1.926
64.48316669;-0.0834;0.0162;1.764;1.766
64.49663199;-0.0706;-0.0292;1.556;1.558
64.50330992;-0.0235;-0.1015;1.3074;1.312
64.51323719;0.0211;-0.2095;1.0376;1.059
64.52324888;0.0459;-0.3233;0.7832;0.849
64.53319315;0.0546;-0.4096;0.5745;0.708
64.54450169;0.0699;-0.4912;0.4082;0.642
64.55296799;0.1062;-0.5508;0.3496;0.661
64.56321669;0.0803;-0.5624;0.4154;0.704
64.5730003;-0.0183;-0.4468;0.5981;0.747
64.58346915;-0.1215;-0.2052;0.8464;0.879
64.59321845;-0.1571;0.0286;0.9888;1.002
64.60343895;-0.1851;0.1998;1.1352;1.167
64.61320519;-0.1816;0.309;1.2472;1.298
64.62329769;-0.2019;0.3341;1.299;1.356
64.63316892;-0.2042;0.3116;1.2937;1.346
64.64323726;-0.2085;0.297;1.2251;1.278
64.65316992;-0.1545;0.2823;1.0928;1.139
64.66328999;-0.1228;0.2697;0.9322;0.978
64.67312703;-0.0589;0.2375;0.7784;0.816
64.68310242;-0.0125;0.2056;0.6196;0.653
64.69309511;0.0131;0.1589;0.493;0.518
64.70571238;0.0184;0.0969;0.3812;0.394
64.71431595;0.0098;0.0193;0.3109;0.312
64.72284295;-0.0469;-0.0613;0.3235;0.333
64.7326873;-0.0853;-0.1236;0.3422;0.374
64.74284888;-0.1352;-0.1582;0.3867;0.439
64.75288876;-0.2149;-0.1694;0.5215;0.589
64.76295292;-0.2965;-0.1781;0.6827;0.765
64.77290753;-0.3605;-0.1926;0.8044;0.902
64.78285253;-0.3831;-0.2067;0.8955;0.996
64.79280861;-0.4165;-0.2231;0.9427;1.054
64.80276565;-0.4429;-0.2681;0.9646;1.095
64.81265207;-0.3941;-0.248;0.9441;1.053
64.82285361;-0.3458;-0.2256;0.8954;0.986
64.83269957;-0.2685;-0.1957;0.865;0.927
64.84280834;-0.2132;-0.1572;0.8674;0.907
64.85262976;-0.1893;-0.1082;0.8954;0.922
64.86247719;-0.1755;-0.0268;0.9601;0.976
64.87252642;-0.1809;0.0597;1.0352;1.053
64.88295619;-0.1934;0.1157;1.1642;1.186
64.89247872;-0.2306;0.1003;1.257;1.282
64.90251219;-0.344;0.0264;1.3586;1.402
64.91243595;-0.5007;-0.054;1.482;1.565
64.92254138;-0.6532;-0.0969;1.584;1.716
64.93236599;-0.7377;-0.0982;1.5915;1.757
64.94355126;-0.7512;-0.0553;1.5024;1.681
64.95244057;-0.7096;0.0078;1.3797;1.552
64.96236942;-0.5904;0.0347;1.2664;1.398
64.9759558;-0.3358;0.0235;1.1807;1.228
64.98311261;0.0964;-0.0595;1.1801;1.186
64.99278707;0.0964;-0.0595;1.1801;1.186
65.00267949;0.0821;-0.13;1.609;1.616
65.01247326;-0.0238;-0.1115;1.7044;1.708
65.02259999;-0.1105;-0.1052;1.7362;1.743
65.03248299;-0.0766;-0.1313;1.6001;1.607
65.04256111;0.0395;-0.0851;1.3069;1.31
65.05798257;0.1924;0.0103;0.9749;0.994
65.06269503;0.3268;0.1333;0.6926;0.777
65.07238661;0.4024;0.2692;0.4925;0.691
65.08236542;0.3729;0.3822;0.4225;0.681
65.09250922;0.2527;0.4059;0.5341;0.717
65.10247753;0.104;0.3343;0.7581;0.835
65.11278169;-0.0359;0.2285;0.9577;0.985
65.12255111;-0.143;0.1057;1.0953;1.11
65.13307299;-0.2168;-0.0076;1.1699;1.19
65.14309776;-0.2459;-0.0945;1.2069;1.235
65.15319288;-0.2614;-0.145;1.1973;1.234
65.16286522;-0.2262;-0.1219;1.1425;1.171
65.17350892;-0.1892;-0.124;1.0533;1.077
65.18270392;-0.1638;-0.1079;0.9412;0.961
65.19268469;-0.1445;-0.0827;0.8299;0.846
65.20330742;-0.1234;-0.0733;0.7198;0.734
65.2146763;-0.0961;-0.0655;0.621;0.632
65.22360361;-0.1093;-0.0467;0.5238;0.537
65.23313892;-0.0572;-0.0377;0.4391;0.444
65.24448522;-0.0304;-0.0257;0.3775;0.38
65.25431422;-0.0341;-0.0238;0.3288;0.331
65.26419461;-0.0088;-0.0151;0.3349;0.335
65.27791926;-0.0674;-0.007;0.3878;0.394
65.29738642;-0.2742;0.1035;0.7085;0.767
65.30607668;-0.3711;0.2136;0.8962;0.993
65.31417284;-0.4143;0.29;1.0142;1.133
65.32396853;-0.4114;0.3153;1.0522;1.173
65.33710618;-0.3812;0.2989;1.0385;1.146
65.34569934;-0.3202;0.2563;0.9839;1.066
65.35429426;-0.1943;0.1266;0.8251;0.857
65.36409511;-0.2701;0.1744;0.9027;0.958
65.37342176;-0.1989;0.0552;0.8444;0.869
65.38377576;-0.1857;-0.01;0.8543;0.874
65.39312395;-0.2066;-0.0669;0.9275;0.953
65.40325865;-0.2372;-0.1018;1.0477;1.079
65.41304507;-0.2701;-0.1014;1.1889;1.223
65.42397418;-0.3078;-0.0442;1.297;1.334
65.43551607;-0.3633;0.0723;1.366;1.415
65.45388157;-0.5029;0.2884;1.3752;1.492
65.46371618;-0.5727;0.3086;1.3302;1.481
65.47421245;-0.6089;0.2775;1.2847;1.449
65.48391865;-0.6284;0.2259;1.2263;1.396
65.49351311;-0.616;0.1733;1.1898;1.351
65.50353084;-0.5273;0.1173;1.2014;1.317
65.51560515;-0.2763;0.1695;1.3046;1.344
65.79529803;0.0379;0.3037;1.4261;1.459
65.79654115;0.2391;0.2874;1.4952;1.541
65.79792722;0.188;0.1691;1.7095;1.728
65.79928192;0.0839;0.036;1.7627;1.765
65.80064357;-0.0195;-0.1059;1.6464;1.65
65.80755107;-0.065;-0.2251;1.448;1.467
65.80872776;-0.1676;-0.1686;0.3687;0.439
65.8168123;-0.2575;-0.1904;0.5249;0.615
65.81829915;-0.336;-0.2122;0.6971;0.802
65.81941968;-0.4068;-0.2305;0.8612;0.98
65.82057476;-0.47;-0.2488;0.9998;1.132
65.82197557;-0.4801;-0.2487;1.0809;1.209
65.82318649;-0.4344;-0.2139;1.0768;1.181
65.8241393;-0.354;-0.1719;1.0196;1.093
65.82540992;-0.2591;-0.1263;0.9497;0.993
65.82743434;-0.1906;-0.082;0.901;0.925
65.83603449;-0.1543;-0.0243;0.8997;0.913
65.84685407;-0.1617;0.0408;0.9462;0.961
65.85589253;-0.1925;0.081;1.0531;1.074
65.86973884;-0.2347;0.0652;1.2149;1.239
65.87639318;-0.3106;-0.0224;1.3212;1.357
65.88617134;-0.4621;-0.1415;1.4216;1.502
65.8959048;-0.6279;-0.2459;1.5243;1.667
65.90793665;-0.7517;-0.2883;1.5655;1.76
65.91642226;-0.774;-0.2489;1.5042;1.71
65.92623607;-0.7643;-0.1609;1.3579;1.566
65.93622342;-0.7075;-0.0481;1.2087;1.401
65.94630918;-0.6259;0.0838;1.0603;1.234
65.95624603;-0.4623;0.1831;0.953;1.075
65.97414411;-0.1277;0.2917;0.9157;0.969
65.97626718;0.2232;0.1952;0.8986;0.946
65.98721338;0.3643;0.0034;1.1934;1.248
65.99625076;0.2548;-0.118;1.6267;1.651
66.00773722;0.111;-0.1101;1.8527;1.859
66.01651165;0.0338;-0.0697;1.8435;1.845
66.02653499;-0.0167;-0.1077;1.6839;1.687
66.03639072;0.0095;-0.1278;1.4281;1.434
66.04673457;0.1193;-0.0646;1.0688;1.077
66.05640638;0.2573;0.1619;0.5064;0.591
66.06632492;0.2896;0.2717;0.381;0.55
66.07740715;0.2387;0.348;0.4499;0.617
66.08621965;0.0853;0.3579;0.6747;0.768
66.09620661;-0.0898;0.2803;0.9164;0.963
66.10647149;-0.2002;0.1632;1.0925;1.123
66.11639434;-0.2292;0.0706;1.2131;1.237
66.12708538;-0.2292;-0.0224;1.2469;1.268
66.1391143;-0.2194;-0.0904;1.2397;1.262
66.14829395;-0.1976;-0.1242;1.1771;1.2
66.16043972;-0.175;-0.147;1.0886;1.112
66.1672453;-0.1438;-0.1653;0.9816;1.006
66.17605484;-0.1489;-0.1774;0.8543;0.885
66.18593922;-0.1524;-0.1743;0.7576;0.792
66.19725618;-0.1506;-0.1622;0.682;0.717
66.20650842;-0.1391;-0.1335;0.6014;0.632
66.21863953;-0.1037;-0.0945;0.517;0.536
66.22719222;-0.1015;-0.0662;0.4338;0.45
66.23645845;-0.0558;-0.0286;0.3766;0.382
66.2464888;-0.0458;-0.0026;0.3301;0.333
66.25647968;-0.0702;0.0233;0.3425;0.35
66.26660676;-0.118;0.0717;0.42;0.442
66.27730395;-0.1895;0.1401;0.5491;0.598
66.28694034;-0.2497;0.2239;0.6887;0.766
66.2970628;-0.295;0.2748;0.8115;0.906
66.31006018;-0.3218;0.2726;0.9042;0.998
66.32000638;-0.3145;0.2052;0.927;1.0
66.32776576;-0.35;0.1857;1.0068;1.082
66.33731941;-0.3064;0.1132;1.0396;1.09
66.34716911;-0.281;0.0535;1.0599;1.098
66.36122199;-0.2651;-0.0056;1.0696;1.102
66.36800541;-0.2504;-0.0362;1.1293;1.157
66.37816322;-0.2334;-0.059;1.1283;1.154
66.38796811;-0.2298;-0.0552;1.1215;1.146
66.39784676;-0.2415;0.0147;1.1029;1.129
66.40800153;-0.2739;0.1415;1.1276;1.169
66.41804291;-0.3487;0.2713;1.1633;1.244
66.42777711;-0.4575;0.3437;1.2213;1.349
66.43810911;-0.5841;0.348;1.2809;1.45
66.44780634;-0.6733;0.317;1.3505;1.542
66.45814499;-0.6866;0.2626;1.3634;1.549
66.46809341;-0.5606;0.2257;1.3976;1.523
66.47926338;-0.2928;0.2871;1.4886;1.544
66.48810368;0.0336;0.361;1.5676;1.609
66.49783457;0.184;0.3253;1.6827;1.724
66.50795007;0.0806;0.2179;1.8632;1.878
66.51785707;-0.089;0.0942;1.8974;1.902
66.52955503;-0.2353;0.0206;1.8163;1.832
66.54108645;-0.2497;-0.0324;1.6349;1.654
66.54877657;-0.1456;-0.091;1.3531;1.364
66.55743807;-0.032;-0.2072;1.0352;1.056
66.56746865;0.0721;-0.3329;0.7362;0.811
66.57722988;0.172;-0.411;0.5259;0.689
66.5872228;0.2122;-0.4274;0.3958;0.62
66.59734115;0.2415;-0.4218;0.3749;0.614
66.60798741;0.1753;-0.3595;0.5107;0.649
66.61639211;0.0523;-0.2244;0.7333;0.769
66.62670761;-0.0597;-0.0812;0.8926;0.898
66.63703153;-0.1824;0.0445;1.062;1.078
66.64686218;-0.2367;0.1763;1.1662;1.203
66.9247263;-0.3108;0.2251;1.2894;1.345
66.9263193;-0.2895;0.24;1.3122;1.365
66.92753768;-0.2823;0.2239;1.2814;1.331
66.92887807;-0.2497;0.2025;1.1833;1.226
66.93002888;-0.2025;0.1663;1.0387;1.071
66.93096761;-0.4136;0.1125;1.0951;1.176
66.93216484;-0.2631;0.052;0.9064;0.945
66.93435588;-0.0901;-0.0349;0.6985;0.705
66.93570726;0.0149;-0.1279;0.4792;0.496
66.93646484;-0.0169;-0.146;0.2723;0.309
66.93715884;-0.0232;-0.0878;0.2114;0.23
66.93824149;0.0309;-0.0104;0.163;0.166
66.94062195;0.0688;0.0255;0.1518;0.169
66.94383126;0.1118;0.0112;0.1849;0.216
66.94894791;0.1735;-0.0282;0.2045;0.27
66.95960099;0.2446;-0.0798;0.1191;0.283
66.9690358;0.2316;-0.1016;0.0677;0.262
66.97950076;0.1173;-0.1363;0.1102;0.211
66.98893891;-0.0865;-0.1759;0.2111;0.288
66.99969188;-0.2444;-0.1931;0.3246;0.45
67.01001338;-0.3599;-0.214;0.4751;0.633
67.02091999;-0.4406;-0.2184;0.5927;0.77
67.0327103;0.161;-0.254;0.9574;1.004
67.03994188;0.161;-0.2369;0.9574;0.999
67.04987307;0.8469;0.0104;1.1155;1.401
67.05986822;1.2926;0.3153;1.3726;1.912
67.07066684;1.1986;0.5426;1.3566;1.89
67.08069791;0.5134;0.6663;1.1953;1.462
67.09687007;-0.3737;0.4264;1.3112;1.429
67.10062738;-0.6826;0.0611;1.5717;1.715
67.10910176;-0.9825;-0.1259;1.7586;2.018
67.11942653;-1.5057;-0.343;1.9866;2.516
67.12928468;-1.7244;-0.5409;2.4263;3.025
67.13946172;-1.394;-0.3948;2.2156;2.647
67.14896934;-0.7261;-0.1981;1.613;1.78
67.15948715;-1.0543;0.1369;1.5091;1.846
67.17023641;-0.7872;0.1217;1.2544;1.486
67.17893368;-0.574;0.2316;1.0344;1.205
67.18945476;-0.442;0.2722;0.9464;1.079
67.19911503;-0.3899;0.3349;0.8578;1.0
67.20986418;-0.3478;0.3657;0.9805;1.103
67.21884068;-0.3445;0.4198;0.9463;1.091
67.22877972;-0.3566;0.43;0.9161;1.073
67.23959134;-0.3177;0.3988;0.9061;1.04
67.24934199;-0.1548;0.3236;0.8261;0.901
67.25917153;-0.0905;0.2384;0.6811;0.727
67.26913957;-0.0486;0.1049;0.4457;0.46
67.27914626;0.0235;-0.0325;0.2257;0.229
67.28914603;0.0836;-0.1316;0.0551;0.165
67.29921322;0.1449;-0.1677;-0.0522;0.228
67.3105978;0.17;-0.1471;-0.0851;0.24
67.3207713;0.1384;-0.0967;-0.0443;0.175
67.3308693;0.0533;-0.0204;0.0354;0.067
67.33977561;-0.0287;0.0368;0.1038;0.114
67.35003065;-0.0894;0.0514;0.1578;0.189
67.35994334;-0.107;0.0231;0.1985;0.227
67.36982903;0.0439;0.0732;0.2615;0.275
67.38020307;0.4333;0.0523;0.4242;0.609
67.38948395;0.8563;-0.0009;0.2193;0.884
67.40013776;0.9143;-0.1577;0.4368;1.026
67.4102618;0.4341;-0.3043;1.1469;1.263
67.42259288;-0.3066;0.08;1.5705;1.602
67.43502041;-0.4598;0.2915;1.7254;1.809
67.44136968;-0.5041;0.6617;1.8505;2.029
67.45041088;-1.0616;0.7478;2.1702;2.529
67.46179326;-1.4079;0.5829;2.4769;2.908
67.47288326;-1.1587;0.3932;2.4809;2.766
67.48081118;-0.8299;0.1898;2.2995;2.452
67.49096634;-0.5857;0.0633;1.9863;2.072
67.50056803;-0.7942;0.275;2.05;2.216
67.51090807;-0.6999;0.1054;1.8882;2.017
67.52372345;-0.6517;0.0999;1.6552;1.782
67.53175003;-0.7592;0.1297;1.5495;1.73
